[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Crosbee,Mark,CSLX Test
2763,8925,0.008925,[1]
2764,8845,0.008845,[0]
2765,8850,0.00885,[1]
2766,8738,0.008738,[0]
2767,8796,0.008796,[1]
2768,8781,0.008781,[0]
2769,8761,0.008761,[1]
2770,8672,0.008672,[0]
2771,8789,0.008789,[1]
2772,8702,0.008702,[0]
2773,8555,0.008555,[1]
2774,8622,0.008622,[0]
2775,8694,0.008694,[1]
2776,8545,0.008545,[0]
2777,8543,0.008543,[1]
2778,8553,0.008553,[0]
2779,8476,0.008476,[1]
2780,8514,0.008514,[0]
2781,8681,0.008681,[1]
2782,8797,0.008797,[0]
2783,8661,0.008661,[1]
2784,8698,0.008698,[0]
2785,8767,0.008767,[1]
2786,8677,0.008677,[0]
2787,8718,0.008718,[1]
2788,8692,0.008692,[0]
2789,8613,0.008613,[1]
2790,8624,0.008624,[0]
2791,8850,0.00885,[1]
2792,8872,0.008872,[0]
2793,8952,0.008952,[1]
2794,9242,0.009242,[0]
2795,9514,0.009514,[1]
2796,9776,0.009776,[0]
2797,9832,0.009832,[1]
2798,10086,0.010086,[0]
2799,10212,0.010212,[1]
2800,10237,0.010237,[0]
2801,10280,0.01028,[1]
2802,10334,0.010334,[0]
2803,10208,0.010208,[1]
2804,10281,0.010281,[0]
2805,10472,0.010472,[1]
2806,10600,0.0106,[0]
2807,10356,0.010356,[1]
2808,10426,0.010426,[0]
2809,10941,0.010941,[1]
2810,11012,0.011012,[0]
2811,11127,0.011127,[1]
2812,11044,0.011044,[0]
2813,11142,0.011142,[1]
2814,11051,0.011051,[0]
2815,10941,0.010941,[1]
2816,11160,0.01116,[0]
2817,10942,0.010942,[1]
2818,10660,0.01066,[0]
2819,10821,0.010821,[1]
2820,10756,0.010756,[0]
2821,10593,0.010593,[1]
2822,10489,0.010489,[0]
2823,10381,0.010381,[1]
2824,10045,0.010045,[0]
2825,9803,0.009803,[1]
2826,9689,0.009689,[0]
2827,9513,0.009513,[1]
2828,9285,0.009285,[0]
2829,9388,0.009388,[1]
2830,9334,0.009334,[0]
2831,9197,0.009197,[1]
2832,9127,0.009127,[0]
2833,9111,0.009111,[1]
2834,9158,0.009158,[0]
2835,9041,0.009041,[1]
2836,9171,0.009171,[0]
2837,9381,0.009381,[1]
2838,9230,0.00923,[0]
2839,9334,0.009334,[1]
2840,9350,0.00935,[0]
2841,9154,0.009154,[1]
2842,9163,0.009163,[0]
2843,9000,0.009,[1]
2844,8782,0.008782,[0]
2845,8654,0.008654,[1]
2846,8695,0.008695,[0]
2847,8600,0.0086,[1]
2848,8286,0.008286,[0]
2849,8335,0.008335,[1]
2850,8299,0.008299,[0]
2851,8225,0.008225,[1]
2852,8343,0.008343,[0]
2853,8431,0.008431,[1]
2854,8357,0.008357,[0]
2855,8235,0.008235,[1]
2856,8642,0.008642,[0]
2857,8690,0.00869,[1]
2858,8570,0.00857,[0]
2859,8971,0.008971,[1]
2860,8754,0.008754,[0]
2861,8458,0.008458,[1]
2862,8537,0.008537,[0]
2863,8461,0.008461,[1]
2864,8411,0.008411,[0]
2865,8197,0.008197,[1]
2866,8399,0.008399,[0]
2867,8299,0.008299,[1]
2868,8098,0.008098,[0]
2869,8333,0.008333,[1]
2870,8339,0.008339,[0]
2871,8291,0.008291,[1]
2872,8594,0.008594,[0]
2873,8767,0.008767,[1]
2874,8703,0.008703,[0]
2875,8907,0.008907,[1]
2876,9280,0.00928,[0]
2877,9238,0.009238,[1]
2878,9345,0.009345,[0]
2879,9855,0.009855,[1]
2880,10098,0.010098,[0]
2881,10029,0.010029,[1]
2882,10375,0.010375,[0]
2883,10303,0.010303,[1]
2884,10298,0.010298,[0]
2885,10350,0.01035,[1]
2886,10395,0.010395,[0]
2887,10231,0.010231,[1]
2888,10152,0.010152,[0]
2889,10171,0.010171,[1]
2890,10137,0.010137,[0]
2891,10294,0.010294,[1]
2892,10478,0.010478,[0]
2893,10508,0.010508,[1]
2894,10452,0.010452,[0]
2895,10698,0.010698,[1]
2896,10770,0.01077,[0]
2897,10516,0.010516,[1]
2898,10657,0.010657,[0]
2899,10532,0.010532,[1]
2900,10489,0.010489,[0]
2901,10491,0.010491,[1]
2902,10610,0.01061,[0]
2903,10332,0.010332,[1]
2904,10288,0.010288,[0]
2905,10192,0.010192,[1]
2906,10059,0.010059,[0]
2907,10038,0.010038,[1]
2908,10096,0.010096,[0]
2909,10092,0.010092,[1]
2910,9994,0.009994,[0]
2911,10023,0.010023,[1]
2912,9925,0.009925,[0]
2913,9793,0.009793,[1]
2914,9748,0.009748,[0]
2915,9661,0.009661,[1]
2916,9500,0.0095,[0]
2917,9336,0.009336,[1]
2918,9298,0.009298,[0]
2919,9240,0.00924,[1]
2920,9138,0.009138,[0]
2921,9211,0.009211,[1]
2922,9273,0.009273,[0]
2923,9144,0.009144,[1]
2924,9191,0.009191,[0]
2925,9136,0.009136,[1]
2926,9103,0.009103,[0]
2927,8957,0.008957,[1]
2928,8992,0.008992,[0]
2929,8931,0.008931,[1]
2930,8928,0.008928,[0]
2931,8880,0.00888,[1]
2932,8765,0.008765,[0]
2933,8702,0.008702,[1]
2934,8834,0.008834,[0]
2935,8877,0.008877,[1]
2936,8906,0.008906,[0]
2937,9011,0.009011,[1]
2938,9003,0.009003,[0]
2939,9016,0.009016,[1]
2940,8966,0.008966,[0]
2941,9008,0.009008,[1]
2942,9072,0.009072,[0]
2943,8899,0.008899,[1]
2944,9088,0.009088,[0]
2945,9127,0.009127,[1]
2946,8923,0.008923,[0]
2947,9045,0.009045,[1]
2948,9068,0.009068,[0]
2949,9052,0.009052,[1]
2950,9176,0.009176,[0]
2951,9291,0.009291,[1]
2952,9433,0.009433,[0]
2953,9358,0.009358,[1]
2954,9488,0.009488,[0]
2955,9634,0.009634,[1]
2956,9645,0.009645,[0]
2957,9722,0.009722,[1]
2958,9726,0.009726,[0]
2959,9690,0.00969,[1]
2960,9773,0.009773,[0]
2961,9760,0.00976,[1]
2962,9868,0.009868,[0]
2963,9710,0.00971,[1]
2964,10040,0.01004,[0]
2965,10056,0.010056,[1]
2966,10020,0.01002,[0]
2967,10178,0.010178,[1]
2968,10138,0.010138,[0]
2969,10058,0.010058,[1]
2970,10383,0.010383,[0]
2971,10822,0.010822,[1]
2972,10820,0.01082,[0]
2973,10592,0.010592,[1]
2974,11175,0.011175,[0]
2975,11172,0.011172,[1]
2976,11229,0.011229,[0]
2977,11542,0.011542,[1]
2978,11692,0.011692,[0]
2979,11624,0.011624,[1]
2980,11358,0.011358,[0]
2981,11001,0.011001,[1]
2982,10269,0.010269,[0]
2983,9772,0.009772,[1]
2984,9373,0.009373,[0]
2985,9165,0.009165,[1]
2986,9069,0.009069,[0]
2987,8808,0.008808,[1]
2988,8906,0.008906,[0]
2989,8920,0.00892,[1]
2990,8827,0.008827,[0]
2991,9235,0.009235,[1]
2992,9289,0.009289,[0]
2993,9425,0.009425,[1]
2994,9387,0.009387,[0]
2995,9537,0.009537,[1]
2996,9636,0.009636,[0]
2997,9461,0.009461,[1]
2998,9390,0.00939,[0]
2999,9476,0.009476,[1]
3000,9391,0.009391,[0]
3001,9219,0.009219,[1]
3002,9097,0.009097,[0]
3003,8934,0.008934,[1]
3004,8823,0.008823,[0]
3005,8796,0.008796,[1]
3006,8752,0.008752,[0]
3007,8680,0.00868,[1]
3008,8600,0.0086,[0]
3009,8600,0.0086,[1]
3010,8480,0.00848,[0]
3011,8391,0.008391,[1]
3012,8442,0.008442,[0]
3013,8293,0.008293,[1]
3014,8124,0.008124,[0]
3015,8127,0.008127,[1]
3016,8109,0.008109,[0]
3017,8014,0.008014,[1]
3018,8081,0.008081,[0]
3019,8288,0.008288,[1]
3020,8162,0.008162,[0]
3021,8424,0.008424,[1]
3022,8500,0.0085,[0]
3023,8448,0.008448,[1]
3024,8565,0.008565,[0]
3025,8543,0.008543,[1]
3026,8642,0.008642,[0]
3027,8586,0.008586,[1]
3028,8785,0.008785,[0]
3029,8994,0.008994,[1]
3030,9033,0.009033,[0]
3031,9092,0.009092,[1]
3032,9096,0.009096,[0]
3033,9355,0.009355,[1]
3034,9379,0.009379,[0]
3035,9613,0.009613,[1]
3036,9979,0.009979,[0]
3037,9878,0.009878,[1]
3038,10080,0.01008,[0]
3039,10118,0.010118,[1]
3040,10145,0.010145,[0]
3041,10196,0.010196,[1]
3042,10317,0.010317,[0]
3043,10417,0.010417,[1]
3044,10328,0.010328,[0]
3045,10513,0.010513,[1]
3046,10775,0.010775,[0]
3047,10670,0.01067,[1]
3048,10662,0.010662,[0]
3049,10663,0.010663,[1]
3050,10995,0.010995,[0]
3051,10919,0.010919,[1]
3052,11054,0.011054,[0]
3053,11151,0.011151,[1]
3054,10924,0.010924,[0]
3055,10860,0.01086,[1]
3056,11065,0.011065,[0]
3057,10672,0.010672,[1]
3058,10344,0.010344,[0]
3059,10355,0.010355,[1]
3060,10377,0.010377,[0]
3061,10179,0.010179,[1]
3062,10237,0.010237,[0]
3063,10231,0.010231,[1]
3064,10173,0.010173,[0]
3065,10210,0.01021,[1]
3066,10188,0.010188,[0]
3067,9879,0.009879,[1]
3068,9733,0.009733,[0]
3069,9746,0.009746,[1]
3070,9770,0.00977,[0]
3071,9561,0.009561,[1]
3072,9404,0.009404,[0]
3073,9332,0.009332,[1]
3074,9169,0.009169,[0]
3075,9039,0.009039,[1]
3076,9024,0.009024,[0]
3077,8891,0.008891,[1]
3078,8838,0.008838,[0]
3079,8853,0.008853,[1]
3080,8965,0.008965,[0]
3081,8781,0.008781,[1]
3082,8783,0.008783,[0]
3083,8828,0.008828,[1]
3084,8638,0.008638,[0]
3085,8670,0.00867,[1]
3086,8682,0.008682,[0]
3087,8457,0.008457,[1]
3088,8574,0.008574,[0]
3089,8685,0.008685,[1]
3090,8551,0.008551,[0]
3091,8436,0.008436,[1]
3092,8956,0.008956,[0]
3093,8842,0.008842,[1]
3094,8897,0.008897,[0]
3095,9179,0.009179,[1]
3096,8997,0.008997,[0]
3097,8694,0.008694,[1]
3098,8749,0.008749,[0]
3099,8522,0.008522,[1]
3100,8255,0.008255,[0]
3101,8164,0.008164,[1]
3102,8092,0.008092,[0]
3103,7960,0.00796,[1]
3104,7964,0.007964,[0]
3105,8271,0.008271,[1]
3106,8232,0.008232,[0]
3107,8254,0.008254,[1]
3108,8633,0.008633,[0]
3109,8815,0.008815,[1]
3110,8708,0.008708,[0]
3111,8994,0.008994,[1]
3112,9219,0.009219,[0]
3113,9107,0.009107,[1]
3114,9373,0.009373,[0]
3115,9624,0.009624,[1]
3116,9648,0.009648,[0]
3117,9835,0.009835,[1]
3118,10093,0.010093,[0]
3119,10268,0.010268,[1]
3120,10396,0.010396,[0]
3121,10688,0.010688,[1]
3122,10849,0.010849,[0]
3123,10628,0.010628,[1]
3124,10885,0.010885,[0]
3125,10746,0.010746,[1]
3126,10498,0.010498,[0]
3127,10509,0.010509,[1]
3128,10320,0.01032,[0]
3129,10129,0.010129,[1]
3130,10027,0.010027,[0]
3131,10133,0.010133,[1]
3132,10110,0.01011,[0]
3133,10270,0.01027,[1]
3134,10613,0.010613,[0]
3135,10533,0.010533,[1]
3136,10670,0.01067,[0]
3137,10744,0.010744,[1]
3138,10548,0.010548,[0]
3139,10314,0.010314,[1]
3140,10248,0.010248,[0]
3141,10006,0.010006,[1]
3142,9830,0.00983,[0]
3143,9724,0.009724,[1]
3144,9587,0.009587,[0]
3145,9386,0.009386,[1]
3146,9244,0.009244,[0]
3147,9142,0.009142,[1]
3148,9009,0.009009,[0]
3149,9113,0.009113,[1]
3150,9167,0.009167,[0]
3151,9200,0.0092,[1]
3152,9256,0.009256,[0]
3153,9301,0.009301,[1]
3154,9442,0.009442,[0]
3155,9350,0.00935,[1]
3156,9423,0.009423,[0]
3157,9509,0.009509,[1]
3158,9343,0.009343,[0]
3159,9536,0.009536,[1]
3160,9592,0.009592,[0]
3161,9569,0.009569,[1]
3162,9609,0.009609,[0]
3163,9600,0.0096,[1]
3164,9600,0.0096,[0]
3165,9422,0.009422,[1]
3166,9495,0.009495,[0]
3167,9339,0.009339,[1]
3168,9133,0.009133,[0]
3169,9148,0.009148,[1]
3170,9007,0.009007,[0]
3171,8790,0.00879,[1]
3172,8667,0.008667,[0]
3173,8704,0.008704,[1]
3174,8747,0.008747,[0]
3175,8599,0.008599,[1]
3176,8722,0.008722,[0]
3177,8731,0.008731,[1]
3178,8531,0.008531,[0]
3179,8727,0.008727,[1]
3180,8616,0.008616,[0]
3181,8584,0.008584,[1]
3182,8693,0.008693,[0]
3183,8683,0.008683,[1]
3184,8809,0.008809,[0]
3185,8736,0.008736,[1]
3186,8949,0.008949,[0]
3187,8921,0.008921,[1]
3188,9206,0.009206,[0]
3189,9302,0.009302,[1]
3190,9426,0.009426,[0]
3191,9574,0.009574,[1]
3192,9682,0.009682,[0]
3193,9681,0.009681,[1]
3194,9636,0.009636,[0]
3195,9860,0.00986,[1]
3196,9952,0.009952,[0]
3197,9848,0.009848,[1]
3198,9938,0.009938,[0]
3199,10177,0.010177,[1]
3200,10030,0.01003,[0]
3201,9920,0.00992,[1]
3202,10159,0.010159,[0]
3203,10359,0.010359,[1]
3204,10288,0.010288,[0]
3205,10723,0.010723,[1]
3206,11262,0.011262,[0]
3207,11343,0.011343,[1]
3208,11407,0.011407,[0]
3209,12051,0.012051,[1]
3210,12359,0.012359,[0]
3211,12135,0.012135,[1]
3212,11844,0.011844,[0]
3213,11694,0.011694,[1]
3214,11297,0.011297,[0]
3215,11091,0.011091,[1]
3216,10872,0.010872,[0]
3217,10524,0.010524,[1]
3218,10308,0.010308,[0]
3219,10201,0.010201,[1]
3220,10140,0.01014,[0]
3221,10048,0.010048,[1]
3222,9767,0.009767,[0]
3223,9636,0.009636,[1]
3224,9576,0.009576,[0]
3225,9814,0.009814,[1]
3226,9873,0.009873,[0]
3227,9843,0.009843,[1]
3228,9710,0.00971,[0]
3229,9746,0.009746,[1]
3230,9786,0.009786,[0]
3231,9791,0.009791,[1]
3232,9888,0.009888,[0]
3233,9827,0.009827,[1]
3234,9618,0.009618,[0]
3235,9714,0.009714,[1]
3236,9560,0.00956,[0]
3237,9321,0.009321,[1]
3238,9194,0.009194,[0]
3239,9081,0.009081,[1]
3240,8961,0.008961,[0]
3241,8847,0.008847,[1]
3242,8875,0.008875,[0]
3243,8659,0.008659,[1]
3244,8623,0.008623,[0]
3245,8717,0.008717,[1]
3246,8764,0.008764,[0]
3247,8555,0.008555,[1]
3248,8529,0.008529,[0]
3249,8593,0.008593,[1]
3250,8406,0.008406,[0]
3251,8517,0.008517,[1]
3252,8431,0.008431,[0]
3253,8230,0.00823,[1]
3254,8213,0.008213,[0]
3255,8185,0.008185,[1]
3256,8153,0.008153,[0]
3257,8126,0.008126,[1]
3258,8182,0.008182,[0]
3259,8418,0.008418,[1]
3260,8374,0.008374,[0]
3261,8762,0.008762,[1]
3262,8919,0.008919,[0]
3263,8997,0.008997,[1]
3264,9201,0.009201,[0]
3265,9395,0.009395,[1]
3266,9571,0.009571,[0]
3267,9586,0.009586,[1]
3268,9729,0.009729,[0]
3269,9834,0.009834,[1]
3270,9905,0.009905,[0]
3271,10079,0.010079,[1]
3272,10345,0.010345,[0]
3273,10469,0.010469,[1]
3274,10661,0.010661,[0]
3275,10619,0.010619,[1]
3276,10653,0.010653,[0]
3277,10540,0.01054,[1]
3278,10413,0.010413,[0]
3279,10528,0.010528,[1]
3280,10416,0.010416,[0]
3281,10391,0.010391,[1]
3282,10531,0.010531,[0]
3283,10402,0.010402,[1]
3284,10544,0.010544,[0]
3285,10941,0.010941,[1]
3286,11092,0.011092,[0]
3287,11117,0.011117,[1]
3288,11208,0.011208,[0]
3289,11343,0.011343,[1]
3290,11155,0.011155,[0]
3291,11031,0.011031,[1]
3292,11022,0.011022,[0]
3293,10789,0.010789,[1]
3294,10512,0.010512,[0]
3295,10518,0.010518,[1]
3296,10289,0.010289,[0]
3297,9946,0.009946,[1]
3298,9775,0.009775,[0]
3299,9807,0.009807,[1]
3300,9499,0.009499,[0]
3301,9687,0.009687,[1]
3302,9559,0.009559,[0]
3303,9509,0.009509,[1]
3304,9549,0.009549,[0]
3305,9567,0.009567,[1]
3306,9559,0.009559,[0]
3307,9417,0.009417,[1]
3308,9610,0.00961,[0]
3309,9459,0.009459,[1]
3310,9278,0.009278,[0]
3311,9491,0.009491,[1]
3312,9437,0.009437,[0]
3313,9119,0.009119,[1]
3314,9206,0.009206,[0]
3315,9230,0.00923,[1]
3316,9102,0.009102,[0]
3317,9173,0.009173,[1]
3318,9176,0.009176,[0]
3319,8908,0.008908,[1]
3320,8716,0.008716,[0]
3321,8981,0.008981,[1]
3322,8869,0.008869,[0]
3323,8541,0.008541,[1]
3324,8761,0.008761,[0]
3325,8777,0.008777,[1]
3326,8601,0.008601,[0]
3327,8779,0.008779,[1]
3328,8641,0.008641,[0]
3329,8444,0.008444,[1]
3330,8373,0.008373,[0]
3331,8479,0.008479,[1]
3332,8343,0.008343,[0]
3333,8270,0.00827,[1]
3334,8460,0.00846,[0]
3335,8279,0.008279,[1]
3336,8234,0.008234,[0]
3337,8403,0.008403,[1]
3338,8469,0.008469,[0]
3339,8380,0.00838,[1]
3340,8596,0.008596,[0]
3341,8868,0.008868,[1]
3342,8744,0.008744,[0]
3343,8989,0.008989,[1]
3344,9154,0.009154,[0]
3345,9100,0.0091,[1]
3346,9413,0.009413,[0]
3347,9420,0.00942,[1]
3348,9418,0.009418,[0]
3349,9463,0.009463,[1]
3350,9487,0.009487,[0]
3351,9555,0.009555,[1]
3352,9565,0.009565,[0]
3353,9640,0.00964,[1]
3354,9690,0.00969,[0]
3355,9768,0.009768,[1]
3356,9987,0.009987,[0]
3357,10009,0.010009,[1]
3358,9858,0.009858,[0]
3359,10041,0.010041,[1]
3360,10092,0.010092,[0]
3361,9993,0.009993,[1]
3362,10154,0.010154,[0]
3363,10118,0.010118,[1]
3364,10023,0.010023,[0]
3365,10303,0.010303,[1]
3366,10437,0.010437,[0]
3367,10264,0.010264,[1]
3368,10329,0.010329,[0]
3369,10577,0.010577,[1]
3370,10440,0.01044,[0]
3371,10550,0.01055,[1]
3372,10513,0.010513,[0]
3373,10310,0.01031,[1]
3374,10183,0.010183,[0]
3375,10276,0.010276,[1]
3376,10111,0.010111,[0]
3377,9786,0.009786,[1]
3378,9569,0.009569,[0]
3379,9376,0.009376,[1]
3380,9346,0.009346,[0]
3381,9367,0.009367,[1]
3382,9441,0.009441,[0]
3383,9245,0.009245,[1]
3384,9268,0.009268,[0]
3385,9203,0.009203,[1]
3386,9066,0.009066,[0]
3387,9110,0.00911,[1]
3388,8978,0.008978,[0]
3389,8972,0.008972,[1]
3390,8949,0.008949,[0]
3391,8986,0.008986,[1]
3392,9051,0.009051,[0]
3393,8983,0.008983,[1]
3394,9142,0.009142,[0]
3395,9279,0.009279,[1]
3396,9323,0.009323,[0]
3397,9422,0.009422,[1]
3398,9402,0.009402,[0]
3399,9520,0.00952,[1]
3400,9557,0.009557,[0]
3401,9577,0.009577,[1]
3402,9377,0.009377,[0]
3403,9145,0.009145,[1]
3404,9130,0.00913,[0]
3405,8961,0.008961,[1]
3406,8759,0.008759,[0]
3407,8789,0.008789,[1]
3408,8694,0.008694,[0]
3409,8498,0.008498,[1]
3410,8559,0.008559,[0]
3411,8635,0.008635,[1]
3412,8501,0.008501,[0]
3413,8457,0.008457,[1]
3414,8506,0.008506,[0]
3415,8386,0.008386,[1]
3416,8380,0.00838,[0]
3417,8401,0.008401,[1]
3418,8413,0.008413,[0]
3419,8366,0.008366,[1]
3420,8432,0.008432,[0]
3421,8381,0.008381,[1]
3422,8257,0.008257,[0]
3423,8317,0.008317,[1]
3424,8600,0.0086,[0]
3425,8633,0.008633,[1]
3426,8823,0.008823,[0]
3427,8980,0.00898,[1]
3428,8943,0.008943,[0]
3429,9048,0.009048,[1]
3430,9255,0.009255,[0]
3431,9314,0.009314,[1]
3432,9310,0.00931,[0]
3433,9402,0.009402,[1]
3434,9591,0.009591,[0]
3435,10038,0.010038,[1]
3436,10301,0.010301,[0]
3437,10964,0.010964,[1]
3438,11406,0.011406,[0]
3439,11502,0.011502,[1]
3440,11758,0.011758,[0]
3441,11947,0.011947,[1]
3442,11421,0.011421,[0]
3443,10919,0.010919,[1]
3444,10561,0.010561,[0]
3445,10361,0.010361,[1]
3446,10308,0.010308,[0]
3447,10140,0.01014,[1]
3448,10051,0.010051,[0]
3449,9942,0.009942,[1]
3450,9936,0.009936,[0]
3451,10098,0.010098,[1]
3452,10278,0.010278,[0]
3453,10653,0.010653,[1]
3454,10865,0.010865,[0]
3455,10723,0.010723,[1]
3456,10991,0.010991,[0]
3457,10952,0.010952,[1]
3458,10801,0.010801,[0]
3459,10355,0.010355,[1]
3460,10116,0.010116,[0]
3461,10002,0.010002,[1]
3462,9730,0.00973,[0]
3463,9436,0.009436,[1]
3464,9370,0.00937,[0]
3465,9203,0.009203,[1]
3466,9269,0.009269,[0]
3467,9166,0.009166,[1]
3468,8995,0.008995,[0]
3469,9039,0.009039,[1]
3470,9076,0.009076,[0]
3471,8959,0.008959,[1]
3472,8971,0.008971,[0]
3473,9005,0.009005,[1]
3474,8970,0.00897,[0]
3475,8843,0.008843,[1]
3476,9031,0.009031,[0]
3477,8959,0.008959,[1]
3478,8737,0.008737,[0]
3479,8796,0.008796,[1]
3480,8787,0.008787,[0]
3481,8664,0.008664,[1]
3482,8612,0.008612,[0]
3483,8434,0.008434,[1]
3484,8298,0.008298,[0]
3485,8168,0.008168,[1]
3486,8128,0.008128,[0]
3487,8030,0.00803,[1]
3488,7890,0.00789,[0]
3489,7950,0.00795,[1]
3490,7857,0.007857,[0]
3491,7857,0.007857,[1]
3492,7947,0.007947,[0]
3493,7920,0.00792,[1]
3494,8003,0.008003,[0]
3495,8102,0.008102,[1]
3496,8276,0.008276,[0]
3497,8380,0.00838,[1]
3498,8432,0.008432,[0]
3499,8641,0.008641,[1]
3500,8700,0.0087,[0]
3501,8804,0.008804,[1]
3502,9019,0.009019,[0]
3503,9180,0.00918,[1]
3504,9260,0.00926,[0]
3505,9519,0.009519,[1]
3506,9736,0.009736,[0]
3507,9929,0.009929,[1]
3508,10052,0.010052,[0]
3509,10157,0.010157,[1]
3510,10302,0.010302,[0]
3511,10141,0.010141,[1]
3512,10027,0.010027,[0]
3513,10018,0.010018,[1]
3514,9846,0.009846,[0]
3515,9826,0.009826,[1]
3516,10017,0.010017,[0]
3517,9718,0.009718,[1]
3518,9584,0.009584,[0]
3519,9870,0.00987,[1]
3520,9702,0.009702,[0]
3521,9803,0.009803,[1]
3522,9995,0.009995,[0]
3523,10121,0.010121,[1]
3524,10314,0.010314,[0]
3525,10490,0.01049,[1]
3526,10670,0.01067,[0]
3527,10590,0.01059,[1]
3528,10696,0.010696,[0]
3529,10843,0.010843,[1]
3530,10859,0.010859,[0]
3531,11006,0.011006,[1]
3532,11072,0.011072,[0]
3533,11048,0.011048,[1]
3534,10974,0.010974,[0]
3535,11203,0.011203,[1]
3536,11128,0.011128,[0]
3537,10922,0.010922,[1]
3538,10795,0.010795,[0]
3539,10741,0.010741,[1]
3540,10310,0.01031,[0]
3541,10306,0.010306,[1]
3542,10095,0.010095,[0]
3543,9668,0.009668,[1]
3544,9518,0.009518,[0]
3545,9551,0.009551,[1]
3546,9317,0.009317,[0]
3547,9340,0.00934,[1]
3548,9378,0.009378,[0]
3549,9289,0.009289,[1]
3550,9336,0.009336,[0]
3551,9687,0.009687,[1]
3552,9707,0.009707,[0]
3553,9814,0.009814,[1]
3554,10092,0.010092,[0]
3555,10240,0.01024,[1]
3556,9978,0.009978,[0]
3557,9751,0.009751,[1]
3558,9351,0.009351,[0]
3559,9059,0.009059,[1]
3560,8849,0.008849,[0]
3561,8733,0.008733,[1]
3562,8468,0.008468,[0]
3563,8513,0.008513,[1]
3564,8494,0.008494,[0]
3565,8244,0.008244,[1]
3566,8282,0.008282,[0]
3567,8319,0.008319,[1]
3568,8250,0.00825,[0]
3569,8171,0.008171,[1]
3570,8221,0.008221,[0]
3571,8264,0.008264,[1]
3572,8155,0.008155,[0]
3573,8356,0.008356,[1]
3574,8487,0.008487,[0]
3575,8393,0.008393,[1]
3576,8708,0.008708,[0]
3577,8675,0.008675,[1]
3578,8686,0.008686,[0]
3579,8821,0.008821,[1]
3580,8802,0.008802,[0]
3581,8784,0.008784,[1]
3582,8806,0.008806,[0]
3583,8803,0.008803,[1]
3584,8679,0.008679,[0]
3585,8777,0.008777,[1]
3586,8872,0.008872,[0]
3587,8772,0.008772,[1]
3588,8900,0.0089,[0]
3589,9042,0.009042,[1]
3590,9018,0.009018,[0]
3591,9315,0.009315,[1]
3592,9508,0.009508,[0]
3593,9373,0.009373,[1]
3594,9479,0.009479,[0]
3595,9584,0.009584,[1]
3596,9567,0.009567,[0]
3597,9654,0.009654,[1]
3598,9720,0.00972,[0]
3599,9819,0.009819,[1]
3600,9798,0.009798,[0]
3601,10062,0.010062,[1]
3602,10003,0.010003,[0]
3603,9989,0.009989,[1]
3604,10014,0.010014,[0]
3605,9940,0.00994,[1]
3606,9993,0.009993,[0]
3607,10141,0.010141,[1]
3608,10284,0.010284,[0]
3609,10257,0.010257,[1]
3610,10404,0.010404,[0]
3611,10463,0.010463,[1]
3612,10275,0.010275,[0]
3613,10368,0.010368,[1]
3614,10435,0.010435,[0]
3615,10303,0.010303,[1]
3616,10413,0.010413,[0]
3617,10610,0.01061,[1]
3618,10435,0.010435,[0]
3619,10266,0.010266,[1]
3620,10316,0.010316,[0]
3621,10177,0.010177,[1]
3622,9915,0.009915,[0]
3623,9833,0.009833,[1]
3624,9750,0.00975,[0]
3625,9647,0.009647,[1]
3626,9671,0.009671,[0]
3627,9541,0.009541,[1]
3628,9455,0.009455,[0]
3629,9606,0.009606,[1]
3630,9630,0.00963,[0]
3631,9529,0.009529,[1]
3632,9631,0.009631,[0]
3633,9834,0.009834,[1]
3634,9680,0.00968,[0]
3635,9577,0.009577,[1]
3636,9753,0.009753,[0]
3637,9463,0.009463,[1]
3638,9224,0.009224,[0]
3639,9236,0.009236,[1]
3640,9022,0.009022,[0]
3641,8884,0.008884,[1]
3642,8816,0.008816,[0]
3643,8737,0.008737,[1]
3644,8563,0.008563,[0]
3645,8589,0.008589,[1]
3646,8626,0.008626,[0]
3647,8506,0.008506,[1]
3648,8383,0.008383,[0]
3649,8380,0.00838,[1]
3650,8252,0.008252,[0]
3651,8217,0.008217,[1]
3652,8309,0.008309,[0]
3653,8074,0.008074,[1]
3654,8158,0.008158,[0]
3655,8307,0.008307,[1]
3656,8157,0.008157,[0]
3657,8112,0.008112,[1]
3658,8238,0.008238,[0]
3659,8335,0.008335,[1]
3660,8232,0.008232,[0]
3661,8427,0.008427,[1]
3662,8430,0.00843,[0]
3663,8384,0.008384,[1]
3664,8408,0.008408,[0]
3665,8773,0.008773,[1]
3666,9256,0.009256,[0]
3667,9209,0.009209,[1]
3668,9420,0.00942,[0]
3669,9348,0.009348,[1]
3670,9365,0.009365,[0]
3671,9650,0.00965,[1]
