[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Crosbee,Mark,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_081221_Crosbee_Mark_MaxSR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
2646,9070,0.00907,[0]
2647,9003,0.009003,[1]
2648,9276,0.009276,[0]
2649,9496,0.009496,[1]
2650,9393,0.009393,[0]
2651,9509,0.009509,[1]
2652,9918,0.009918,[0]
2653,9957,0.009957,[1]
2654,10065,0.010065,[0]
2655,10208,0.010208,[1]
2656,10294,0.010294,[0]
2657,10088,0.010088,[1]
2658,10379,0.010379,[0]
2659,10247,0.010247,[1]
2660,10227,0.010227,[0]
2661,9945,0.009945,[1]
2662,9689,0.009689,[0]
2663,9616,0.009616,[1]
2664,9511,0.009511,[0]
2665,9556,0.009556,[1]
2666,9321,0.009321,[0]
2667,9193,0.009193,[1]
2668,9170,0.00917,[0]
2669,9136,0.009136,[1]
2670,8862,0.008862,[0]
2671,8786,0.008786,[1]
2672,8802,0.008802,[0]
2673,8738,0.008738,[1]
2674,8614,0.008614,[0]
2675,8641,0.008641,[1]
2676,8568,0.008568,[0]
2677,8391,0.008391,[1]
2678,8515,0.008515,[0]
2679,8643,0.008643,[1]
2680,8515,0.008515,[0]
2681,8724,0.008724,[1]
2682,8763,0.008763,[0]
2683,8624,0.008624,[1]
2684,8598,0.008598,[0]
2685,8509,0.008509,[1]
2686,8416,0.008416,[0]
2687,8353,0.008353,[1]
2688,8278,0.008278,[0]
2689,8097,0.008097,[1]
2690,7976,0.007976,[0]
2691,7934,0.007934,[1]
2692,7929,0.007929,[0]
2693,7842,0.007842,[1]
2694,8090,0.00809,[0]
2695,8248,0.008248,[1]
2696,8163,0.008163,[0]
2697,8331,0.008331,[1]
2698,8438,0.008438,[0]
2699,8582,0.008582,[1]
2700,8579,0.008579,[0]
2701,8792,0.008792,[1]
2702,9039,0.009039,[0]
2703,8922,0.008922,[1]
2704,9016,0.009016,[0]
2705,9129,0.009129,[1]
2706,9149,0.009149,[0]
2707,9342,0.009342,[1]
2708,9546,0.009546,[0]
2709,9772,0.009772,[1]
2710,9627,0.009627,[0]
2711,9945,0.009945,[1]
2712,9963,0.009963,[0]
2713,9996,0.009996,[1]
2714,10315,0.010315,[0]
2715,10462,0.010462,[1]
2716,10569,0.010569,[0]
2717,10377,0.010377,[1]
2718,10593,0.010593,[0]
2719,10403,0.010403,[1]
2720,10168,0.010168,[0]
2721,10112,0.010112,[1]
2722,10124,0.010124,[0]
2723,9844,0.009844,[1]
2724,9732,0.009732,[0]
2725,9733,0.009733,[1]
2726,9508,0.009508,[0]
2727,9445,0.009445,[1]
2728,9381,0.009381,[0]
2729,9185,0.009185,[1]
2730,9001,0.009001,[0]
2731,8891,0.008891,[1]
2732,8748,0.008748,[0]
2733,8633,0.008633,[1]
2734,8492,0.008492,[0]
2735,8360,0.00836,[1]
2736,8327,0.008327,[0]
2737,8211,0.008211,[1]
2738,8331,0.008331,[0]
2739,8259,0.008259,[1]
2740,8046,0.008046,[0]
2741,8221,0.008221,[1]
2742,8392,0.008392,[0]
2743,8342,0.008342,[1]
2744,8417,0.008417,[0]
2745,8414,0.008414,[1]
2746,8277,0.008277,[0]
2747,8132,0.008132,[1]
2748,8087,0.008087,[0]
2749,8017,0.008017,[1]
2750,7823,0.007823,[0]
2751,7878,0.007878,[1]
2752,8150,0.00815,[0]
2753,8016,0.008016,[1]
2754,8071,0.008071,[0]
2755,8271,0.008271,[1]
2756,8546,0.008546,[0]
2757,8463,0.008463,[1]
2758,8446,0.008446,[0]
2759,8563,0.008563,[1]
2760,8682,0.008682,[0]
2761,8652,0.008652,[1]
2762,8747,0.008747,[0]
2763,8845,0.008845,[1]
2764,8858,0.008858,[0]
2765,8753,0.008753,[1]
2766,8986,0.008986,[0]
2767,9372,0.009372,[1]
2768,9326,0.009326,[0]
2769,9790,0.00979,[1]
2770,10149,0.010149,[0]
2771,10159,0.010159,[1]
2772,10397,0.010397,[0]
2773,10705,0.010705,[1]
2774,10734,0.010734,[0]
2775,10617,0.010617,[1]
2776,10853,0.010853,[0]
2777,10829,0.010829,[1]
2778,10889,0.010889,[0]
2779,10711,0.010711,[1]
2780,10649,0.010649,[0]
2781,10451,0.010451,[1]
2782,10190,0.01019,[0]
2783,10055,0.010055,[1]
2784,9732,0.009732,[0]
2785,9381,0.009381,[1]
2786,9195,0.009195,[0]
2787,9132,0.009132,[1]
2788,8941,0.008941,[0]
2789,8678,0.008678,[1]
2790,8671,0.008671,[0]
2791,8530,0.00853,[1]
2792,8414,0.008414,[0]
2793,8504,0.008504,[1]
2794,8576,0.008576,[0]
2795,8482,0.008482,[1]
2796,8453,0.008453,[0]
2797,8567,0.008567,[1]
2798,8653,0.008653,[0]
2799,8625,0.008625,[1]
2800,8686,0.008686,[0]
2801,8569,0.008569,[1]
2802,8354,0.008354,[0]
2803,8385,0.008385,[1]
2804,8301,0.008301,[0]
2805,8206,0.008206,[1]
2806,8088,0.008088,[0]
2807,8170,0.00817,[1]
2808,8241,0.008241,[0]
2809,8254,0.008254,[1]
2810,8490,0.00849,[0]
2811,8457,0.008457,[1]
2812,8333,0.008333,[0]
2813,8337,0.008337,[1]
2814,8434,0.008434,[0]
2815,8544,0.008544,[1]
2816,8280,0.00828,[0]
2817,8304,0.008304,[1]
2818,8421,0.008421,[0]
2819,8268,0.008268,[1]
2820,8376,0.008376,[0]
2821,8393,0.008393,[1]
2822,8382,0.008382,[0]
2823,8461,0.008461,[1]
2824,8774,0.008774,[0]
2825,8819,0.008819,[1]
2826,9198,0.009198,[0]
2827,9380,0.00938,[1]
2828,9747,0.009747,[0]
2829,9882,0.009882,[1]
2830,9855,0.009855,[0]
2831,10011,0.010011,[1]
2832,10035,0.010035,[0]
2833,10029,0.010029,[1]
2834,10052,0.010052,[0]
2835,10317,0.010317,[1]
2836,10030,0.01003,[0]
2837,10091,0.010091,[1]
2838,10276,0.010276,[0]
2839,10385,0.010385,[1]
2840,10227,0.010227,[0]
2841,10362,0.010362,[1]
2842,10292,0.010292,[0]
2843,10150,0.01015,[1]
2844,10097,0.010097,[0]
2845,9877,0.009877,[1]
2846,9656,0.009656,[0]
2847,9385,0.009385,[1]
2848,9546,0.009546,[0]
2849,9370,0.00937,[1]
2850,9082,0.009082,[0]
2851,9226,0.009226,[1]
2852,9038,0.009038,[0]
2853,9047,0.009047,[1]
2854,9012,0.009012,[0]
2855,8937,0.008937,[1]
2856,8901,0.008901,[0]
2857,8838,0.008838,[1]
2858,8964,0.008964,[0]
2859,8798,0.008798,[1]
2860,8619,0.008619,[0]
2861,8685,0.008685,[1]
2862,8855,0.008855,[0]
2863,8606,0.008606,[1]
2864,8645,0.008645,[0]
2865,8585,0.008585,[1]
2866,8383,0.008383,[0]
2867,8212,0.008212,[1]
2868,8288,0.008288,[0]
2869,8052,0.008052,[1]
2870,7834,0.007834,[0]
2871,7999,0.007999,[1]
2872,8572,0.008572,[0]
2873,8655,0.008655,[1]
2874,8587,0.008587,[0]
2875,8890,0.00889,[1]
2876,8863,0.008863,[0]
2877,8687,0.008687,[1]
2878,8908,0.008908,[0]
2879,9119,0.009119,[1]
2880,8892,0.008892,[0]
2881,8903,0.008903,[1]
2882,8812,0.008812,[0]
2883,8776,0.008776,[1]
2884,9074,0.009074,[0]
2885,9144,0.009144,[1]
2886,9104,0.009104,[0]
2887,9317,0.009317,[1]
2888,9512,0.009512,[0]
2889,9693,0.009693,[1]
2890,9382,0.009382,[0]
2891,9805,0.009805,[1]
2892,9818,0.009818,[0]
2893,9770,0.00977,[1]
2894,10117,0.010117,[0]
2895,10229,0.010229,[1]
2896,10325,0.010325,[0]
2897,10477,0.010477,[1]
2898,10619,0.010619,[0]
2899,10686,0.010686,[1]
2900,10462,0.010462,[0]
2901,10529,0.010529,[1]
2902,10415,0.010415,[0]
2903,10178,0.010178,[1]
2904,10229,0.010229,[0]
2905,9870,0.00987,[1]
2906,9710,0.00971,[0]
2907,9547,0.009547,[1]
2908,9558,0.009558,[0]
2909,9285,0.009285,[1]
2910,9082,0.009082,[0]
2911,9180,0.00918,[1]
2912,8912,0.008912,[0]
2913,8732,0.008732,[1]
2914,8858,0.008858,[0]
2915,8821,0.008821,[1]
2916,8610,0.00861,[0]
2917,8597,0.008597,[1]
2918,8483,0.008483,[0]
2919,8318,0.008318,[1]
2920,8293,0.008293,[0]
2921,8135,0.008135,[1]
2922,8046,0.008046,[0]
2923,8277,0.008277,[1]
2924,8239,0.008239,[0]
2925,8162,0.008162,[1]
2926,8064,0.008064,[0]
2927,8069,0.008069,[1]
2928,8033,0.008033,[0]
2929,7928,0.007928,[1]
2930,7956,0.007956,[0]
2931,7917,0.007917,[1]
2932,7902,0.007902,[0]
2933,8131,0.008131,[1]
2934,8188,0.008188,[0]
2935,8109,0.008109,[1]
2936,8322,0.008322,[0]
2937,8379,0.008379,[1]
2938,8411,0.008411,[0]
2939,8424,0.008424,[1]
2940,8521,0.008521,[0]
2941,8491,0.008491,[1]
2942,8537,0.008537,[0]
2943,8723,0.008723,[1]
2944,8845,0.008845,[0]
2945,8704,0.008704,[1]
2946,8827,0.008827,[0]
2947,8947,0.008947,[1]
2948,9005,0.009005,[0]
2949,9192,0.009192,[1]
2950,9459,0.009459,[0]
2951,9578,0.009578,[1]
2952,9515,0.009515,[0]
2953,9924,0.009924,[1]
2954,10224,0.010224,[0]
2955,10090,0.01009,[1]
2956,10289,0.010289,[0]
2957,10469,0.010469,[1]
2958,10578,0.010578,[0]
2959,10499,0.010499,[1]
2960,10544,0.010544,[0]
2961,10393,0.010393,[1]
2962,10334,0.010334,[0]
2963,10451,0.010451,[1]
2964,10315,0.010315,[0]
2965,10059,0.010059,[1]
2966,10081,0.010081,[0]
2967,9915,0.009915,[1]
2968,9751,0.009751,[0]
2969,9557,0.009557,[1]
2970,9492,0.009492,[0]
2971,9350,0.00935,[1]
2972,9217,0.009217,[0]
2973,9143,0.009143,[1]
2974,9059,0.009059,[0]
2975,8838,0.008838,[1]
2976,8989,0.008989,[0]
2977,8893,0.008893,[1]
2978,8947,0.008947,[0]
2979,9225,0.009225,[1]
2980,9147,0.009147,[0]
2981,9007,0.009007,[1]
2982,9133,0.009133,[0]
2983,9076,0.009076,[1]
2984,8940,0.00894,[0]
2985,8624,0.008624,[1]
2986,8560,0.00856,[0]
2987,8334,0.008334,[1]
2988,8202,0.008202,[0]
2989,7989,0.007989,[1]
2990,8217,0.008217,[0]
2991,8531,0.008531,[1]
2992,8708,0.008708,[0]
2993,8880,0.00888,[1]
2994,9027,0.009027,[0]
2995,8986,0.008986,[1]
2996,8790,0.00879,[0]
2997,8681,0.008681,[1]
2998,8675,0.008675,[0]
2999,8520,0.00852,[1]
3000,8639,0.008639,[0]
3001,8576,0.008576,[1]
3002,8485,0.008485,[0]
3003,8557,0.008557,[1]
3004,8909,0.008909,[0]
3005,8891,0.008891,[1]
3006,9023,0.009023,[0]
3007,9283,0.009283,[1]
3008,9530,0.00953,[0]
3009,9678,0.009678,[1]
3010,9885,0.009885,[0]
3011,10053,0.010053,[1]
3012,10322,0.010322,[0]
3013,10323,0.010323,[1]
3014,10716,0.010716,[0]
3015,10698,0.010698,[1]
3016,10432,0.010432,[0]
3017,10527,0.010527,[1]
3018,10510,0.01051,[0]
3019,10615,0.010615,[1]
3020,10658,0.010658,[0]
3021,10553,0.010553,[1]
3022,10591,0.010591,[0]
3023,10560,0.01056,[1]
3024,10556,0.010556,[0]
3025,10386,0.010386,[1]
3026,10081,0.010081,[0]
3027,9972,0.009972,[1]
3028,9788,0.009788,[0]
3029,9536,0.009536,[1]
3030,9249,0.009249,[0]
3031,8985,0.008985,[1]
3032,8897,0.008897,[0]
3033,8884,0.008884,[1]
3034,8794,0.008794,[0]
3035,8902,0.008902,[1]
3036,8724,0.008724,[0]
3037,8737,0.008737,[1]
3038,8723,0.008723,[0]
3039,8562,0.008562,[1]
3040,8525,0.008525,[0]
3041,8428,0.008428,[1]
3042,8342,0.008342,[0]
3043,8470,0.00847,[1]
3044,8518,0.008518,[0]
3045,8564,0.008564,[1]
3046,8447,0.008447,[0]
3047,8586,0.008586,[1]
3048,8636,0.008636,[0]
3049,8584,0.008584,[1]
3050,8807,0.008807,[0]
3051,8777,0.008777,[1]
3052,8794,0.008794,[0]
3053,8861,0.008861,[1]
3054,8844,0.008844,[0]
3055,8709,0.008709,[1]
3056,8614,0.008614,[0]
3057,8569,0.008569,[1]
3058,8633,0.008633,[0]
3059,8514,0.008514,[1]
3060,8417,0.008417,[0]
3061,8382,0.008382,[1]
3062,8485,0.008485,[0]
3063,8543,0.008543,[1]
3064,8633,0.008633,[0]
3065,8849,0.008849,[1]
3066,8892,0.008892,[0]
3067,9097,0.009097,[1]
3068,9529,0.009529,[0]
3069,9332,0.009332,[1]
3070,9445,0.009445,[0]
3071,9553,0.009553,[1]
3072,9881,0.009881,[0]
3073,9760,0.00976,[1]
3074,9878,0.009878,[0]
3075,9929,0.009929,[1]
3076,9764,0.009764,[0]
3077,9800,0.0098,[1]
3078,9801,0.009801,[0]
3079,9829,0.009829,[1]
3080,9745,0.009745,[0]
3081,9783,0.009783,[1]
3082,10092,0.010092,[0]
3083,10000,0.01,[1]
3084,10365,0.010365,[0]
3085,10300,0.0103,[1]
3086,10137,0.010137,[0]
3087,10380,0.01038,[1]
3088,10453,0.010453,[0]
3089,10300,0.0103,[1]
3090,10159,0.010159,[0]
3091,9953,0.009953,[1]
3092,10007,0.010007,[0]
3093,9787,0.009787,[1]
3094,9649,0.009649,[0]
3095,9635,0.009635,[1]
3096,9306,0.009306,[0]
3097,9549,0.009549,[1]
3098,9551,0.009551,[0]
3099,9236,0.009236,[1]
3100,9193,0.009193,[0]
3101,8991,0.008991,[1]
3102,8883,0.008883,[0]
3103,8737,0.008737,[1]
3104,8425,0.008425,[0]
3105,8151,0.008151,[1]
3106,8039,0.008039,[0]
3107,8605,0.008605,[1]
3108,8852,0.008852,[0]
3109,8582,0.008582,[1]
3110,8790,0.00879,[0]
3111,8813,0.008813,[1]
3112,8701,0.008701,[0]
3113,8601,0.008601,[1]
3114,8601,0.008601,[0]
3115,8315,0.008315,[1]
3116,8235,0.008235,[0]
3117,8315,0.008315,[1]
3118,8172,0.008172,[0]
3119,8205,0.008205,[1]
3120,8325,0.008325,[0]
3121,8575,0.008575,[1]
3122,8496,0.008496,[0]
3123,8652,0.008652,[1]
3124,8918,0.008918,[0]
3125,8919,0.008919,[1]
3126,8881,0.008881,[0]
3127,8895,0.008895,[1]
3128,8967,0.008967,[0]
3129,9024,0.009024,[1]
3130,9130,0.00913,[0]
3131,9254,0.009254,[1]
3132,9297,0.009297,[0]
3133,9555,0.009555,[1]
3134,9796,0.009796,[0]
3135,9781,0.009781,[1]
3136,10174,0.010174,[0]
3137,10325,0.010325,[1]
3138,10323,0.010323,[0]
3139,10712,0.010712,[1]
3140,10710,0.01071,[0]
3141,10766,0.010766,[1]
3142,10887,0.010887,[0]
3143,11062,0.011062,[1]
3144,10766,0.010766,[0]
3145,10660,0.01066,[1]
3146,10619,0.010619,[0]
3147,10500,0.0105,[1]
3148,10167,0.010167,[0]
3149,10096,0.010096,[1]
3150,9844,0.009844,[0]
3151,9507,0.009507,[1]
3152,9528,0.009528,[0]
3153,9328,0.009328,[1]
3154,9031,0.009031,[0]
3155,8899,0.008899,[1]
3156,8699,0.008699,[0]
3157,8543,0.008543,[1]
3158,8416,0.008416,[0]
3159,8365,0.008365,[1]
3160,8172,0.008172,[0]
3161,8328,0.008328,[1]
3162,8476,0.008476,[0]
3163,8389,0.008389,[1]
3164,8650,0.00865,[0]
3165,8753,0.008753,[1]
3166,8764,0.008764,[0]
3167,8927,0.008927,[1]
3168,9146,0.009146,[0]
3169,9303,0.009303,[1]
3170,9251,0.009251,[0]
3171,9309,0.009309,[1]
3172,9377,0.009377,[0]
3173,9219,0.009219,[1]
3174,9124,0.009124,[0]
3175,9049,0.009049,[1]
3176,8910,0.00891,[0]
3177,8790,0.00879,[1]
3178,8794,0.008794,[0]
3179,8805,0.008805,[1]
3180,8643,0.008643,[0]
3181,8686,0.008686,[1]
3182,8687,0.008687,[0]
3183,8524,0.008524,[1]
3184,8707,0.008707,[0]
3185,8802,0.008802,[1]
3186,8810,0.00881,[0]
3187,8947,0.008947,[1]
3188,9217,0.009217,[0]
3189,9382,0.009382,[1]
3190,9378,0.009378,[0]
3191,9801,0.009801,[1]
3192,9901,0.009901,[0]
3193,9864,0.009864,[1]
3194,10203,0.010203,[0]
3195,10206,0.010206,[1]
3196,10007,0.010007,[0]
3197,10242,0.010242,[1]
3198,10201,0.010201,[0]
3199,10168,0.010168,[1]
3200,10135,0.010135,[0]
3201,10049,0.010049,[1]
3202,10154,0.010154,[0]
3203,10143,0.010143,[1]
3204,10051,0.010051,[0]
3205,10081,0.010081,[1]
3206,9850,0.00985,[0]
3207,10164,0.010164,[1]
3208,9912,0.009912,[0]
3209,9646,0.009646,[1]
3210,9725,0.009725,[0]
3211,9490,0.00949,[1]
3212,9404,0.009404,[0]
3213,9215,0.009215,[1]
3214,9255,0.009255,[0]
3215,8912,0.008912,[1]
3216,8679,0.008679,[0]
3217,8838,0.008838,[1]
3218,8665,0.008665,[0]
3219,8398,0.008398,[1]
3220,8247,0.008247,[0]
3221,8130,0.00813,[1]
3222,8057,0.008057,[0]
3223,8094,0.008094,[1]
3224,8573,0.008573,[0]
3225,8661,0.008661,[1]
3226,8579,0.008579,[0]
3227,8621,0.008621,[1]
3228,8561,0.008561,[0]
3229,8564,0.008564,[1]
3230,8337,0.008337,[0]
3231,8228,0.008228,[1]
3232,8240,0.00824,[0]
3233,8129,0.008129,[1]
3234,8284,0.008284,[0]
3235,8313,0.008313,[1]
3236,8172,0.008172,[0]
3237,8354,0.008354,[1]
3238,8660,0.00866,[0]
3239,8541,0.008541,[1]
3240,8511,0.008511,[0]
3241,8757,0.008757,[1]
3242,8795,0.008795,[0]
3243,8851,0.008851,[1]
3244,9086,0.009086,[0]
3245,9238,0.009238,[1]
3246,9181,0.009181,[0]
3247,9281,0.009281,[1]
3248,9500,0.0095,[0]
3249,9569,0.009569,[1]
3250,9466,0.009466,[0]
3251,9805,0.009805,[1]
3252,9891,0.009891,[0]
3253,9925,0.009925,[1]
3254,10048,0.010048,[0]
3255,9974,0.009974,[1]
3256,9921,0.009921,[0]
3257,9917,0.009917,[1]
3258,10028,0.010028,[0]
3259,9878,0.009878,[1]
3260,10027,0.010027,[0]
3261,9943,0.009943,[1]
3262,10007,0.010007,[0]
3263,10050,0.01005,[1]
3264,10281,0.010281,[0]
3265,10250,0.01025,[1]
3266,10057,0.010057,[0]
3267,10258,0.010258,[1]
3268,10318,0.010318,[0]
3269,10104,0.010104,[1]
3270,9931,0.009931,[0]
3271,9626,0.009626,[1]
3272,9324,0.009324,[0]
3273,9238,0.009238,[1]
3274,9262,0.009262,[0]
3275,9085,0.009085,[1]
3276,8916,0.008916,[0]
3277,9043,0.009043,[1]
3278,9045,0.009045,[0]
3279,9049,0.009049,[1]
3280,8864,0.008864,[0]
3281,9050,0.00905,[1]
3282,8969,0.008969,[0]
3283,8894,0.008894,[1]
3284,8882,0.008882,[0]
3285,8888,0.008888,[1]
3286,8806,0.008806,[0]
3287,8968,0.008968,[1]
3288,9102,0.009102,[0]
3289,9060,0.00906,[1]
3290,8939,0.008939,[0]
3291,8889,0.008889,[1]
3292,9100,0.0091,[0]
3293,9081,0.009081,[1]
3294,9187,0.009187,[0]
3295,9407,0.009407,[1]
3296,9265,0.009265,[0]
3297,9342,0.009342,[1]
3298,9303,0.009303,[0]
3299,9169,0.009169,[1]
3300,9191,0.009191,[0]
3301,9241,0.009241,[1]
3302,9169,0.009169,[0]
3303,9118,0.009118,[1]
3304,9199,0.009199,[0]
3305,9450,0.00945,[1]
3306,9067,0.009067,[0]
3307,9366,0.009366,[1]
3308,9410,0.00941,[0]
3309,9156,0.009156,[1]
3310,9198,0.009198,[0]
3311,9071,0.009071,[1]
3312,8958,0.008958,[0]
3313,9128,0.009128,[1]
3314,9328,0.009328,[0]
3315,9319,0.009319,[1]
3316,9442,0.009442,[0]
3317,9665,0.009665,[1]
3318,9725,0.009725,[0]
3319,9854,0.009854,[1]
3320,9930,0.00993,[0]
3321,10200,0.0102,[1]
3322,10206,0.010206,[0]
3323,10513,0.010513,[1]
3324,10577,0.010577,[0]
3325,10430,0.01043,[1]
3326,10275,0.010275,[0]
3327,10425,0.010425,[1]
3328,10321,0.010321,[0]
3329,10108,0.010108,[1]
3330,10205,0.010205,[0]
3331,9934,0.009934,[1]
3332,9651,0.009651,[0]
3333,9512,0.009512,[1]
3334,9422,0.009422,[0]
3335,9214,0.009214,[1]
3336,8974,0.008974,[0]
3337,8794,0.008794,[1]
3338,8597,0.008597,[0]
3339,8486,0.008486,[1]
3340,8511,0.008511,[0]
3341,8242,0.008242,[1]
3342,8217,0.008217,[0]
3343,8176,0.008176,[1]
3344,7973,0.007973,[0]
3345,7878,0.007878,[1]
3346,8092,0.008092,[0]
3347,8076,0.008076,[1]
3348,8102,0.008102,[0]
3349,8260,0.00826,[1]
3350,8569,0.008569,[0]
3351,8420,0.00842,[1]
3352,8504,0.008504,[0]
3353,8665,0.008665,[1]
3354,8531,0.008531,[0]
3355,8493,0.008493,[1]
3356,8679,0.008679,[0]
3357,8559,0.008559,[1]
3358,8586,0.008586,[0]
3359,8623,0.008623,[1]
3360,8625,0.008625,[0]
3361,8499,0.008499,[1]
3362,8661,0.008661,[0]
3363,8808,0.008808,[1]
3364,8792,0.008792,[0]
3365,8869,0.008869,[1]
3366,8932,0.008932,[0]
3367,8915,0.008915,[1]
3368,9353,0.009353,[0]
3369,9474,0.009474,[1]
3370,9520,0.00952,[0]
3371,9654,0.009654,[1]
3372,9846,0.009846,[0]
3373,9987,0.009987,[1]
3374,10246,0.010246,[0]
3375,10440,0.01044,[1]
3376,10299,0.010299,[0]
3377,10311,0.010311,[1]
3378,10683,0.010683,[0]
3379,10538,0.010538,[1]
3380,10369,0.010369,[0]
3381,10593,0.010593,[1]
3382,10467,0.010467,[0]
3383,10356,0.010356,[1]
3384,10508,0.010508,[0]
3385,10221,0.010221,[1]
3386,10031,0.010031,[0]
3387,9687,0.009687,[1]
3388,9439,0.009439,[0]
3389,9154,0.009154,[1]
3390,8961,0.008961,[0]
3391,8824,0.008824,[1]
3392,8722,0.008722,[0]
3393,8759,0.008759,[1]
3394,8700,0.0087,[0]
3395,8613,0.008613,[1]
3396,8649,0.008649,[0]
3397,8958,0.008958,[1]
3398,8953,0.008953,[0]
3399,9104,0.009104,[1]
3400,9179,0.009179,[0]
3401,9207,0.009207,[1]
3402,9138,0.009138,[0]
3403,9270,0.00927,[1]
3404,9414,0.009414,[0]
3405,9244,0.009244,[1]
3406,9207,0.009207,[0]
3407,9163,0.009163,[1]
3408,9113,0.009113,[0]
3409,9268,0.009268,[1]
3410,9354,0.009354,[0]
3411,9139,0.009139,[1]
3412,9345,0.009345,[0]
3413,9386,0.009386,[1]
3414,9200,0.0092,[0]
3415,9058,0.009058,[1]
3416,9115,0.009115,[0]
3417,9193,0.009193,[1]
3418,9185,0.009185,[0]
3419,9262,0.009262,[1]
3420,9275,0.009275,[0]
3421,9007,0.009007,[1]
3422,9003,0.009003,[0]
3423,9048,0.009048,[1]
3424,8834,0.008834,[0]
3425,9036,0.009036,[1]
3426,9169,0.009169,[0]
3427,9232,0.009232,[1]
3428,9461,0.009461,[0]
3429,9587,0.009587,[1]
3430,9650,0.00965,[0]
3431,9588,0.009588,[1]
3432,9953,0.009953,[0]
3433,9950,0.00995,[1]
3434,9863,0.009863,[0]
3435,10025,0.010025,[1]
3436,10128,0.010128,[0]
3437,9998,0.009998,[1]
3438,10550,0.01055,[0]
3439,10533,0.010533,[1]
3440,10486,0.010486,[0]
3441,10409,0.010409,[1]
3442,10516,0.010516,[0]
3443,10454,0.010454,[1]
3444,10257,0.010257,[0]
3445,10213,0.010213,[1]
3446,9987,0.009987,[0]
3447,9619,0.009619,[1]
3448,9316,0.009316,[0]
3449,9080,0.00908,[1]
3450,8918,0.008918,[0]
3451,9376,0.009376,[1]
3452,9380,0.00938,[0]
3453,9631,0.009631,[1]
3454,9694,0.009694,[0]
3455,9734,0.009734,[1]
3456,9412,0.009412,[0]
3457,9191,0.009191,[1]
3458,9175,0.009175,[0]
3459,8933,0.008933,[1]
3460,8737,0.008737,[0]
3461,8617,0.008617,[1]
3462,8539,0.008539,[0]
3463,8552,0.008552,[1]
3464,8440,0.00844,[0]
3465,8260,0.00826,[1]
3466,8092,0.008092,[0]
3467,8197,0.008197,[1]
3468,8612,0.008612,[0]
3469,8803,0.008803,[1]
3470,8673,0.008673,[0]
3471,9052,0.009052,[1]
3472,9192,0.009192,[0]
3473,9441,0.009441,[1]
3474,9500,0.0095,[0]
3475,9640,0.00964,[1]
3476,9491,0.009491,[0]
3477,9367,0.009367,[1]
3478,9517,0.009517,[0]
3479,9603,0.009603,[1]
3480,9372,0.009372,[0]
3481,9465,0.009465,[1]
3482,9478,0.009478,[0]
3483,9429,0.009429,[1]
3484,9599,0.009599,[0]
3485,9529,0.009529,[1]
3486,9439,0.009439,[0]
3487,9614,0.009614,[1]
3488,9637,0.009637,[0]
3489,9595,0.009595,[1]
3490,9674,0.009674,[0]
3491,9921,0.009921,[1]
3492,10070,0.01007,[0]
3493,10043,0.010043,[1]
3494,10391,0.010391,[0]
3495,10678,0.010678,[1]
3496,10560,0.01056,[0]
3497,10971,0.010971,[1]
3498,11292,0.011292,[0]
3499,11126,0.011126,[1]
3500,11030,0.01103,[0]
3501,10750,0.01075,[1]
3502,10518,0.010518,[0]
3503,10276,0.010276,[1]
3504,10077,0.010077,[0]
3505,9929,0.009929,[1]
3506,9789,0.009789,[0]
3507,9708,0.009708,[1]
3508,9756,0.009756,[0]
3509,9812,0.009812,[1]
3510,9506,0.009506,[0]
3511,9367,0.009367,[1]
3512,9492,0.009492,[0]
3513,9345,0.009345,[1]
3514,9580,0.00958,[0]
3515,9333,0.009333,[1]
3516,9155,0.009155,[0]
3517,9031,0.009031,[1]
3518,9004,0.009004,[0]
3519,8884,0.008884,[1]
3520,8847,0.008847,[0]
3521,8995,0.008995,[1]
3522,9078,0.009078,[0]
3523,9173,0.009173,[1]
3524,9467,0.009467,[0]
3525,9328,0.009328,[1]
3526,9431,0.009431,[0]
3527,9460,0.00946,[1]
3528,9492,0.009492,[0]
3529,9378,0.009378,[1]
3530,9301,0.009301,[0]
3531,9420,0.00942,[1]
3532,9226,0.009226,[0]
3533,9186,0.009186,[1]
3534,9274,0.009274,[0]
3535,9046,0.009046,[1]
3536,9061,0.009061,[0]
3537,9294,0.009294,[1]
3538,9093,0.009093,[0]
3539,9000,0.009,[1]
3540,9109,0.009109,[0]
3541,9041,0.009041,[1]
3542,8941,0.008941,[0]
3543,9170,0.00917,[1]
3544,8968,0.008968,[0]
3545,9000,0.009,[1]
3546,9158,0.009158,[0]
3547,9311,0.009311,[1]
