[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,O'Callaghan,Georgie,CSLX Tests
3671,9603,0.009603,[1]
3672,9641,0.009641,[0]
3673,9650,0.00965,[1]
3674,9625,0.009625,[0]
3675,9510,0.00951,[1]
3676,9599,0.009599,[0]
3677,9665,0.009665,[1]
3678,9498,0.009498,[0]
3679,9338,0.009338,[1]
3680,9380,0.00938,[0]
3681,9324,0.009324,[1]
3682,9554,0.009554,[0]
3683,9540,0.00954,[1]
3684,9436,0.009436,[0]
3685,9534,0.009534,[1]
3686,9377,0.009377,[0]
3687,9397,0.009397,[1]
3688,9547,0.009547,[0]
3689,9591,0.009591,[1]
3690,9665,0.009665,[0]
3691,9837,0.009837,[1]
3692,9984,0.009984,[0]
3693,10013,0.010013,[1]
3694,10157,0.010157,[0]
3695,10115,0.010115,[1]
3696,10457,0.010457,[0]
3697,10698,0.010698,[1]
3698,10653,0.010653,[0]
3699,10949,0.010949,[1]
3700,11032,0.011032,[0]
3701,11234,0.011234,[1]
3702,11730,0.01173,[0]
3703,11578,0.011578,[1]
3704,11568,0.011568,[0]
3705,11759,0.011759,[1]
3706,11791,0.011791,[0]
3707,12134,0.012134,[1]
3708,11912,0.011912,[0]
3709,11573,0.011573,[1]
3710,11423,0.011423,[0]
3711,11366,0.011366,[1]
3712,11188,0.011188,[0]
3713,11209,0.011209,[1]
3714,10909,0.010909,[0]
3715,10605,0.010605,[1]
3716,10577,0.010577,[0]
3717,10711,0.010711,[1]
3718,10540,0.01054,[0]
3719,10419,0.010419,[1]
3720,10297,0.010297,[0]
3721,10031,0.010031,[1]
3722,9875,0.009875,[0]
3723,9748,0.009748,[1]
3724,9627,0.009627,[0]
3725,9588,0.009588,[1]
3726,9444,0.009444,[0]
3727,9513,0.009513,[1]
3728,9532,0.009532,[0]
3729,9394,0.009394,[1]
3730,9433,0.009433,[0]
3731,9573,0.009573,[1]
3732,9391,0.009391,[0]
3733,9361,0.009361,[1]
3734,9373,0.009373,[0]
3735,9177,0.009177,[1]
3736,9231,0.009231,[0]
3737,9277,0.009277,[1]
3738,9118,0.009118,[0]
3739,9204,0.009204,[1]
3740,9313,0.009313,[0]
3741,9201,0.009201,[1]
3742,9256,0.009256,[0]
3743,9438,0.009438,[1]
3744,9252,0.009252,[0]
3745,9421,0.009421,[1]
3746,9579,0.009579,[0]
3747,9522,0.009522,[1]
3748,9858,0.009858,[0]
3749,10113,0.010113,[1]
3750,9983,0.009983,[0]
3751,10188,0.010188,[1]
3752,10093,0.010093,[0]
3753,10039,0.010039,[1]
3754,10039,0.010039,[0]
3755,9931,0.009931,[1]
3756,9940,0.00994,[0]
3757,9949,0.009949,[1]
3758,9836,0.009836,[0]
3759,9799,0.009799,[1]
3760,9896,0.009896,[0]
3761,9914,0.009914,[1]
3762,9934,0.009934,[0]
3763,10154,0.010154,[1]
3764,9949,0.009949,[0]
3765,9904,0.009904,[1]
3766,9928,0.009928,[0]
3767,9813,0.009813,[1]
3768,9766,0.009766,[0]
3769,9605,0.009605,[1]
3770,9657,0.009657,[0]
3771,9695,0.009695,[1]
3772,9671,0.009671,[0]
3773,9704,0.009704,[1]
3774,9692,0.009692,[0]
3775,9669,0.009669,[1]
3776,9882,0.009882,[0]
3777,9899,0.009899,[1]
3778,10054,0.010054,[0]
3779,10051,0.010051,[1]
3780,10008,0.010008,[0]
3781,10118,0.010118,[1]
3782,10253,0.010253,[0]
3783,10223,0.010223,[1]
3784,10224,0.010224,[0]
3785,10114,0.010114,[1]
3786,10185,0.010185,[0]
3787,10328,0.010328,[1]
3788,10329,0.010329,[0]
3789,10402,0.010402,[1]
3790,10387,0.010387,[0]
3791,10441,0.010441,[1]
3792,10570,0.01057,[0]
3793,10602,0.010602,[1]
3794,10571,0.010571,[0]
3795,10514,0.010514,[1]
3796,10511,0.010511,[0]
3797,10557,0.010557,[1]
3798,10743,0.010743,[0]
3799,10752,0.010752,[1]
3800,11096,0.011096,[0]
3801,11227,0.011227,[1]
3802,11503,0.011503,[0]
3803,11819,0.011819,[1]
3804,11778,0.011778,[0]
3805,11984,0.011984,[1]
3806,12308,0.012308,[0]
3807,12336,0.012336,[1]
3808,13001,0.013001,[0]
3809,12984,0.012984,[1]
3810,13158,0.013158,[0]
3811,13323,0.013323,[1]
3812,13223,0.013223,[0]
3813,12835,0.012835,[1]
3814,12878,0.012878,[0]
3815,12627,0.012627,[1]
3816,12333,0.012333,[0]
3817,12224,0.012224,[1]
3818,11980,0.01198,[0]
3819,11775,0.011775,[1]
3820,11549,0.011549,[0]
3821,11206,0.011206,[1]
3822,11165,0.011165,[0]
3823,10840,0.01084,[1]
3824,10668,0.010668,[0]
3825,10312,0.010312,[1]
3826,10031,0.010031,[0]
3827,9997,0.009997,[1]
3828,9716,0.009716,[0]
3829,9462,0.009462,[1]
3830,9343,0.009343,[0]
3831,9405,0.009405,[1]
3832,9242,0.009242,[0]
3833,9289,0.009289,[1]
3834,9396,0.009396,[0]
3835,9314,0.009314,[1]
3836,9379,0.009379,[0]
3837,9380,0.00938,[1]
3838,9317,0.009317,[0]
3839,9379,0.009379,[1]
3840,9309,0.009309,[0]
3841,9288,0.009288,[1]
3842,9272,0.009272,[0]
3843,9181,0.009181,[1]
3844,9348,0.009348,[0]
3845,9612,0.009612,[1]
3846,9703,0.009703,[0]
3847,9944,0.009944,[1]
3848,10204,0.010204,[0]
3849,10200,0.0102,[1]
3850,10312,0.010312,[0]
3851,10360,0.01036,[1]
3852,10518,0.010518,[0]
3853,10588,0.010588,[1]
3854,10535,0.010535,[0]
3855,10754,0.010754,[1]
3856,10750,0.01075,[0]
3857,10813,0.010813,[1]
3858,10878,0.010878,[0]
3859,10778,0.010778,[1]
3860,10739,0.010739,[0]
3861,10756,0.010756,[1]
3862,10856,0.010856,[0]
3863,10614,0.010614,[1]
3864,10482,0.010482,[0]
3865,10359,0.010359,[1]
3866,10289,0.010289,[0]
3867,10333,0.010333,[1]
3868,10232,0.010232,[0]
3869,10125,0.010125,[1]
3870,9950,0.00995,[0]
3871,10076,0.010076,[1]
3872,10173,0.010173,[0]
3873,10003,0.010003,[1]
3874,9901,0.009901,[0]
3875,9785,0.009785,[1]
3876,9701,0.009701,[0]
3877,9918,0.009918,[1]
3878,10040,0.01004,[0]
3879,10010,0.01001,[1]
3880,10323,0.010323,[0]
3881,10258,0.010258,[1]
3882,10345,0.010345,[0]
3883,10650,0.01065,[1]
3884,10714,0.010714,[0]
3885,10918,0.010918,[1]
3886,11149,0.011149,[0]
3887,11057,0.011057,[1]
3888,11322,0.011322,[0]
3889,11388,0.011388,[1]
3890,11319,0.011319,[0]
3891,11421,0.011421,[1]
3892,11536,0.011536,[0]
3893,11424,0.011424,[1]
3894,11727,0.011727,[0]
3895,11711,0.011711,[1]
3896,11914,0.011914,[0]
3897,12113,0.012113,[1]
3898,12135,0.012135,[0]
3899,12117,0.012117,[1]
3900,12267,0.012267,[0]
3901,12168,0.012168,[1]
3902,12509,0.012509,[0]
3903,12316,0.012316,[1]
3904,12149,0.012149,[0]
3905,12070,0.01207,[1]
3906,12126,0.012126,[0]
3907,12085,0.012085,[1]
3908,11907,0.011907,[0]
3909,11530,0.01153,[1]
3910,11030,0.01103,[0]
3911,10879,0.010879,[1]
3912,10741,0.010741,[0]
3913,10368,0.010368,[1]
3914,10272,0.010272,[0]
3915,9938,0.009938,[1]
3916,9691,0.009691,[0]
3917,9449,0.009449,[1]
3918,9138,0.009138,[0]
3919,8909,0.008909,[1]
3920,8634,0.008634,[0]
3921,8415,0.008415,[1]
3922,8339,0.008339,[0]
3923,8248,0.008248,[1]
3924,8007,0.008007,[0]
3925,7932,0.007932,[1]
3926,7890,0.00789,[0]
3927,7820,0.00782,[1]
3928,8016,0.008016,[0]
3929,7886,0.007886,[1]
3930,7803,0.007803,[0]
3931,7719,0.007719,[1]
3932,7552,0.007552,[0]
3933,7540,0.00754,[1]
3934,7656,0.007656,[0]
3935,7578,0.007578,[1]
3936,7646,0.007646,[0]
3937,8064,0.008064,[1]
3938,8036,0.008036,[0]
3939,8178,0.008178,[1]
3940,8366,0.008366,[0]
3941,8354,0.008354,[1]
3942,8694,0.008694,[0]
3943,8858,0.008858,[1]
3944,8842,0.008842,[0]
3945,9313,0.009313,[1]
3946,9625,0.009625,[0]
3947,9620,0.00962,[1]
3948,9880,0.00988,[0]
3949,10189,0.010189,[1]
3950,10084,0.010084,[0]
3951,10484,0.010484,[1]
3952,10660,0.01066,[0]
3953,10746,0.010746,[1]
3954,10907,0.010907,[0]
3955,10881,0.010881,[1]
3956,10951,0.010951,[0]
3957,11112,0.011112,[1]
3958,10934,0.010934,[0]
3959,11107,0.011107,[1]
3960,11079,0.011079,[0]
3961,11038,0.011038,[1]
3962,11239,0.011239,[0]
3963,10956,0.010956,[1]
3964,10882,0.010882,[0]
3965,10947,0.010947,[1]
3966,10813,0.010813,[0]
3967,10955,0.010955,[1]
3968,10951,0.010951,[0]
3969,10873,0.010873,[1]
3970,10860,0.01086,[0]
3971,10886,0.010886,[1]
3972,11007,0.011007,[0]
3973,11121,0.011121,[1]
3974,11118,0.011118,[0]
3975,11223,0.011223,[1]
3976,11088,0.011088,[0]
3977,11204,0.011204,[1]
3978,11142,0.011142,[0]
3979,11109,0.011109,[1]
3980,11074,0.011074,[0]
3981,11029,0.011029,[1]
3982,11044,0.011044,[0]
3983,11088,0.011088,[1]
3984,11064,0.011064,[0]
3985,11172,0.011172,[1]
3986,11337,0.011337,[0]
3987,11297,0.011297,[1]
3988,11368,0.011368,[0]
3989,11398,0.011398,[1]
3990,11181,0.011181,[0]
3991,11204,0.011204,[1]
3992,11178,0.011178,[0]
3993,10891,0.010891,[1]
3994,10828,0.010828,[0]
3995,10792,0.010792,[1]
3996,10716,0.010716,[0]
3997,10680,0.01068,[1]
3998,10613,0.010613,[0]
3999,10690,0.01069,[1]
4000,10669,0.010669,[0]
4001,10538,0.010538,[1]
4002,10782,0.010782,[0]
4003,10748,0.010748,[1]
4004,10728,0.010728,[0]
4005,10781,0.010781,[1]
4006,10680,0.01068,[0]
4007,10931,0.010931,[1]
4008,10862,0.010862,[0]
4009,10555,0.010555,[1]
4010,10553,0.010553,[0]
4011,10367,0.010367,[1]
4012,10314,0.010314,[0]
4013,10247,0.010247,[1]
4014,10103,0.010103,[0]
4015,9968,0.009968,[1]
4016,9765,0.009765,[0]
4017,9543,0.009543,[1]
4018,9329,0.009329,[0]
4019,9121,0.009121,[1]
4020,8882,0.008882,[0]
4021,8802,0.008802,[1]
4022,8674,0.008674,[0]
4023,8496,0.008496,[1]
4024,8419,0.008419,[0]
4025,8297,0.008297,[1]
4026,8206,0.008206,[0]
4027,8305,0.008305,[1]
4028,8154,0.008154,[0]
4029,8163,0.008163,[1]
4030,8203,0.008203,[0]
4031,8113,0.008113,[1]
4032,8224,0.008224,[0]
4033,8388,0.008388,[1]
4034,8427,0.008427,[0]
4035,8647,0.008647,[1]
4036,8703,0.008703,[0]
4037,8748,0.008748,[1]
4038,9045,0.009045,[0]
4039,9465,0.009465,[1]
4040,9514,0.009514,[0]
4041,9897,0.009897,[1]
4042,10038,0.010038,[0]
4043,10396,0.010396,[1]
4044,10816,0.010816,[0]
4045,10767,0.010767,[1]
4046,11078,0.011078,[0]
4047,11217,0.011217,[1]
4048,11343,0.011343,[0]
4049,11587,0.011587,[1]
4050,11505,0.011505,[0]
4051,11798,0.011798,[1]
4052,11969,0.011969,[0]
4053,11916,0.011916,[1]
4054,12089,0.012089,[0]
4055,12075,0.012075,[1]
4056,12098,0.012098,[0]
4057,12247,0.012247,[1]
4058,11991,0.011991,[0]
4059,11875,0.011875,[1]
4060,11931,0.011931,[0]
4061,11821,0.011821,[1]
4062,11826,0.011826,[0]
4063,11779,0.011779,[1]
4064,11610,0.01161,[0]
4065,11560,0.01156,[1]
4066,11450,0.01145,[0]
4067,11346,0.011346,[1]
4068,11147,0.011147,[0]
4069,10909,0.010909,[1]
4070,10661,0.010661,[0]
4071,10555,0.010555,[1]
4072,10407,0.010407,[0]
4073,10229,0.010229,[1]
4074,10072,0.010072,[0]
4075,9905,0.009905,[1]
4076,9923,0.009923,[0]
4077,10005,0.010005,[1]
4078,9922,0.009922,[0]
4079,10201,0.010201,[1]
4080,9919,0.009919,[0]
4081,10020,0.01002,[1]
4082,10140,0.01014,[0]
4083,10152,0.010152,[1]
4084,10389,0.010389,[0]
4085,10352,0.010352,[1]
4086,10369,0.010369,[0]
4087,10523,0.010523,[1]
4088,10539,0.010539,[0]
4089,10428,0.010428,[1]
4090,10504,0.010504,[0]
4091,10669,0.010669,[1]
4092,10813,0.010813,[0]
4093,11005,0.011005,[1]
4094,10810,0.01081,[0]
4095,10927,0.010927,[1]
4096,10837,0.010837,[0]
4097,10828,0.010828,[1]
4098,10907,0.010907,[0]
4099,10644,0.010644,[1]
4100,10592,0.010592,[0]
4101,10557,0.010557,[1]
4102,10703,0.010703,[0]
4103,10498,0.010498,[1]
4104,10274,0.010274,[0]
4105,10104,0.010104,[1]
4106,10126,0.010126,[0]
4107,10227,0.010227,[1]
4108,10137,0.010137,[0]
4109,10066,0.010066,[1]
4110,9962,0.009962,[0]
4111,9751,0.009751,[1]
4112,9667,0.009667,[0]
4113,9600,0.0096,[1]
4114,9371,0.009371,[0]
4115,9218,0.009218,[1]
4116,9077,0.009077,[0]
4117,8901,0.008901,[1]
4118,8923,0.008923,[0]
4119,8758,0.008758,[1]
4120,8708,0.008708,[0]
4121,8728,0.008728,[1]
4122,8591,0.008591,[0]
4123,8598,0.008598,[1]
4124,8618,0.008618,[0]
4125,8485,0.008485,[1]
4126,8725,0.008725,[0]
4127,8789,0.008789,[1]
4128,8665,0.008665,[0]
4129,8872,0.008872,[1]
4130,8970,0.00897,[0]
4131,8988,0.008988,[1]
4132,9466,0.009466,[0]
4133,9636,0.009636,[1]
4134,9635,0.009635,[0]
4135,10139,0.010139,[1]
4136,10516,0.010516,[0]
4137,10806,0.010806,[1]
4138,11392,0.011392,[0]
4139,11383,0.011383,[1]
4140,11815,0.011815,[0]
4141,12338,0.012338,[1]
4142,12368,0.012368,[0]
4143,12688,0.012688,[1]
4144,12864,0.012864,[0]
4145,12461,0.012461,[1]
4146,12233,0.012233,[0]
4147,12087,0.012087,[1]
4148,12021,0.012021,[0]
4149,12084,0.012084,[1]
4150,11901,0.011901,[0]
4151,11932,0.011932,[1]
4152,12092,0.012092,[0]
4153,11740,0.01174,[1]
4154,11775,0.011775,[0]
4155,11770,0.01177,[1]
4156,11584,0.011584,[0]
4157,11574,0.011574,[1]
4158,11398,0.011398,[0]
4159,11318,0.011318,[1]
4160,11390,0.01139,[0]
4161,11535,0.011535,[1]
4162,11475,0.011475,[0]
4163,11527,0.011527,[1]
4164,11289,0.011289,[0]
4165,11208,0.011208,[1]
4166,11056,0.011056,[0]
4167,11052,0.011052,[1]
4168,10897,0.010897,[0]
4169,10774,0.010774,[1]
4170,10562,0.010562,[0]
4171,10365,0.010365,[1]
4172,10225,0.010225,[0]
4173,10144,0.010144,[1]
4174,9971,0.009971,[0]
4175,9813,0.009813,[1]
4176,9714,0.009714,[0]
4177,9576,0.009576,[1]
4178,9501,0.009501,[0]
4179,9430,0.00943,[1]
4180,9299,0.009299,[0]
4181,9301,0.009301,[1]
4182,9295,0.009295,[0]
4183,9314,0.009314,[1]
4184,9426,0.009426,[0]
4185,9386,0.009386,[1]
4186,9567,0.009567,[0]
4187,9544,0.009544,[1]
4188,9655,0.009655,[0]
4189,9687,0.009687,[1]
4190,9572,0.009572,[0]
4191,9807,0.009807,[1]
4192,9935,0.009935,[0]
4193,9929,0.009929,[1]
4194,10102,0.010102,[0]
4195,10055,0.010055,[1]
4196,10278,0.010278,[0]
4197,10446,0.010446,[1]
4198,10394,0.010394,[0]
4199,10523,0.010523,[1]
4200,10550,0.01055,[0]
4201,10484,0.010484,[1]
4202,10656,0.010656,[0]
4203,10480,0.01048,[1]
4204,10522,0.010522,[0]
4205,10633,0.010633,[1]
4206,10586,0.010586,[0]
4207,10718,0.010718,[1]
4208,10738,0.010738,[0]
4209,10407,0.010407,[1]
4210,10339,0.010339,[0]
4211,10058,0.010058,[1]
4212,10090,0.01009,[0]
4213,9957,0.009957,[1]
4214,9684,0.009684,[0]
4215,9662,0.009662,[1]
4216,9535,0.009535,[0]
4217,9434,0.009434,[1]
4218,9364,0.009364,[0]
4219,9260,0.00926,[1]
4220,9121,0.009121,[0]
4221,9136,0.009136,[1]
4222,9093,0.009093,[0]
4223,8991,0.008991,[1]
4224,8991,0.008991,[0]
4225,8937,0.008937,[1]
4226,8898,0.008898,[0]
4227,8904,0.008904,[1]
4228,8982,0.008982,[0]
4229,9258,0.009258,[1]
4230,9620,0.00962,[0]
4231,9822,0.009822,[1]
4232,10450,0.01045,[0]
4233,10676,0.010676,[1]
4234,11053,0.011053,[0]
4235,11707,0.011707,[1]
4236,11884,0.011884,[0]
4237,12302,0.012302,[1]
4238,12627,0.012627,[0]
4239,12727,0.012727,[1]
4240,12684,0.012684,[0]
4241,12685,0.012685,[1]
4242,12577,0.012577,[0]
4243,12517,0.012517,[1]
4244,12365,0.012365,[0]
4245,12146,0.012146,[1]
4246,12102,0.012102,[0]
4247,11884,0.011884,[1]
4248,11649,0.011649,[0]
4249,11407,0.011407,[1]
4250,11002,0.011002,[0]
4251,10954,0.010954,[1]
4252,10794,0.010794,[0]
4253,10762,0.010762,[1]
4254,10680,0.01068,[0]
4255,10473,0.010473,[1]
4256,10425,0.010425,[0]
4257,10460,0.01046,[1]
4258,10381,0.010381,[0]
4259,10200,0.0102,[1]
4260,10044,0.010044,[0]
4261,9919,0.009919,[1]
4262,9870,0.00987,[0]
4263,9707,0.009707,[1]
4264,9598,0.009598,[0]
4265,9392,0.009392,[1]
4266,9272,0.009272,[0]
4267,9127,0.009127,[1]
4268,8956,0.008956,[0]
4269,9022,0.009022,[1]
4270,8921,0.008921,[0]
4271,8871,0.008871,[1]
4272,9158,0.009158,[0]
4273,9087,0.009087,[1]
4274,9233,0.009233,[0]
4275,9230,0.00923,[1]
4276,9341,0.009341,[0]
4277,9698,0.009698,[1]
4278,9762,0.009762,[0]
4279,9802,0.009802,[1]
4280,10074,0.010074,[0]
4281,10205,0.010205,[1]
4282,10621,0.010621,[0]
4283,10729,0.010729,[1]
4284,10778,0.010778,[0]
4285,10938,0.010938,[1]
4286,10925,0.010925,[0]
4287,10954,0.010954,[1]
4288,10991,0.010991,[0]
4289,11111,0.011111,[1]
4290,10904,0.010904,[0]
4291,10905,0.010905,[1]
4292,10902,0.010902,[0]
4293,10771,0.010771,[1]
4294,10638,0.010638,[0]
4295,10353,0.010353,[1]
4296,10373,0.010373,[0]
4297,10478,0.010478,[1]
4298,10323,0.010323,[0]
4299,10354,0.010354,[1]
4300,10361,0.010361,[0]
4301,10267,0.010267,[1]
4302,10425,0.010425,[0]
4303,10405,0.010405,[1]
4304,10224,0.010224,[0]
4305,10049,0.010049,[1]
4306,9742,0.009742,[0]
4307,9659,0.009659,[1]
4308,9528,0.009528,[0]
4309,9234,0.009234,[1]
4310,9174,0.009174,[0]
4311,9286,0.009286,[1]
4312,9085,0.009085,[0]
4313,9016,0.009016,[1]
4314,8994,0.008994,[0]
4315,8821,0.008821,[1]
4316,8840,0.00884,[0]
4317,8845,0.008845,[1]
4318,8799,0.008799,[0]
4319,8737,0.008737,[1]
4320,8733,0.008733,[0]
4321,8623,0.008623,[1]
4322,8954,0.008954,[0]
4323,8964,0.008964,[1]
4324,9166,0.009166,[0]
4325,9515,0.009515,[1]
4326,9542,0.009542,[0]
4327,9871,0.009871,[1]
4328,10423,0.010423,[0]
4329,10446,0.010446,[1]
4330,10821,0.010821,[0]
4331,11061,0.011061,[1]
4332,11143,0.011143,[0]
4333,11538,0.011538,[1]
4334,11500,0.0115,[0]
4335,11406,0.011406,[1]
4336,11392,0.011392,[0]
4337,11168,0.011168,[1]
4338,11097,0.011097,[0]
4339,10788,0.010788,[1]
4340,10478,0.010478,[0]
4341,10364,0.010364,[1]
4342,10294,0.010294,[0]
4343,10043,0.010043,[1]
4344,10134,0.010134,[0]
4345,10009,0.010009,[1]
4346,9885,0.009885,[0]
4347,10074,0.010074,[1]
4348,9820,0.00982,[0]
4349,9881,0.009881,[1]
4350,9771,0.009771,[0]
4351,9754,0.009754,[1]
4352,9832,0.009832,[0]
4353,9869,0.009869,[1]
4354,9802,0.009802,[0]
4355,9924,0.009924,[1]
4356,9917,0.009917,[0]
4357,10098,0.010098,[1]
4358,10071,0.010071,[0]
4359,10024,0.010024,[1]
4360,9965,0.009965,[0]
4361,9924,0.009924,[1]
4362,10010,0.01001,[0]
4363,9974,0.009974,[1]
4364,9839,0.009839,[0]
4365,9742,0.009742,[1]
4366,9625,0.009625,[0]
4367,9587,0.009587,[1]
4368,9453,0.009453,[0]
4369,9372,0.009372,[1]
4370,9363,0.009363,[0]
4371,9471,0.009471,[1]
4372,9575,0.009575,[0]
4373,9685,0.009685,[1]
4374,9612,0.009612,[0]
4375,9675,0.009675,[1]
4376,9963,0.009963,[0]
4377,10066,0.010066,[1]
4378,10407,0.010407,[0]
4379,10422,0.010422,[1]
4380,10541,0.010541,[0]
4381,10717,0.010717,[1]
4382,10786,0.010786,[0]
4383,11294,0.011294,[1]
4384,11383,0.011383,[0]
4385,11393,0.011393,[1]
4386,11634,0.011634,[0]
4387,11687,0.011687,[1]
4388,11789,0.011789,[0]
4389,11810,0.01181,[1]
4390,11782,0.011782,[0]
4391,12120,0.01212,[1]
4392,12081,0.012081,[0]
4393,11937,0.011937,[1]
4394,11876,0.011876,[0]
4395,11553,0.011553,[1]
4396,11638,0.011638,[0]
4397,11747,0.011747,[1]
4398,11595,0.011595,[0]
4399,11631,0.011631,[1]
4400,11519,0.011519,[0]
4401,11333,0.011333,[1]
4402,11138,0.011138,[0]
4403,10692,0.010692,[1]
4404,10572,0.010572,[0]
4405,10372,0.010372,[1]
4406,10181,0.010181,[0]
4407,10033,0.010033,[1]
4408,9690,0.00969,[0]
4409,9457,0.009457,[1]
4410,9354,0.009354,[0]
4411,9188,0.009188,[1]
4412,9208,0.009208,[0]
4413,8998,0.008998,[1]
4414,8891,0.008891,[0]
4415,8745,0.008745,[1]
4416,8633,0.008633,[0]
4417,8614,0.008614,[1]
4418,8596,0.008596,[0]
4419,8567,0.008567,[1]
4420,8691,0.008691,[0]
4421,8907,0.008907,[1]
4422,8912,0.008912,[0]
4423,9233,0.009233,[1]
4424,9481,0.009481,[0]
4425,9479,0.009479,[1]
4426,9911,0.009911,[0]
4427,10159,0.010159,[1]
4428,10259,0.010259,[0]
4429,10398,0.010398,[1]
4430,10341,0.010341,[0]
4431,10529,0.010529,[1]
4432,10697,0.010697,[0]
4433,10587,0.010587,[1]
4434,10637,0.010637,[0]
4435,10515,0.010515,[1]
4436,10523,0.010523,[0]
4437,10592,0.010592,[1]
4438,10555,0.010555,[0]
4439,10475,0.010475,[1]
4440,10347,0.010347,[0]
4441,10218,0.010218,[1]
4442,10277,0.010277,[0]
4443,10283,0.010283,[1]
4444,10226,0.010226,[0]
4445,10232,0.010232,[1]
4446,10179,0.010179,[0]
4447,10437,0.010437,[1]
4448,10341,0.010341,[0]
4449,10370,0.01037,[1]
4450,10437,0.010437,[0]
4451,10416,0.010416,[1]
4452,10528,0.010528,[0]
4453,10566,0.010566,[1]
4454,10519,0.010519,[0]
4455,10377,0.010377,[1]
4456,10244,0.010244,[0]
4457,10268,0.010268,[1]
4458,10296,0.010296,[0]
4459,10037,0.010037,[1]
4460,10178,0.010178,[0]
4461,10275,0.010275,[1]
4462,10245,0.010245,[0]
4463,10374,0.010374,[1]
4464,10436,0.010436,[0]
4465,10473,0.010473,[1]
4466,10652,0.010652,[0]
4467,10713,0.010713,[1]
4468,11091,0.011091,[0]
4469,11398,0.011398,[1]
4470,11721,0.011721,[0]
4471,12074,0.012074,[1]
4472,12403,0.012403,[0]
4473,12466,0.012466,[1]
4474,12788,0.012788,[0]
4475,12643,0.012643,[1]
4476,12877,0.012877,[0]
4477,13037,0.013037,[1]
4478,12737,0.012737,[0]
4479,12799,0.012799,[1]
4480,12563,0.012563,[0]
4481,12412,0.012412,[1]
4482,12166,0.012166,[0]
4483,11859,0.011859,[1]
4484,11428,0.011428,[0]
4485,11511,0.011511,[1]
4486,11266,0.011266,[0]
4487,11202,0.011202,[1]
4488,11200,0.0112,[0]
4489,10928,0.010928,[1]
4490,11030,0.01103,[0]
4491,11000,0.011,[1]
4492,10903,0.010903,[0]
4493,10818,0.010818,[1]
4494,10705,0.010705,[0]
4495,10322,0.010322,[1]
4496,9990,0.00999,[0]
4497,9721,0.009721,[1]
4498,9453,0.009453,[0]
4499,9170,0.00917,[1]
4500,8898,0.008898,[0]
4501,8785,0.008785,[1]
4502,8580,0.00858,[0]
4503,8347,0.008347,[1]
4504,8239,0.008239,[0]
4505,8173,0.008173,[1]
4506,8026,0.008026,[0]
4507,8011,0.008011,[1]
4508,7953,0.007953,[0]
4509,7848,0.007848,[1]
4510,7752,0.007752,[0]
4511,7677,0.007677,[1]
4512,7749,0.007749,[0]
4513,7801,0.007801,[1]
4514,7747,0.007747,[0]
4515,7998,0.007998,[1]
4516,8249,0.008249,[0]
4517,8300,0.0083,[1]
4518,8648,0.008648,[0]
4519,8822,0.008822,[1]
4520,8942,0.008942,[0]
4521,9188,0.009188,[1]
4522,9239,0.009239,[0]
4523,9465,0.009465,[1]
4524,9633,0.009633,[0]
4525,9618,0.009618,[1]
4526,9964,0.009964,[0]
4527,10101,0.010101,[1]
4528,10092,0.010092,[0]
4529,10455,0.010455,[1]
4530,10395,0.010395,[0]
4531,10489,0.010489,[1]
4532,10780,0.01078,[0]
4533,10485,0.010485,[1]
4534,10755,0.010755,[0]
4535,10514,0.010514,[1]
4536,10452,0.010452,[0]
4537,10609,0.010609,[1]
4538,10425,0.010425,[0]
4539,10398,0.010398,[1]
4540,10371,0.010371,[0]
4541,10315,0.010315,[1]
4542,10359,0.010359,[0]
4543,10362,0.010362,[1]
4544,10353,0.010353,[0]
4545,10511,0.010511,[1]
4546,10499,0.010499,[0]
4547,10524,0.010524,[1]
4548,10540,0.01054,[0]
4549,10504,0.010504,[1]
4550,10591,0.010591,[0]
4551,10549,0.010549,[1]
4552,10645,0.010645,[0]
4553,10523,0.010523,[1]
4554,10503,0.010503,[0]
4555,10394,0.010394,[1]
4556,10221,0.010221,[0]
4557,10356,0.010356,[1]
4558,10303,0.010303,[0]
4559,10228,0.010228,[1]
4560,10341,0.010341,[0]
4561,10301,0.010301,[1]
4562,10407,0.010407,[0]
4563,10652,0.010652,[1]
4564,10568,0.010568,[0]
4565,10670,0.01067,[1]
4566,10841,0.010841,[0]
4567,10833,0.010833,[1]
4568,11135,0.011135,[0]
4569,11078,0.011078,[1]
4570,11434,0.011434,[0]
4571,11601,0.011601,[1]
4572,12044,0.012044,[0]
4573,12393,0.012393,[1]
4574,12391,0.012391,[0]
4575,12681,0.012681,[1]
4576,12957,0.012957,[0]
4577,12749,0.012749,[1]
4578,12796,0.012796,[0]
4579,12531,0.012531,[1]
