[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,O'Callaghan,Georgie,CSLX Tests
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251203_082553_O'Callaghan_Georgie_90SR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
2618,9584,0.009584,[0]
2619,9517,0.009517,[1]
2620,9910,0.00991,[0]
2621,9949,0.009949,[1]
2622,9828,0.009828,[0]
2623,10010,0.01001,[1]
2624,10309,0.010309,[0]
2625,10241,0.010241,[1]
2626,10305,0.010305,[0]
2627,10187,0.010187,[1]
2628,10059,0.010059,[0]
2629,10069,0.010069,[1]
2630,10294,0.010294,[0]
2631,10246,0.010246,[1]
2632,10309,0.010309,[0]
2633,10242,0.010242,[1]
2634,10270,0.01027,[0]
2635,10523,0.010523,[1]
2636,10542,0.010542,[0]
2637,10467,0.010467,[1]
2638,10498,0.010498,[0]
2639,10459,0.010459,[1]
2640,10405,0.010405,[0]
2641,10379,0.010379,[1]
2642,10270,0.01027,[0]
2643,10081,0.010081,[1]
2644,10027,0.010027,[0]
2645,10009,0.010009,[1]
2646,9942,0.009942,[0]
2647,9956,0.009956,[1]
2648,9860,0.00986,[0]
2649,9815,0.009815,[1]
2650,9897,0.009897,[0]
2651,9819,0.009819,[1]
2652,9864,0.009864,[0]
2653,10027,0.010027,[1]
2654,9942,0.009942,[0]
2655,9979,0.009979,[1]
2656,9940,0.00994,[0]
2657,9865,0.009865,[1]
2658,9790,0.00979,[0]
2659,9779,0.009779,[1]
2660,9907,0.009907,[0]
2661,9744,0.009744,[1]
2662,9659,0.009659,[0]
2663,9603,0.009603,[1]
2664,9554,0.009554,[0]
2665,9532,0.009532,[1]
2666,9419,0.009419,[0]
2667,9250,0.00925,[1]
2668,9292,0.009292,[0]
2669,9236,0.009236,[1]
2670,9221,0.009221,[0]
2671,9333,0.009333,[1]
2672,9232,0.009232,[0]
2673,9300,0.0093,[1]
2674,9338,0.009338,[0]
2675,9401,0.009401,[1]
2676,9352,0.009352,[0]
2677,9402,0.009402,[1]
2678,9339,0.009339,[0]
2679,9441,0.009441,[1]
2680,9768,0.009768,[0]
2681,9864,0.009864,[1]
2682,9718,0.009718,[0]
2683,9959,0.009959,[1]
2684,10009,0.010009,[0]
2685,10006,0.010006,[1]
2686,10345,0.010345,[0]
2687,10302,0.010302,[1]
2688,10155,0.010155,[0]
2689,10528,0.010528,[1]
2690,10467,0.010467,[0]
2691,10273,0.010273,[1]
2692,10481,0.010481,[0]
2693,10398,0.010398,[1]
2694,10309,0.010309,[0]
2695,10643,0.010643,[1]
2696,10484,0.010484,[0]
2697,10289,0.010289,[1]
2698,10668,0.010668,[0]
2699,10646,0.010646,[1]
2700,10549,0.010549,[0]
2701,10785,0.010785,[1]
2702,10608,0.010608,[0]
2703,10419,0.010419,[1]
2704,10491,0.010491,[0]
2705,10770,0.01077,[1]
2706,10863,0.010863,[0]
2707,11168,0.011168,[1]
2708,11461,0.011461,[0]
2709,11451,0.011451,[1]
2710,11575,0.011575,[0]
2711,11511,0.011511,[1]
2712,11214,0.011214,[0]
2713,11303,0.011303,[1]
2714,11208,0.011208,[0]
2715,11031,0.011031,[1]
2716,10889,0.010889,[0]
2717,10729,0.010729,[1]
2718,10603,0.010603,[0]
2719,10495,0.010495,[1]
2720,10326,0.010326,[0]
2721,10142,0.010142,[1]
2722,9961,0.009961,[0]
2723,9721,0.009721,[1]
2724,9545,0.009545,[0]
2725,9627,0.009627,[1]
2726,9528,0.009528,[0]
2727,9348,0.009348,[1]
2728,9451,0.009451,[0]
2729,9412,0.009412,[1]
2730,9360,0.00936,[0]
2731,9518,0.009518,[1]
2732,9491,0.009491,[0]
2733,9411,0.009411,[1]
2734,9668,0.009668,[0]
2735,9683,0.009683,[1]
2736,9837,0.009837,[0]
2737,9921,0.009921,[1]
2738,9818,0.009818,[0]
2739,9942,0.009942,[1]
2740,9982,0.009982,[0]
2741,9822,0.009822,[1]
2742,9739,0.009739,[0]
2743,9652,0.009652,[1]
2744,9585,0.009585,[0]
2745,9714,0.009714,[1]
2746,9613,0.009613,[0]
2747,9453,0.009453,[1]
2748,9426,0.009426,[0]
2749,9498,0.009498,[1]
2750,9450,0.00945,[0]
2751,9577,0.009577,[1]
2752,9492,0.009492,[0]
2753,9377,0.009377,[1]
2754,9200,0.0092,[0]
2755,9146,0.009146,[1]
2756,9056,0.009056,[0]
2757,9089,0.009089,[1]
2758,9060,0.00906,[0]
2759,9182,0.009182,[1]
2760,9386,0.009386,[0]
2761,9369,0.009369,[1]
2762,9650,0.00965,[0]
2763,9806,0.009806,[1]
2764,9737,0.009737,[0]
2765,9965,0.009965,[1]
2766,10205,0.010205,[0]
2767,10245,0.010245,[1]
2768,10358,0.010358,[0]
2769,10596,0.010596,[1]
2770,10836,0.010836,[0]
2771,10960,0.01096,[1]
2772,11219,0.011219,[0]
2773,11228,0.011228,[1]
2774,11309,0.011309,[0]
2775,11596,0.011596,[1]
2776,11401,0.011401,[0]
2777,11206,0.011206,[1]
2778,11223,0.011223,[0]
2779,11218,0.011218,[1]
2780,11191,0.011191,[0]
2781,11138,0.011138,[1]
2782,10874,0.010874,[0]
2783,10777,0.010777,[1]
2784,10741,0.010741,[0]
2785,10533,0.010533,[1]
2786,10428,0.010428,[0]
2787,10369,0.010369,[1]
2788,10201,0.010201,[0]
2789,10249,0.010249,[1]
2790,10266,0.010266,[0]
2791,10074,0.010074,[1]
2792,9908,0.009908,[0]
2793,9814,0.009814,[1]
2794,9862,0.009862,[0]
2795,9827,0.009827,[1]
2796,9730,0.00973,[0]
2797,9772,0.009772,[1]
2798,9771,0.009771,[0]
2799,9706,0.009706,[1]
2800,9734,0.009734,[0]
2801,9633,0.009633,[1]
2802,9409,0.009409,[0]
2803,9341,0.009341,[1]
2804,9383,0.009383,[0]
2805,9222,0.009222,[1]
2806,9067,0.009067,[0]
2807,9018,0.009018,[1]
2808,8934,0.008934,[0]
2809,8811,0.008811,[1]
2810,8853,0.008853,[0]
2811,8894,0.008894,[1]
2812,8931,0.008931,[0]
2813,8986,0.008986,[1]
2814,8938,0.008938,[0]
2815,9266,0.009266,[1]
2816,9693,0.009693,[0]
2817,9670,0.00967,[1]
2818,9843,0.009843,[0]
2819,10188,0.010188,[1]
2820,10133,0.010133,[0]
2821,10411,0.010411,[1]
2822,10565,0.010565,[0]
2823,10320,0.01032,[1]
2824,10533,0.010533,[0]
2825,10774,0.010774,[1]
2826,10529,0.010529,[0]
2827,10512,0.010512,[1]
2828,10385,0.010385,[0]
2829,10330,0.01033,[1]
2830,10293,0.010293,[0]
2831,10239,0.010239,[1]
2832,10134,0.010134,[0]
2833,10335,0.010335,[1]
2834,10429,0.010429,[0]
2835,10359,0.010359,[1]
2836,10454,0.010454,[0]
2837,10646,0.010646,[1]
2838,10637,0.010637,[0]
2839,10754,0.010754,[1]
2840,10778,0.010778,[0]
2841,10779,0.010779,[1]
2842,11022,0.011022,[0]
2843,10917,0.010917,[1]
2844,10931,0.010931,[0]
2845,11326,0.011326,[1]
2846,11397,0.011397,[0]
2847,11475,0.011475,[1]
2848,11456,0.011456,[0]
2849,11427,0.011427,[1]
2850,11443,0.011443,[0]
2851,11302,0.011302,[1]
2852,11146,0.011146,[0]
2853,10867,0.010867,[1]
2854,10787,0.010787,[0]
2855,10692,0.010692,[1]
2856,10633,0.010633,[0]
2857,10662,0.010662,[1]
2858,10516,0.010516,[0]
2859,10392,0.010392,[1]
2860,10467,0.010467,[0]
2861,10332,0.010332,[1]
2862,10329,0.010329,[0]
2863,10305,0.010305,[1]
2864,10185,0.010185,[0]
2865,10203,0.010203,[1]
2866,10128,0.010128,[0]
2867,9948,0.009948,[1]
2868,10087,0.010087,[0]
2869,10171,0.010171,[1]
2870,10180,0.01018,[0]
2871,10277,0.010277,[1]
2872,10367,0.010367,[0]
2873,10302,0.010302,[1]
2874,10529,0.010529,[0]
2875,10533,0.010533,[1]
2876,10398,0.010398,[0]
2877,10319,0.010319,[1]
2878,10293,0.010293,[0]
2879,10137,0.010137,[1]
2880,10164,0.010164,[0]
2881,10154,0.010154,[1]
2882,10116,0.010116,[0]
2883,10122,0.010122,[1]
2884,10018,0.010018,[0]
2885,9964,0.009964,[1]
2886,9950,0.00995,[0]
2887,9980,0.00998,[1]
2888,9869,0.009869,[0]
2889,10034,0.010034,[1]
2890,10030,0.01003,[0]
2891,9802,0.009802,[1]
2892,9917,0.009917,[0]
2893,9904,0.009904,[1]
2894,9860,0.00986,[0]
2895,10161,0.010161,[1]
2896,10264,0.010264,[0]
2897,10260,0.01026,[1]
2898,10388,0.010388,[0]
2899,10507,0.010507,[1]
2900,10352,0.010352,[0]
2901,10706,0.010706,[1]
2902,10571,0.010571,[0]
2903,10453,0.010453,[1]
2904,10813,0.010813,[0]
2905,10765,0.010765,[1]
2906,10629,0.010629,[0]
2907,10948,0.010948,[1]
2908,10719,0.010719,[0]
2909,10603,0.010603,[1]
2910,11066,0.011066,[0]
2911,11163,0.011163,[1]
2912,11074,0.011074,[0]
2913,11107,0.011107,[1]
2914,11057,0.011057,[0]
2915,10903,0.010903,[1]
2916,10835,0.010835,[0]
2917,10693,0.010693,[1]
2918,10545,0.010545,[0]
2919,10525,0.010525,[1]
2920,10518,0.010518,[0]
2921,10338,0.010338,[1]
2922,10250,0.01025,[0]
2923,10113,0.010113,[1]
2924,9967,0.009967,[0]
2925,10309,0.010309,[1]
2926,10117,0.010117,[0]
2927,9938,0.009938,[1]
2928,10146,0.010146,[0]
2929,9931,0.009931,[1]
2930,9994,0.009994,[0]
2931,10113,0.010113,[1]
2932,9921,0.009921,[0]
2933,9759,0.009759,[1]
2934,9980,0.00998,[0]
2935,9961,0.009961,[1]
2936,9723,0.009723,[0]
2937,9695,0.009695,[1]
2938,9563,0.009563,[0]
2939,9419,0.009419,[1]
2940,9434,0.009434,[0]
2941,9204,0.009204,[1]
2942,9141,0.009141,[0]
2943,9082,0.009082,[1]
2944,9141,0.009141,[0]
2945,9075,0.009075,[1]
2946,8973,0.008973,[0]
2947,8899,0.008899,[1]
2948,8975,0.008975,[0]
2949,8898,0.008898,[1]
2950,8929,0.008929,[0]
2951,9078,0.009078,[1]
2952,9031,0.009031,[0]
2953,9143,0.009143,[1]
2954,9348,0.009348,[0]
2955,9413,0.009413,[1]
2956,9557,0.009557,[0]
2957,9669,0.009669,[1]
2958,9747,0.009747,[0]
2959,9994,0.009994,[1]
2960,10179,0.010179,[0]
2961,10120,0.01012,[1]
2962,10123,0.010123,[0]
2963,10126,0.010126,[1]
2964,10134,0.010134,[0]
2965,10230,0.01023,[1]
2966,10195,0.010195,[0]
2967,10103,0.010103,[1]
2968,10236,0.010236,[0]
2969,10328,0.010328,[1]
2970,10395,0.010395,[0]
2971,10514,0.010514,[1]
2972,10453,0.010453,[0]
2973,10366,0.010366,[1]
2974,10586,0.010586,[0]
2975,10682,0.010682,[1]
2976,10651,0.010651,[0]
2977,10848,0.010848,[1]
2978,10894,0.010894,[0]
2979,10944,0.010944,[1]
2980,11269,0.011269,[0]
2981,11387,0.011387,[1]
2982,11701,0.011701,[0]
2983,12294,0.012294,[1]
2984,12619,0.012619,[0]
2985,12703,0.012703,[1]
2986,12861,0.012861,[0]
2987,12862,0.012862,[1]
2988,12600,0.0126,[0]
2989,12709,0.012709,[1]
2990,12435,0.012435,[0]
2991,12014,0.012014,[1]
2992,11783,0.011783,[0]
2993,11402,0.011402,[1]
2994,11216,0.011216,[0]
2995,11046,0.011046,[1]
2996,10672,0.010672,[0]
2997,10518,0.010518,[1]
2998,10405,0.010405,[0]
2999,10229,0.010229,[1]
3000,10230,0.01023,[0]
3001,10054,0.010054,[1]
3002,9890,0.00989,[0]
3003,9791,0.009791,[1]
3004,9634,0.009634,[0]
3005,9596,0.009596,[1]
3006,9565,0.009565,[0]
3007,9490,0.00949,[1]
3008,9476,0.009476,[0]
3009,9481,0.009481,[1]
3010,9510,0.00951,[0]
3011,9468,0.009468,[1]
3012,9412,0.009412,[0]
3013,9310,0.00931,[1]
3014,9338,0.009338,[0]
3015,9383,0.009383,[1]
3016,9463,0.009463,[0]
3017,9458,0.009458,[1]
3018,9520,0.00952,[0]
3019,9585,0.009585,[1]
3020,9921,0.009921,[0]
3021,9860,0.00986,[1]
3022,9841,0.009841,[0]
3023,10132,0.010132,[1]
3024,10213,0.010213,[0]
3025,10155,0.010155,[1]
3026,10374,0.010374,[0]
3027,10225,0.010225,[1]
3028,10011,0.010011,[0]
3029,10240,0.01024,[1]
3030,10268,0.010268,[0]
3031,10239,0.010239,[1]
3032,10312,0.010312,[0]
3033,10360,0.01036,[1]
3034,10203,0.010203,[0]
3035,10363,0.010363,[1]
3036,10435,0.010435,[0]
3037,10375,0.010375,[1]
3038,10405,0.010405,[0]
3039,10464,0.010464,[1]
3040,10501,0.010501,[0]
3041,10674,0.010674,[1]
3042,10636,0.010636,[0]
3043,10576,0.010576,[1]
3044,10810,0.01081,[0]
3045,10875,0.010875,[1]
3046,10881,0.010881,[0]
3047,10810,0.01081,[1]
3048,10640,0.01064,[0]
3049,10701,0.010701,[1]
3050,10686,0.010686,[0]
3051,10430,0.01043,[1]
3052,10199,0.010199,[0]
3053,10017,0.010017,[1]
3054,9806,0.009806,[0]
3055,9656,0.009656,[1]
3056,9506,0.009506,[0]
3057,9385,0.009385,[1]
3058,9369,0.009369,[0]
3059,9391,0.009391,[1]
3060,9343,0.009343,[0]
3061,9322,0.009322,[1]
3062,9206,0.009206,[0]
3063,9160,0.00916,[1]
3064,9282,0.009282,[0]
3065,9437,0.009437,[1]
3066,9409,0.009409,[0]
3067,9521,0.009521,[1]
3068,9493,0.009493,[0]
3069,9481,0.009481,[1]
3070,9641,0.009641,[0]
3071,9572,0.009572,[1]
3072,9507,0.009507,[0]
3073,9644,0.009644,[1]
3074,9775,0.009775,[0]
3075,9691,0.009691,[1]
3076,9622,0.009622,[0]
3077,9556,0.009556,[1]
3078,9452,0.009452,[0]
3079,9477,0.009477,[1]
3080,9467,0.009467,[0]
3081,9566,0.009566,[1]
3082,9533,0.009533,[0]
3083,9400,0.0094,[1]
3084,9553,0.009553,[0]
3085,9767,0.009767,[1]
3086,9739,0.009739,[0]
3087,9763,0.009763,[1]
3088,10007,0.010007,[0]
3089,9997,0.009997,[1]
3090,10032,0.010032,[0]
3091,10032,0.010032,[1]
3092,10150,0.01015,[0]
3093,10202,0.010202,[1]
3094,10340,0.01034,[0]
3095,10291,0.010291,[1]
3096,10463,0.010463,[0]
3097,10504,0.010504,[1]
3098,10307,0.010307,[0]
3099,10589,0.010589,[1]
3100,10524,0.010524,[0]
3101,10344,0.010344,[1]
3102,10386,0.010386,[0]
3103,10403,0.010403,[1]
3104,10296,0.010296,[0]
3105,10580,0.01058,[1]
3106,10661,0.010661,[0]
3107,10633,0.010633,[1]
3108,10849,0.010849,[0]
3109,10843,0.010843,[1]
3110,11082,0.011082,[0]
3111,11298,0.011298,[1]
3112,11197,0.011197,[0]
3113,11064,0.011064,[1]
3114,11134,0.011134,[0]
3115,11039,0.011039,[1]
3116,10850,0.01085,[0]
3117,10743,0.010743,[1]
3118,10624,0.010624,[0]
3119,10685,0.010685,[1]
3120,10762,0.010762,[0]
3121,10627,0.010627,[1]
3122,10816,0.010816,[0]
3123,10749,0.010749,[1]
3124,10629,0.010629,[0]
3125,10560,0.01056,[1]
3126,10447,0.010447,[0]
3127,10269,0.010269,[1]
3128,10156,0.010156,[0]
3129,10236,0.010236,[1]
3130,10123,0.010123,[0]
3131,10033,0.010033,[1]
3132,10125,0.010125,[0]
3133,9756,0.009756,[1]
3134,9885,0.009885,[0]
3135,10015,0.010015,[1]
3136,9771,0.009771,[0]
3137,9749,0.009749,[1]
3138,9653,0.009653,[0]
3139,9561,0.009561,[1]
3140,9710,0.00971,[0]
3141,9772,0.009772,[1]
3142,9617,0.009617,[0]
3143,9764,0.009764,[1]
3144,9860,0.00986,[0]
3145,9746,0.009746,[1]
3146,10019,0.010019,[0]
3147,9920,0.00992,[1]
3148,9851,0.009851,[0]
3149,10168,0.010168,[1]
3150,9924,0.009924,[0]
3151,9945,0.009945,[1]
3152,9930,0.00993,[0]
3153,9749,0.009749,[1]
3154,9832,0.009832,[0]
3155,9807,0.009807,[1]
3156,9775,0.009775,[0]
3157,9760,0.00976,[1]
3158,9780,0.00978,[0]
3159,9763,0.009763,[1]
3160,9806,0.009806,[0]
3161,9682,0.009682,[1]
3162,9636,0.009636,[0]
3163,9608,0.009608,[1]
3164,9658,0.009658,[0]
3165,9658,0.009658,[1]
3166,9677,0.009677,[0]
3167,9618,0.009618,[1]
3168,9668,0.009668,[0]
3169,9742,0.009742,[1]
3170,9753,0.009753,[0]
3171,9826,0.009826,[1]
3172,9975,0.009975,[0]
3173,9928,0.009928,[1]
3174,10176,0.010176,[0]
3175,10236,0.010236,[1]
3176,10182,0.010182,[0]
3177,10213,0.010213,[1]
3178,10352,0.010352,[0]
3179,10430,0.01043,[1]
3180,10538,0.010538,[0]
3181,10615,0.010615,[1]
3182,10586,0.010586,[0]
3183,10574,0.010574,[1]
3184,10781,0.010781,[0]
3185,10809,0.010809,[1]
3186,10910,0.01091,[0]
3187,10771,0.010771,[1]
3188,10631,0.010631,[0]
3189,10654,0.010654,[1]
3190,10606,0.010606,[0]
3191,10532,0.010532,[1]
3192,10538,0.010538,[0]
3193,10421,0.010421,[1]
3194,10360,0.01036,[0]
3195,10294,0.010294,[1]
3196,10225,0.010225,[0]
3197,10181,0.010181,[1]
3198,10095,0.010095,[0]
3199,9955,0.009955,[1]
3200,9916,0.009916,[0]
3201,9875,0.009875,[1]
3202,9824,0.009824,[0]
3203,9768,0.009768,[1]
3204,9760,0.00976,[0]
3205,9793,0.009793,[1]
3206,9799,0.009799,[0]
3207,9777,0.009777,[1]
3208,9724,0.009724,[0]
3209,9745,0.009745,[1]
3210,9678,0.009678,[0]
3211,9675,0.009675,[1]
3212,9584,0.009584,[0]
3213,9463,0.009463,[1]
3214,9381,0.009381,[0]
3215,9234,0.009234,[1]
3216,9224,0.009224,[0]
3217,9135,0.009135,[1]
3218,9030,0.00903,[0]
3219,9122,0.009122,[1]
3220,9347,0.009347,[0]
3221,9244,0.009244,[1]
3222,9461,0.009461,[0]
3223,9541,0.009541,[1]
3224,9545,0.009545,[0]
3225,9728,0.009728,[1]
3226,10277,0.010277,[0]
3227,10269,0.010269,[1]
3228,10562,0.010562,[0]
3229,11205,0.011205,[1]
3230,11331,0.011331,[0]
3231,11491,0.011491,[1]
3232,11904,0.011904,[0]
3233,11855,0.011855,[1]
3234,12072,0.012072,[0]
3235,12331,0.012331,[1]
3236,11978,0.011978,[0]
3237,11928,0.011928,[1]
3238,11923,0.011923,[0]
3239,11678,0.011678,[1]
3240,11647,0.011647,[0]
3241,11627,0.011627,[1]
3242,11421,0.011421,[0]
3243,11390,0.01139,[1]
3244,11301,0.011301,[0]
3245,11267,0.011267,[1]
3246,11257,0.011257,[0]
3247,11093,0.011093,[1]
3248,10889,0.010889,[0]
3249,10809,0.010809,[1]
3250,10893,0.010893,[0]
3251,10782,0.010782,[1]
3252,10702,0.010702,[0]
3253,10610,0.01061,[1]
3254,10545,0.010545,[0]
3255,10714,0.010714,[1]
3256,10816,0.010816,[0]
3257,10750,0.01075,[1]
3258,10605,0.010605,[0]
3259,10546,0.010546,[1]
3260,10467,0.010467,[0]
3261,10410,0.01041,[1]
3262,10227,0.010227,[0]
3263,10130,0.01013,[1]
3264,10122,0.010122,[0]
3265,10033,0.010033,[1]
3266,9913,0.009913,[0]
3267,9873,0.009873,[1]
3268,9713,0.009713,[0]
3269,9682,0.009682,[1]
3270,9699,0.009699,[0]
3271,9571,0.009571,[1]
3272,9576,0.009576,[0]
3273,9608,0.009608,[1]
3274,9514,0.009514,[0]
3275,9567,0.009567,[1]
3276,9654,0.009654,[0]
3277,9698,0.009698,[1]
3278,9897,0.009897,[0]
3279,9969,0.009969,[1]
3280,10132,0.010132,[0]
3281,10442,0.010442,[1]
3282,10418,0.010418,[0]
3283,10375,0.010375,[1]
3284,10570,0.01057,[0]
3285,10513,0.010513,[1]
3286,10589,0.010589,[0]
3287,10672,0.010672,[1]
3288,10647,0.010647,[0]
3289,10764,0.010764,[1]
3290,10856,0.010856,[0]
3291,10831,0.010831,[1]
3292,10856,0.010856,[0]
3293,10857,0.010857,[1]
3294,10798,0.010798,[0]
3295,10805,0.010805,[1]
3296,10627,0.010627,[0]
3297,10378,0.010378,[1]
3298,10276,0.010276,[0]
3299,10267,0.010267,[1]
3300,10206,0.010206,[0]
3301,10310,0.01031,[1]
3302,10324,0.010324,[0]
3303,10255,0.010255,[1]
3304,10341,0.010341,[0]
3305,10560,0.01056,[1]
3306,10500,0.0105,[0]
3307,10636,0.010636,[1]
3308,10491,0.010491,[0]
3309,10514,0.010514,[1]
3310,10691,0.010691,[0]
3311,10663,0.010663,[1]
3312,10616,0.010616,[0]
3313,10752,0.010752,[1]
3314,10624,0.010624,[0]
3315,10651,0.010651,[1]
3316,10798,0.010798,[0]
3317,10613,0.010613,[1]
3318,10511,0.010511,[0]
3319,10474,0.010474,[1]
3320,10299,0.010299,[0]
3321,10257,0.010257,[1]
3322,10126,0.010126,[0]
3323,9941,0.009941,[1]
3324,9899,0.009899,[0]
3325,9914,0.009914,[1]
3326,9694,0.009694,[0]
3327,9706,0.009706,[1]
3328,9640,0.00964,[0]
3329,9529,0.009529,[1]
3330,9636,0.009636,[0]
3331,9586,0.009586,[1]
3332,9400,0.0094,[0]
3333,9507,0.009507,[1]
3334,9536,0.009536,[0]
3335,9391,0.009391,[1]
3336,9531,0.009531,[0]
3337,9537,0.009537,[1]
3338,9434,0.009434,[0]
3339,9770,0.00977,[1]
3340,9778,0.009778,[0]
3341,9620,0.00962,[1]
3342,9862,0.009862,[0]
3343,9785,0.009785,[1]
3344,9687,0.009687,[0]
3345,9779,0.009779,[1]
3346,9651,0.009651,[0]
3347,9705,0.009705,[1]
3348,9701,0.009701,[0]
3349,9630,0.00963,[1]
3350,9771,0.009771,[0]
3351,9860,0.00986,[1]
3352,9657,0.009657,[0]
3353,9815,0.009815,[1]
3354,9771,0.009771,[0]
3355,9877,0.009877,[1]
3356,10036,0.010036,[0]
3357,10040,0.01004,[1]
3358,10077,0.010077,[0]
3359,10291,0.010291,[1]
3360,10254,0.010254,[0]
3361,10546,0.010546,[1]
3362,10609,0.010609,[0]
3363,10553,0.010553,[1]
3364,10788,0.010788,[0]
3365,10843,0.010843,[1]
3366,10991,0.010991,[0]
3367,11078,0.011078,[1]
3368,11209,0.011209,[0]
3369,11034,0.011034,[1]
3370,10952,0.010952,[0]
3371,10820,0.01082,[1]
3372,10641,0.010641,[0]
3373,10664,0.010664,[1]
3374,10700,0.0107,[0]
3375,10749,0.010749,[1]
3376,10858,0.010858,[0]
3377,10705,0.010705,[1]
3378,10700,0.0107,[0]
3379,10722,0.010722,[1]
3380,10809,0.010809,[0]
3381,10737,0.010737,[1]
3382,10670,0.01067,[0]
3383,10621,0.010621,[1]
3384,10658,0.010658,[0]
3385,10724,0.010724,[1]
3386,10670,0.01067,[0]
3387,10637,0.010637,[1]
3388,10700,0.0107,[0]
3389,10724,0.010724,[1]
3390,11094,0.011094,[0]
3391,11304,0.011304,[1]
3392,11303,0.011303,[0]
3393,11321,0.011321,[1]
3394,11358,0.011358,[0]
3395,11312,0.011312,[1]
3396,11213,0.011213,[0]
3397,11027,0.011027,[1]
3398,10883,0.010883,[0]
3399,10865,0.010865,[1]
3400,10695,0.010695,[0]
3401,10663,0.010663,[1]
3402,10613,0.010613,[0]
3403,10495,0.010495,[1]
3404,10557,0.010557,[0]
3405,10574,0.010574,[1]
3406,10564,0.010564,[0]
3407,10474,0.010474,[1]
3408,10397,0.010397,[0]
3409,10348,0.010348,[1]
3410,10414,0.010414,[0]
3411,10336,0.010336,[1]
3412,10387,0.010387,[0]
3413,10340,0.01034,[1]
3414,10282,0.010282,[0]
3415,10425,0.010425,[1]
3416,10369,0.010369,[0]
3417,10326,0.010326,[1]
3418,10409,0.010409,[0]
3419,10280,0.01028,[1]
3420,10198,0.010198,[0]
3421,10410,0.01041,[1]
3422,10112,0.010112,[0]
3423,10047,0.010047,[1]
3424,10228,0.010228,[0]
3425,10319,0.010319,[1]
3426,10452,0.010452,[0]
3427,10371,0.010371,[1]
3428,10167,0.010167,[0]
3429,10022,0.010022,[1]
3430,10005,0.010005,[0]
3431,9723,0.009723,[1]
3432,9715,0.009715,[0]
3433,9532,0.009532,[1]
3434,9510,0.00951,[0]
3435,9567,0.009567,[1]
3436,9448,0.009448,[0]
3437,9351,0.009351,[1]
3438,9534,0.009534,[0]
3439,9593,0.009593,[1]
3440,9631,0.009631,[0]
3441,9897,0.009897,[1]
3442,9955,0.009955,[0]
3443,10012,0.010012,[1]
3444,10309,0.010309,[0]
3445,10407,0.010407,[1]
3446,10618,0.010618,[0]
3447,10997,0.010997,[1]
3448,11006,0.011006,[0]
3449,11125,0.011125,[1]
3450,11316,0.011316,[0]
3451,11296,0.011296,[1]
3452,11230,0.01123,[0]
3453,11132,0.011132,[1]
3454,11112,0.011112,[0]
3455,11135,0.011135,[1]
3456,11121,0.011121,[0]
3457,10877,0.010877,[1]
3458,10669,0.010669,[0]
3459,10588,0.010588,[1]
3460,10379,0.010379,[0]
3461,10259,0.010259,[1]
3462,10111,0.010111,[0]
3463,9947,0.009947,[1]
3464,9963,0.009963,[0]
3465,9908,0.009908,[1]
3466,9834,0.009834,[0]
3467,9765,0.009765,[1]
3468,9690,0.00969,[0]
3469,9769,0.009769,[1]
3470,9868,0.009868,[0]
3471,9801,0.009801,[1]
3472,9729,0.009729,[0]
3473,9647,0.009647,[1]
3474,9716,0.009716,[0]
3475,9878,0.009878,[1]
3476,9918,0.009918,[0]
3477,9951,0.009951,[1]
3478,9971,0.009971,[0]
3479,9944,0.009944,[1]
3480,10010,0.01001,[0]
3481,10043,0.010043,[1]
3482,10148,0.010148,[0]
3483,10248,0.010248,[1]
3484,10404,0.010404,[0]
3485,10462,0.010462,[1]
3486,10675,0.010675,[0]
3487,10755,0.010755,[1]
3488,10855,0.010855,[0]
3489,11100,0.0111,[1]
3490,11193,0.011193,[0]
3491,11409,0.011409,[1]
3492,11730,0.01173,[0]
3493,11901,0.011901,[1]
3494,12221,0.012221,[0]
3495,12793,0.012793,[1]
3496,12850,0.01285,[0]
3497,13093,0.013093,[1]
3498,13401,0.013401,[0]
3499,13239,0.013239,[1]
3500,13523,0.013523,[0]
3501,13432,0.013432,[1]
3502,12902,0.012902,[0]
3503,12432,0.012432,[1]
3504,12057,0.012057,[0]
3505,11829,0.011829,[1]
3506,11552,0.011552,[0]
3507,11057,0.011057,[1]
3508,10592,0.010592,[0]
3509,10511,0.010511,[1]
3510,10278,0.010278,[0]
3511,10046,0.010046,[1]
3512,10066,0.010066,[0]
3513,9901,0.009901,[1]
3514,9867,0.009867,[0]
3515,9870,0.00987,[1]
3516,9661,0.009661,[0]
3517,9522,0.009522,[1]
3518,9681,0.009681,[0]
