[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Davidson,Codie,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_074751_Davidson_Codie_60SR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
513,8868,0.008868,[1]
514,9133,0.009133,[0]
515,9267,0.009267,[1]
516,9171,0.009171,[0]
517,9002,0.009002,[1]
518,9532,0.009532,[0]
519,9358,0.009358,[1]
520,9513,0.009513,[0]
521,9763,0.009763,[1]
522,10164,0.010164,[0]
523,10182,0.010182,[1]
524,9873,0.009873,[0]
525,10060,0.01006,[1]
526,9890,0.00989,[0]
527,10304,0.010304,[1]
528,10275,0.010275,[0]
529,10620,0.01062,[1]
530,10970,0.01097,[0]
531,10676,0.010676,[1]
532,11292,0.011292,[0]
533,11310,0.01131,[1]
534,11003,0.011003,[0]
535,10984,0.010984,[1]
536,11200,0.0112,[0]
537,11581,0.011581,[1]
538,11451,0.011451,[0]
539,11195,0.011195,[1]
540,11840,0.01184,[0]
541,12147,0.012147,[1]
542,11656,0.011656,[0]
543,11455,0.011455,[1]
544,11583,0.011583,[0]
545,12085,0.012085,[1]
546,12824,0.012824,[0]
547,12540,0.01254,[1]
548,12893,0.012893,[0]
549,12636,0.012636,[1]
550,11589,0.011589,[0]
551,11313,0.011313,[1]
552,11996,0.011996,[0]
553,12337,0.012337,[1]
554,12266,0.012266,[0]
555,12576,0.012576,[1]
556,12423,0.012423,[0]
557,11713,0.011713,[1]
558,11077,0.011077,[0]
559,11671,0.011671,[1]
560,11920,0.01192,[0]
561,11303,0.011303,[1]
562,11230,0.01123,[0]
563,11477,0.011477,[1]
564,11533,0.011533,[0]
565,10865,0.010865,[1]
566,10823,0.010823,[0]
567,10444,0.010444,[1]
568,10579,0.010579,[0]
569,10248,0.010248,[1]
570,10217,0.010217,[0]
571,10121,0.010121,[1]
572,10343,0.010343,[0]
573,9748,0.009748,[1]
574,9624,0.009624,[0]
575,9841,0.009841,[1]
576,9736,0.009736,[0]
577,9990,0.00999,[1]
578,10188,0.010188,[0]
579,9907,0.009907,[1]
580,9449,0.009449,[0]
581,9453,0.009453,[1]
582,9300,0.0093,[0]
583,9101,0.009101,[1]
584,9216,0.009216,[0]
585,9453,0.009453,[1]
586,9736,0.009736,[0]
587,9545,0.009545,[1]
588,9252,0.009252,[0]
589,9115,0.009115,[1]
590,9138,0.009138,[0]
591,9288,0.009288,[1]
592,9231,0.009231,[0]
593,9203,0.009203,[1]
594,9193,0.009193,[0]
595,8812,0.008812,[1]
596,8442,0.008442,[0]
597,8300,0.0083,[1]
598,8680,0.00868,[0]
599,8867,0.008867,[1]
600,9677,0.009677,[0]
601,9872,0.009872,[1]
602,9755,0.009755,[0]
603,9358,0.009358,[1]
604,9658,0.009658,[0]
605,9290,0.00929,[1]
606,8930,0.00893,[0]
607,8748,0.008748,[1]
608,8808,0.008808,[0]
609,9176,0.009176,[1]
610,9397,0.009397,[0]
611,9463,0.009463,[1]
612,9823,0.009823,[0]
613,9754,0.009754,[1]
614,9777,0.009777,[0]
615,9870,0.00987,[1]
616,9952,0.009952,[0]
617,10551,0.010551,[1]
618,10983,0.010983,[0]
619,11116,0.011116,[1]
620,11461,0.011461,[0]
621,11027,0.011027,[1]
622,10571,0.010571,[0]
623,10171,0.010171,[1]
624,9929,0.009929,[0]
625,10106,0.010106,[1]
626,10754,0.010754,[0]
627,11488,0.011488,[1]
628,11495,0.011495,[0]
629,11174,0.011174,[1]
630,11441,0.011441,[0]
631,11333,0.011333,[1]
632,11154,0.011154,[0]
633,11326,0.011326,[1]
634,11839,0.011839,[0]
635,12265,0.012265,[1]
636,11949,0.011949,[0]
637,12285,0.012285,[1]
638,12383,0.012383,[0]
639,11871,0.011871,[1]
640,11906,0.011906,[0]
641,12475,0.012475,[1]
642,13130,0.01313,[0]
643,13020,0.01302,[1]
644,12693,0.012693,[0]
645,12430,0.01243,[1]
646,12467,0.012467,[0]
647,12322,0.012322,[1]
648,12547,0.012547,[0]
649,13109,0.013109,[1]
650,13572,0.013572,[0]
651,13490,0.01349,[1]
652,13597,0.013597,[0]
653,13334,0.013334,[1]
654,12618,0.012618,[0]
655,12269,0.012269,[1]
656,12701,0.012701,[0]
657,13495,0.013495,[1]
658,12947,0.012947,[0]
659,12688,0.012688,[1]
660,12900,0.0129,[0]
661,12853,0.012853,[1]
662,12385,0.012385,[0]
663,12083,0.012083,[1]
664,12013,0.012013,[0]
665,11578,0.011578,[1]
666,11548,0.011548,[0]
667,12158,0.012158,[1]
668,12069,0.012069,[0]
669,11340,0.01134,[1]
670,10750,0.01075,[0]
671,10453,0.010453,[1]
672,10264,0.010264,[0]
673,10231,0.010231,[1]
674,10432,0.010432,[0]
675,10625,0.010625,[1]
676,10644,0.010644,[0]
677,10209,0.010209,[1]
678,10722,0.010722,[0]
679,11111,0.011111,[1]
680,10793,0.010793,[0]
681,10386,0.010386,[1]
682,10628,0.010628,[0]
683,10180,0.01018,[1]
684,9593,0.009593,[0]
685,9530,0.00953,[1]
686,9552,0.009552,[0]
687,9466,0.009466,[1]
688,9231,0.009231,[0]
689,9429,0.009429,[1]
690,9654,0.009654,[0]
691,9703,0.009703,[1]
692,9791,0.009791,[0]
693,9878,0.009878,[1]
694,9910,0.00991,[0]
695,9629,0.009629,[1]
696,9471,0.009471,[0]
697,9535,0.009535,[1]
698,9495,0.009495,[0]
699,9295,0.009295,[1]
700,9237,0.009237,[0]
701,9253,0.009253,[1]
702,9241,0.009241,[0]
703,9098,0.009098,[1]
704,9188,0.009188,[0]
705,9450,0.00945,[1]
706,9409,0.009409,[0]
707,9464,0.009464,[1]
708,9425,0.009425,[0]
709,9430,0.00943,[1]
710,9406,0.009406,[0]
711,9674,0.009674,[1]
712,9701,0.009701,[0]
713,9599,0.009599,[1]
714,9775,0.009775,[0]
715,10066,0.010066,[1]
716,10201,0.010201,[0]
717,10117,0.010117,[1]
718,10210,0.01021,[0]
719,10460,0.01046,[1]
720,10883,0.010883,[0]
721,11052,0.011052,[1]
722,11090,0.01109,[0]
723,10768,0.010768,[1]
724,10455,0.010455,[0]
725,10588,0.010588,[1]
726,10869,0.010869,[0]
727,11167,0.011167,[1]
728,11277,0.011277,[0]
729,11776,0.011776,[1]
730,12236,0.012236,[0]
731,12055,0.012055,[1]
732,11327,0.011327,[0]
733,11308,0.011308,[1]
734,11181,0.011181,[0]
735,11278,0.011278,[1]
736,11648,0.011648,[0]
737,12180,0.01218,[1]
738,12567,0.012567,[0]
739,12190,0.01219,[1]
740,12305,0.012305,[0]
741,12120,0.01212,[1]
742,12245,0.012245,[0]
743,12375,0.012375,[1]
744,12501,0.012501,[0]
745,12871,0.012871,[1]
746,12962,0.012962,[0]
747,12377,0.012377,[1]
748,12227,0.012227,[0]
749,12445,0.012445,[1]
750,13223,0.013223,[0]
751,13017,0.013017,[1]
752,13047,0.013047,[0]
753,13062,0.013062,[1]
754,12659,0.012659,[0]
755,12660,0.01266,[1]
756,12718,0.012718,[0]
757,12640,0.01264,[1]
758,12950,0.01295,[0]
759,12730,0.01273,[1]
760,13209,0.013209,[0]
761,14183,0.014183,[1]
762,13153,0.013153,[0]
763,12356,0.012356,[1]
764,11968,0.011968,[0]
765,11514,0.011514,[1]
766,11112,0.011112,[0]
767,11320,0.01132,[1]
768,11981,0.011981,[0]
769,11912,0.011912,[1]
770,11601,0.011601,[0]
771,11546,0.011546,[1]
772,11346,0.011346,[0]
773,10877,0.010877,[1]
774,10243,0.010243,[0]
775,10320,0.01032,[1]
776,10275,0.010275,[0]
777,10240,0.01024,[1]
778,10166,0.010166,[0]
779,10146,0.010146,[1]
780,10479,0.010479,[0]
781,10285,0.010285,[1]
782,10328,0.010328,[0]
783,10125,0.010125,[1]
784,9861,0.009861,[0]
785,9796,0.009796,[1]
786,9976,0.009976,[0]
787,10040,0.01004,[1]
788,9691,0.009691,[0]
789,9998,0.009998,[1]
790,10062,0.010062,[0]
791,10118,0.010118,[1]
792,9867,0.009867,[0]
793,9829,0.009829,[1]
794,9853,0.009853,[0]
795,9489,0.009489,[1]
796,9424,0.009424,[0]
797,9604,0.009604,[1]
798,9617,0.009617,[0]
799,9444,0.009444,[1]
800,9495,0.009495,[0]
801,9596,0.009596,[1]
802,9315,0.009315,[0]
803,8859,0.008859,[1]
