[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Davidson,Codie,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_084907_Davidson_Codie_pirhana60SR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
831,9324,0.009324,[1]
832,9306,0.009306,[0]
833,9689,0.009689,[1]
834,10023,0.010023,[0]
835,10017,0.010017,[1]
836,9815,0.009815,[0]
837,9853,0.009853,[1]
838,10224,0.010224,[0]
839,10095,0.010095,[1]
840,10187,0.010187,[0]
841,10050,0.01005,[1]
842,10113,0.010113,[0]
843,10078,0.010078,[1]
844,10221,0.010221,[0]
845,10900,0.0109,[1]
846,11175,0.011175,[0]
847,10936,0.010936,[1]
848,11065,0.011065,[0]
849,10896,0.010896,[1]
850,11020,0.01102,[0]
851,10965,0.010965,[1]
852,11253,0.011253,[0]
853,12472,0.012472,[1]
854,12300,0.0123,[0]
855,11985,0.011985,[1]
856,12096,0.012096,[0]
857,12005,0.012005,[1]
858,11495,0.011495,[0]
859,11520,0.01152,[1]
860,12037,0.012037,[0]
861,12248,0.012248,[1]
862,12463,0.012463,[0]
863,12339,0.012339,[1]
864,12450,0.01245,[0]
865,13074,0.013074,[1]
866,12684,0.012684,[0]
867,12922,0.012922,[1]
868,12829,0.012829,[0]
869,12799,0.012799,[1]
870,13192,0.013192,[0]
871,12972,0.012972,[1]
872,12671,0.012671,[0]
873,12442,0.012442,[1]
874,12184,0.012184,[0]
875,12401,0.012401,[1]
876,12922,0.012922,[0]
877,12566,0.012566,[1]
878,12014,0.012014,[0]
879,12556,0.012556,[1]
880,12122,0.012122,[0]
881,11677,0.011677,[1]
882,11991,0.011991,[0]
883,11527,0.011527,[1]
884,11068,0.011068,[0]
885,10811,0.010811,[1]
886,10577,0.010577,[0]
887,10360,0.01036,[1]
888,10094,0.010094,[0]
889,9711,0.009711,[1]
890,9996,0.009996,[0]
891,10160,0.01016,[1]
892,10258,0.010258,[0]
893,10239,0.010239,[1]
894,10163,0.010163,[0]
895,9977,0.009977,[1]
896,9728,0.009728,[0]
897,9495,0.009495,[1]
898,9688,0.009688,[0]
899,9665,0.009665,[1]
900,9748,0.009748,[0]
901,9656,0.009656,[1]
902,9263,0.009263,[0]
903,9164,0.009164,[1]
904,9628,0.009628,[0]
905,9367,0.009367,[1]
906,8934,0.008934,[0]
907,8836,0.008836,[1]
908,8818,0.008818,[0]
909,8676,0.008676,[1]
910,8764,0.008764,[0]
911,9604,0.009604,[1]
912,10488,0.010488,[0]
913,10937,0.010937,[1]
914,10811,0.010811,[0]
915,10518,0.010518,[1]
916,9704,0.009704,[0]
917,9020,0.00902,[1]
918,8590,0.00859,[0]
919,8351,0.008351,[1]
920,8292,0.008292,[0]
921,8225,0.008225,[1]
922,8343,0.008343,[0]
923,8758,0.008758,[1]
924,8911,0.008911,[0]
925,9271,0.009271,[1]
926,10103,0.010103,[0]
927,10225,0.010225,[1]
928,10365,0.010365,[0]
929,10326,0.010326,[1]
930,10535,0.010535,[0]
931,10404,0.010404,[1]
932,10323,0.010323,[0]
933,10409,0.010409,[1]
934,10234,0.010234,[0]
935,10344,0.010344,[1]
936,10004,0.010004,[0]
937,10036,0.010036,[1]
938,10362,0.010362,[0]
939,10341,0.010341,[1]
940,10755,0.010755,[0]
941,10865,0.010865,[1]
942,11212,0.011212,[0]
943,11491,0.011491,[1]
944,11214,0.011214,[0]
945,11155,0.011155,[1]
946,11470,0.01147,[0]
947,11554,0.011554,[1]
948,11974,0.011974,[0]
949,11870,0.01187,[1]
950,11776,0.011776,[0]
951,11373,0.011373,[1]
952,11668,0.011668,[0]
953,11649,0.011649,[1]
954,11394,0.011394,[0]
955,11636,0.011636,[1]
956,11746,0.011746,[0]
957,12142,0.012142,[1]
958,12002,0.012002,[0]
959,12219,0.012219,[1]
960,12536,0.012536,[0]
961,12855,0.012855,[1]
962,12572,0.012572,[0]
963,12238,0.012238,[1]
964,11718,0.011718,[0]
965,11578,0.011578,[1]
966,11913,0.011913,[0]
967,12200,0.0122,[1]
968,13422,0.013422,[0]
969,13330,0.01333,[1]
970,12615,0.012615,[0]
971,12255,0.012255,[1]
972,11723,0.011723,[0]
973,11597,0.011597,[1]
974,11165,0.011165,[0]
975,11026,0.011026,[1]
976,11429,0.011429,[0]
977,11209,0.011209,[1]
978,11018,0.011018,[0]
979,11511,0.011511,[1]
980,11324,0.011324,[0]
981,10719,0.010719,[1]
982,10326,0.010326,[0]
983,9794,0.009794,[1]
984,9571,0.009571,[0]
985,9519,0.009519,[1]
986,9529,0.009529,[0]
987,9759,0.009759,[1]
988,9731,0.009731,[0]
989,9774,0.009774,[1]
990,9631,0.009631,[0]
991,9674,0.009674,[1]
992,9760,0.00976,[0]
993,9638,0.009638,[1]
994,9508,0.009508,[0]
995,9603,0.009603,[1]
996,9678,0.009678,[0]
997,9629,0.009629,[1]
998,9505,0.009505,[0]
999,9158,0.009158,[1]
1000,9014,0.009014,[0]
1001,8941,0.008941,[1]
1002,8884,0.008884,[0]
1003,9222,0.009222,[1]
1004,9311,0.009311,[0]
1005,9208,0.009208,[1]
1006,9211,0.009211,[0]
1007,8987,0.008987,[1]
1008,9016,0.009016,[0]
1009,9230,0.00923,[1]
1010,9268,0.009268,[0]
1011,9254,0.009254,[1]
1012,9248,0.009248,[0]
1013,9011,0.009011,[1]
1014,9062,0.009062,[0]
1015,8861,0.008861,[1]
1016,8744,0.008744,[0]
1017,8979,0.008979,[1]
1018,9256,0.009256,[0]
1019,9558,0.009558,[1]
1020,9424,0.009424,[0]
1021,9536,0.009536,[1]
1022,9718,0.009718,[0]
1023,9715,0.009715,[1]
1024,9937,0.009937,[0]
1025,10135,0.010135,[1]
1026,10428,0.010428,[0]
1027,10063,0.010063,[1]
1028,10152,0.010152,[0]
1029,10135,0.010135,[1]
1030,10308,0.010308,[0]
1031,10127,0.010127,[1]
1032,10157,0.010157,[0]
1033,10546,0.010546,[1]
1034,10592,0.010592,[0]
1035,10607,0.010607,[1]
1036,10714,0.010714,[0]
1037,10710,0.01071,[1]
1038,10528,0.010528,[0]
1039,10441,0.010441,[1]
1040,10901,0.010901,[0]
1041,11230,0.01123,[1]
1042,11039,0.011039,[0]
1043,11177,0.011177,[1]
1044,11857,0.011857,[0]
1045,12529,0.012529,[1]
1046,12267,0.012267,[0]
1047,12849,0.012849,[1]
1048,12825,0.012825,[0]
1049,12683,0.012683,[1]
1050,11952,0.011952,[0]
1051,11755,0.011755,[1]
1052,12081,0.012081,[0]
1053,11496,0.011496,[1]
1054,11897,0.011897,[0]
1055,12569,0.012569,[1]
1056,12733,0.012733,[0]
1057,12417,0.012417,[1]
1058,13121,0.013121,[0]
1059,13210,0.01321,[1]
1060,13235,0.013235,[0]
1061,12670,0.01267,[1]
1062,12642,0.012642,[0]
1063,12574,0.012574,[1]
1064,12140,0.01214,[0]
1065,12836,0.012836,[1]
1066,12708,0.012708,[0]
1067,12412,0.012412,[1]
1068,11948,0.011948,[0]
1069,11946,0.011946,[1]
1070,11844,0.011844,[0]
1071,11314,0.011314,[1]
1072,11068,0.011068,[0]
1073,11260,0.01126,[1]
1074,11169,0.011169,[0]
1075,10791,0.010791,[1]
1076,10709,0.010709,[0]
1077,10526,0.010526,[1]
1078,9989,0.009989,[0]
1079,9828,0.009828,[1]
1080,10309,0.010309,[0]
1081,10139,0.010139,[1]
1082,9998,0.009998,[0]
1083,9805,0.009805,[1]
1084,9791,0.009791,[0]
1085,9710,0.00971,[1]
1086,9427,0.009427,[0]
1087,9501,0.009501,[1]
1088,9686,0.009686,[0]
1089,10174,0.010174,[1]
1090,9970,0.00997,[0]
1091,9813,0.009813,[1]
1092,9864,0.009864,[0]
1093,9663,0.009663,[1]
1094,9383,0.009383,[0]
1095,9123,0.009123,[1]
1096,8928,0.008928,[0]
1097,9159,0.009159,[1]
1098,9258,0.009258,[0]
1099,9298,0.009298,[1]
1100,8971,0.008971,[0]
1101,8779,0.008779,[1]
1102,8633,0.008633,[0]
1103,8677,0.008677,[1]
1104,8714,0.008714,[0]
1105,8748,0.008748,[1]
1106,8889,0.008889,[0]
1107,9071,0.009071,[1]
1108,9298,0.009298,[0]
1109,9632,0.009632,[1]
1110,9921,0.009921,[0]
1111,9606,0.009606,[1]
1112,9339,0.009339,[0]
1113,9466,0.009466,[1]
1114,9235,0.009235,[0]
1115,8988,0.008988,[1]
1116,8953,0.008953,[0]
1117,8979,0.008979,[1]
1118,9493,0.009493,[0]
1119,9947,0.009947,[1]
1120,10902,0.010902,[0]
1121,10742,0.010742,[1]
1122,10546,0.010546,[0]
1123,10474,0.010474,[1]
1124,10406,0.010406,[0]
1125,10450,0.01045,[1]
1126,10094,0.010094,[0]
1127,10096,0.010096,[1]
1128,10163,0.010163,[0]
1129,10267,0.010267,[1]
1130,10304,0.010304,[0]
1131,10676,0.010676,[1]
1132,10874,0.010874,[0]
1133,11202,0.011202,[1]
1134,11533,0.011533,[0]
1135,11401,0.011401,[1]
1136,11507,0.011507,[0]
1137,11088,0.011088,[1]
1138,11137,0.011137,[0]
1139,11172,0.011172,[1]
1140,11051,0.011051,[0]
1141,10963,0.010963,[1]
1142,11443,0.011443,[0]
1143,11680,0.01168,[1]
1144,11670,0.01167,[0]
1145,12253,0.012253,[1]
1146,11856,0.011856,[0]
1147,11911,0.011911,[1]
1148,11680,0.01168,[0]
1149,11891,0.011891,[1]
1150,12282,0.012282,[0]
1151,12237,0.012237,[1]
1152,12201,0.012201,[0]
1153,12505,0.012505,[1]
1154,12395,0.012395,[0]
1155,12205,0.012205,[1]
1156,12322,0.012322,[0]
1157,12840,0.01284,[1]
1158,12888,0.012888,[0]
1159,12756,0.012756,[1]
1160,12469,0.012469,[0]
1161,11983,0.011983,[1]
1162,11578,0.011578,[0]
1163,11605,0.011605,[1]
1164,11968,0.011968,[0]
1165,11830,0.01183,[1]
1166,11828,0.011828,[0]
1167,12336,0.012336,[1]
1168,12222,0.012222,[0]
1169,11595,0.011595,[1]
1170,11053,0.011053,[0]
1171,10582,0.010582,[1]
1172,10941,0.010941,[0]
1173,11543,0.011543,[1]
1174,11510,0.01151,[0]
1175,11436,0.011436,[1]
1176,10959,0.010959,[0]
1177,10116,0.010116,[1]
1178,9725,0.009725,[0]
1179,9211,0.009211,[1]
1180,8930,0.00893,[0]
1181,8576,0.008576,[1]
1182,8622,0.008622,[0]
1183,8705,0.008705,[1]
1184,8646,0.008646,[0]
1185,8935,0.008935,[1]
1186,9324,0.009324,[0]
1187,9408,0.009408,[1]
1188,9253,0.009253,[0]
1189,9463,0.009463,[1]
1190,9279,0.009279,[0]
1191,9078,0.009078,[1]
1192,8882,0.008882,[0]
1193,9066,0.009066,[1]
1194,8914,0.008914,[0]
1195,9191,0.009191,[1]
1196,9111,0.009111,[0]
1197,9123,0.009123,[1]
1198,9209,0.009209,[0]
1199,9060,0.00906,[1]
1200,9152,0.009152,[0]
1201,9157,0.009157,[1]
1202,9119,0.009119,[0]
1203,9061,0.009061,[1]
1204,9256,0.009256,[0]
1205,9245,0.009245,[1]
1206,9168,0.009168,[0]
1207,8849,0.008849,[1]
1208,8802,0.008802,[0]
1209,9192,0.009192,[1]
1210,9218,0.009218,[0]
1211,9469,0.009469,[1]
1212,9703,0.009703,[0]
1213,9594,0.009594,[1]
1214,9723,0.009723,[0]
1215,9954,0.009954,[1]
1216,9798,0.009798,[0]
1217,9850,0.00985,[1]
1218,9811,0.009811,[0]
1219,9840,0.00984,[1]
1220,9958,0.009958,[0]
1221,10228,0.010228,[1]
1222,10431,0.010431,[0]
1223,10307,0.010307,[1]
1224,10548,0.010548,[0]
1225,10314,0.010314,[1]
1226,10026,0.010026,[0]
1227,9937,0.009937,[1]
1228,10098,0.010098,[0]
1229,10773,0.010773,[1]
1230,11370,0.01137,[0]
1231,11837,0.011837,[1]
1232,11887,0.011887,[0]
1233,11736,0.011736,[1]
1234,11407,0.011407,[0]
1235,11829,0.011829,[1]
1236,11497,0.011497,[0]
1237,11206,0.011206,[1]
1238,11474,0.011474,[0]
1239,11762,0.011762,[1]
1240,11669,0.011669,[0]
1241,12075,0.012075,[1]
1242,12299,0.012299,[0]
1243,12741,0.012741,[1]
1244,12885,0.012885,[0]
1245,12833,0.012833,[1]
1246,12658,0.012658,[0]
1247,12544,0.012544,[1]
1248,12460,0.01246,[0]
1249,12478,0.012478,[1]
1250,12197,0.012197,[0]
1251,12258,0.012258,[1]
1252,12853,0.012853,[0]
1253,12900,0.0129,[1]
1254,13381,0.013381,[0]
1255,12912,0.012912,[1]
1256,12301,0.012301,[0]
1257,11613,0.011613,[1]
1258,11404,0.011404,[0]
1259,11798,0.011798,[1]
1260,11291,0.011291,[0]
1261,11295,0.011295,[1]
1262,11234,0.011234,[0]
1263,10960,0.01096,[1]
1264,10626,0.010626,[0]
1265,10576,0.010576,[1]
1266,10396,0.010396,[0]
1267,10052,0.010052,[1]
1268,9982,0.009982,[0]
1269,9795,0.009795,[1]
1270,9819,0.009819,[0]
1271,9600,0.0096,[1]
1272,9586,0.009586,[0]
1273,9522,0.009522,[1]
1274,9609,0.009609,[0]
1275,9528,0.009528,[1]
1276,9618,0.009618,[0]
1277,9731,0.009731,[1]
1278,9579,0.009579,[0]
1279,9694,0.009694,[1]
1280,9720,0.00972,[0]
1281,9581,0.009581,[1]
1282,9214,0.009214,[0]
1283,9255,0.009255,[1]
1284,9138,0.009138,[0]
1285,9157,0.009157,[1]
1286,9055,0.009055,[0]
1287,8988,0.008988,[1]
1288,9308,0.009308,[0]
1289,9075,0.009075,[1]
1290,9011,0.009011,[0]
1291,9104,0.009104,[1]
1292,9238,0.009238,[0]
1293,8964,0.008964,[1]
1294,9568,0.009568,[0]
1295,9482,0.009482,[1]
1296,9107,0.009107,[0]
1297,8868,0.008868,[1]
1298,8881,0.008881,[0]
1299,8787,0.008787,[1]
1300,8612,0.008612,[0]
1301,8655,0.008655,[1]
1302,9480,0.00948,[0]
1303,10031,0.010031,[1]
1304,10160,0.01016,[0]
1305,10711,0.010711,[1]
1306,10734,0.010734,[0]
1307,10362,0.010362,[1]
1308,10197,0.010197,[0]
1309,10122,0.010122,[1]
1310,10151,0.010151,[0]
1311,9610,0.00961,[1]
1312,9699,0.009699,[0]
1313,9940,0.00994,[1]
1314,9863,0.009863,[0]
1315,9880,0.00988,[1]
1316,10331,0.010331,[0]
1317,10687,0.010687,[1]
1318,10537,0.010537,[0]
1319,11455,0.011455,[1]
1320,11598,0.011598,[0]
1321,11673,0.011673,[1]
1322,11252,0.011252,[0]
1323,11424,0.011424,[1]
1324,11498,0.011498,[0]
1325,11403,0.011403,[1]
1326,11267,0.011267,[0]
1327,11174,0.011174,[1]
1328,10997,0.010997,[0]
1329,10824,0.010824,[1]
1330,11505,0.011505,[0]
1331,11558,0.011558,[1]
1332,11701,0.011701,[0]
1333,12044,0.012044,[1]
1334,12205,0.012205,[0]
1335,12444,0.012444,[1]
1336,12109,0.012109,[0]
1337,12197,0.012197,[1]
1338,12251,0.012251,[0]
1339,12265,0.012265,[1]
1340,12233,0.012233,[0]
1341,12281,0.012281,[1]
1342,12590,0.01259,[0]
1343,12804,0.012804,[1]
1344,12558,0.012558,[0]
1345,12645,0.012645,[1]
1346,12827,0.012827,[0]
1347,12477,0.012477,[1]
1348,12288,0.012288,[0]
1349,12883,0.012883,[1]
1350,12597,0.012597,[0]
1351,12242,0.012242,[1]
1352,11878,0.011878,[0]
1353,11551,0.011551,[1]
1354,11069,0.011069,[0]
1355,10884,0.010884,[1]
1356,10891,0.010891,[0]
1357,10310,0.01031,[1]
1358,9951,0.009951,[0]
1359,9621,0.009621,[1]
1360,9275,0.009275,[0]
1361,9204,0.009204,[1]
1362,9112,0.009112,[0]
1363,9095,0.009095,[1]
1364,8996,0.008996,[0]
1365,8972,0.008972,[1]
1366,9078,0.009078,[0]
1367,9483,0.009483,[1]
1368,9686,0.009686,[0]
1369,9852,0.009852,[1]
1370,9946,0.009946,[0]
1371,9722,0.009722,[1]
1372,9439,0.009439,[0]
1373,9342,0.009342,[1]
1374,9199,0.009199,[0]
1375,9116,0.009116,[1]
1376,8921,0.008921,[0]
1377,8864,0.008864,[1]
1378,8899,0.008899,[0]
1379,8886,0.008886,[1]
1380,9306,0.009306,[0]
1381,9441,0.009441,[1]
1382,9277,0.009277,[0]
1383,9057,0.009057,[1]
1384,9261,0.009261,[0]
1385,9530,0.00953,[1]
1386,9603,0.009603,[0]
1387,9456,0.009456,[1]
1388,9640,0.00964,[0]
1389,9503,0.009503,[1]
1390,9463,0.009463,[0]
1391,9448,0.009448,[1]
1392,9220,0.00922,[0]
1393,9311,0.009311,[1]
1394,9217,0.009217,[0]
1395,9455,0.009455,[1]
1396,9599,0.009599,[0]
1397,9534,0.009534,[1]
1398,9544,0.009544,[0]
1399,9701,0.009701,[1]
1400,9860,0.00986,[0]
1401,10237,0.010237,[1]
1402,10737,0.010737,[0]
1403,10741,0.010741,[1]
1404,10586,0.010586,[0]
1405,10424,0.010424,[1]
1406,10168,0.010168,[0]
1407,9983,0.009983,[1]
1408,10107,0.010107,[0]
1409,10365,0.010365,[1]
1410,10539,0.010539,[0]
1411,10743,0.010743,[1]
1412,10621,0.010621,[0]
1413,10760,0.01076,[1]
1414,11018,0.011018,[0]
1415,11228,0.011228,[1]
1416,11465,0.011465,[0]
1417,11428,0.011428,[1]
1418,11723,0.011723,[0]
1419,11630,0.01163,[1]
1420,11610,0.01161,[0]
1421,11385,0.011385,[1]
1422,11526,0.011526,[0]
1423,11208,0.011208,[1]
1424,11903,0.011903,[0]
1425,11860,0.01186,[1]
1426,11576,0.011576,[0]
1427,11520,0.01152,[1]
1428,11791,0.011791,[0]
1429,11966,0.011966,[1]
1430,12322,0.012322,[0]
1431,13930,0.01393,[1]
1432,15193,0.015193,[0]
1433,15650,0.01565,[1]
1434,14758,0.014758,[0]
1435,13150,0.01315,[1]
1436,11818,0.011818,[0]
1437,11246,0.011246,[1]
1438,10876,0.010876,[0]
1439,10519,0.010519,[1]
1440,10470,0.01047,[0]
1441,10153,0.010153,[1]
1442,10464,0.010464,[0]
1443,10866,0.010866,[1]
1444,10941,0.010941,[0]
1445,11321,0.011321,[1]
1446,11856,0.011856,[0]
1447,11502,0.011502,[1]
1448,11120,0.01112,[0]
1449,10805,0.010805,[1]
1450,10610,0.01061,[0]
1451,10090,0.01009,[1]
1452,9930,0.00993,[0]
1453,9877,0.009877,[1]
1454,9750,0.00975,[0]
1455,9734,0.009734,[1]
1456,9587,0.009587,[0]
1457,9463,0.009463,[1]
1458,9577,0.009577,[0]
1459,9406,0.009406,[1]
1460,9411,0.009411,[0]
1461,9560,0.00956,[1]
1462,9584,0.009584,[0]
1463,9385,0.009385,[1]
1464,9403,0.009403,[0]
1465,9676,0.009676,[1]
1466,9471,0.009471,[0]
1467,9638,0.009638,[1]
1468,9514,0.009514,[0]
1469,9317,0.009317,[1]
1470,8976,0.008976,[0]
1471,8860,0.00886,[1]
1472,8863,0.008863,[0]
1473,9119,0.009119,[1]
1474,8993,0.008993,[0]
1475,8967,0.008967,[1]
1476,9090,0.00909,[0]
1477,8926,0.008926,[1]
1478,9309,0.009309,[0]
1479,9285,0.009285,[1]
1480,9468,0.009468,[0]
1481,9400,0.0094,[1]
1482,9230,0.00923,[0]
1483,9214,0.009214,[1]
1484,8916,0.008916,[0]
1485,8829,0.008829,[1]
1486,9021,0.009021,[0]
1487,8885,0.008885,[1]
1488,8946,0.008946,[0]
1489,9235,0.009235,[1]
1490,9588,0.009588,[0]
1491,10031,0.010031,[1]
1492,10269,0.010269,[0]
1493,10343,0.010343,[1]
1494,10560,0.01056,[0]
1495,10877,0.010877,[1]
1496,10477,0.010477,[0]
1497,10364,0.010364,[1]
1498,10102,0.010102,[0]
1499,10133,0.010133,[1]
1500,10037,0.010037,[0]
1501,10085,0.010085,[1]
1502,10330,0.01033,[0]
1503,10539,0.010539,[1]
1504,11111,0.011111,[0]
1505,11275,0.011275,[1]
1506,11453,0.011453,[0]
1507,11624,0.011624,[1]
1508,11804,0.011804,[0]
1509,11902,0.011902,[1]
1510,11858,0.011858,[0]
1511,11700,0.0117,[1]
1512,11785,0.011785,[0]
1513,12324,0.012324,[1]
1514,12088,0.012088,[0]
1515,12043,0.012043,[1]
1516,11838,0.011838,[0]
1517,11735,0.011735,[1]
1518,11748,0.011748,[0]
1519,11559,0.011559,[1]
1520,12098,0.012098,[0]
1521,12457,0.012457,[1]
1522,12645,0.012645,[0]
1523,12779,0.012779,[1]
1524,12860,0.01286,[0]
1525,13236,0.013236,[1]
1526,12767,0.012767,[0]
1527,12653,0.012653,[1]
1528,12620,0.01262,[0]
1529,12744,0.012744,[1]
1530,12200,0.0122,[0]
1531,11997,0.011997,[1]
1532,12129,0.012129,[0]
1533,12030,0.01203,[1]
1534,12142,0.012142,[0]
1535,12078,0.012078,[1]
1536,12372,0.012372,[0]
1537,11777,0.011777,[1]
1538,11681,0.011681,[0]
1539,11580,0.01158,[1]
1540,11190,0.01119,[0]
1541,10994,0.010994,[1]
1542,10767,0.010767,[0]
1543,10724,0.010724,[1]
1544,10226,0.010226,[0]
1545,10651,0.010651,[1]
1546,10420,0.01042,[0]
1547,10139,0.010139,[1]
1548,9949,0.009949,[0]
1549,10084,0.010084,[1]
1550,9980,0.00998,[0]
1551,9624,0.009624,[1]
1552,9577,0.009577,[0]
1553,9225,0.009225,[1]
1554,8915,0.008915,[0]
1555,8826,0.008826,[1]
1556,9012,0.009012,[0]
1557,9135,0.009135,[1]
1558,8994,0.008994,[0]
1559,8777,0.008777,[1]
1560,9221,0.009221,[0]
1561,9793,0.009793,[1]
1562,9767,0.009767,[0]
1563,9994,0.009994,[1]
1564,9945,0.009945,[0]
1565,9792,0.009792,[1]
1566,9340,0.00934,[0]
1567,9218,0.009218,[1]
1568,9043,0.009043,[0]
1569,8877,0.008877,[1]
1570,8715,0.008715,[0]
1571,8851,0.008851,[1]
1572,8848,0.008848,[0]
1573,8697,0.008697,[1]
1574,9192,0.009192,[0]
1575,9413,0.009413,[1]
1576,9325,0.009325,[0]
1577,9537,0.009537,[1]
1578,9853,0.009853,[0]
1579,9948,0.009948,[1]
1580,9886,0.009886,[0]
1581,10148,0.010148,[1]
1582,10345,0.010345,[0]
1583,10215,0.010215,[1]
1584,10186,0.010186,[0]
1585,10478,0.010478,[1]
1586,10362,0.010362,[0]
1587,10332,0.010332,[1]
1588,10508,0.010508,[0]
1589,10546,0.010546,[1]
1590,10436,0.010436,[0]
1591,10184,0.010184,[1]
1592,10570,0.01057,[0]
1593,11044,0.011044,[1]
1594,10933,0.010933,[0]
1595,11082,0.011082,[1]
1596,11058,0.011058,[0]
1597,11153,0.011153,[1]
1598,11047,0.011047,[0]
1599,11302,0.011302,[1]
1600,11746,0.011746,[0]
1601,11777,0.011777,[1]
1602,11986,0.011986,[0]
1603,12200,0.0122,[1]
1604,12089,0.012089,[0]
1605,12191,0.012191,[1]
1606,12239,0.012239,[0]
1607,12206,0.012206,[1]
1608,12435,0.012435,[0]
1609,12553,0.012553,[1]
1610,13000,0.013,[0]
1611,12768,0.012768,[1]
1612,12788,0.012788,[0]
1613,12823,0.012823,[1]
1614,12928,0.012928,[0]
1615,12564,0.012564,[1]
1616,12506,0.012506,[0]
1617,12411,0.012411,[1]
1618,12691,0.012691,[0]
1619,12797,0.012797,[1]
1620,12465,0.012465,[0]
1621,12397,0.012397,[1]
1622,12047,0.012047,[0]
1623,12015,0.012015,[1]
1624,12054,0.012054,[0]
1625,12045,0.012045,[1]
1626,12057,0.012057,[0]
1627,11792,0.011792,[1]
1628,11635,0.011635,[0]
1629,11368,0.011368,[1]
1630,11172,0.011172,[0]
1631,11068,0.011068,[1]
1632,11119,0.011119,[0]
1633,10970,0.01097,[1]
1634,10907,0.010907,[0]
1635,10814,0.010814,[1]
1636,10331,0.010331,[0]
1637,10295,0.010295,[1]
1638,10728,0.010728,[0]
1639,10546,0.010546,[1]
1640,10355,0.010355,[0]
1641,10160,0.01016,[1]
1642,9684,0.009684,[0]
1643,9777,0.009777,[1]
1644,9653,0.009653,[0]
1645,9665,0.009665,[1]
1646,9714,0.009714,[0]
1647,9608,0.009608,[1]
1648,9850,0.00985,[0]
1649,9789,0.009789,[1]
1650,9782,0.009782,[0]
1651,9541,0.009541,[1]
1652,9507,0.009507,[0]
1653,9441,0.009441,[1]
1654,9208,0.009208,[0]
1655,9229,0.009229,[1]
1656,9417,0.009417,[0]
1657,9294,0.009294,[1]
1658,9040,0.00904,[0]
1659,9473,0.009473,[1]
1660,9323,0.009323,[0]
1661,9282,0.009282,[1]
1662,9578,0.009578,[0]
1663,9571,0.009571,[1]
1664,9815,0.009815,[0]
1665,9870,0.00987,[1]
1666,9551,0.009551,[0]
1667,9289,0.009289,[1]
1668,9352,0.009352,[0]
1669,9107,0.009107,[1]
1670,9042,0.009042,[0]
1671,9545,0.009545,[1]
1672,9443,0.009443,[0]
1673,9497,0.009497,[1]
1674,9666,0.009666,[0]
1675,9867,0.009867,[1]
1676,9915,0.009915,[0]
1677,10135,0.010135,[1]
1678,10408,0.010408,[0]
1679,10365,0.010365,[1]
1680,10349,0.010349,[0]
1681,10865,0.010865,[1]
1682,10505,0.010505,[0]
1683,10110,0.01011,[1]
1684,10180,0.01018,[0]
1685,10278,0.010278,[1]
1686,10768,0.010768,[0]
1687,10942,0.010942,[1]
1688,11159,0.011159,[0]
1689,12146,0.012146,[1]
1690,13576,0.013576,[0]
1691,13589,0.013589,[1]
1692,12966,0.012966,[0]
1693,12229,0.012229,[1]
1694,11794,0.011794,[0]
1695,11507,0.011507,[1]
1696,10980,0.01098,[0]
1697,10812,0.010812,[1]
1698,10747,0.010747,[0]
1699,10934,0.010934,[1]
1700,11341,0.011341,[0]
1701,11677,0.011677,[1]
1702,12296,0.012296,[0]
1703,12680,0.01268,[1]
1704,12869,0.012869,[0]
1705,13327,0.013327,[1]
1706,13363,0.013363,[0]
1707,13638,0.013638,[1]
1708,13320,0.01332,[0]
1709,12863,0.012863,[1]
1710,13268,0.013268,[0]
1711,12823,0.012823,[1]
1712,12732,0.012732,[0]
1713,12556,0.012556,[1]
1714,12526,0.012526,[0]
1715,12267,0.012267,[1]
1716,12290,0.01229,[0]
1717,11970,0.01197,[1]
1718,11822,0.011822,[0]
1719,11666,0.011666,[1]
1720,11311,0.011311,[0]
1721,11554,0.011554,[1]
1722,11050,0.01105,[0]
1723,11464,0.011464,[1]
1724,11235,0.011235,[0]
1725,11115,0.011115,[1]
1726,10726,0.010726,[0]
1727,10512,0.010512,[1]
1728,10371,0.010371,[0]
1729,9930,0.00993,[1]
1730,9614,0.009614,[0]
1731,9535,0.009535,[1]
1732,9551,0.009551,[0]
1733,9825,0.009825,[1]
1734,9812,0.009812,[0]
1735,9743,0.009743,[1]
1736,9813,0.009813,[0]
1737,9665,0.009665,[1]
1738,9378,0.009378,[0]
1739,9220,0.00922,[1]
1740,9053,0.009053,[0]
1741,8881,0.008881,[1]
1742,8809,0.008809,[0]
1743,8927,0.008927,[1]
