[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Pope,Ben,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251203_084830_Pope_Ben_80SR-TC
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
2615,8685,0.008685,[1]
2616,8908,0.008908,[0]
2617,9001,0.009001,[1]
2618,9014,0.009014,[0]
2619,9167,0.009167,[1]
2620,9351,0.009351,[0]
2621,9710,0.00971,[1]
2622,9843,0.009843,[0]
2623,9890,0.00989,[1]
2624,10081,0.010081,[0]
2625,10415,0.010415,[1]
2626,10374,0.010374,[0]
2627,10436,0.010436,[1]
2628,10537,0.010537,[0]
2629,10440,0.01044,[1]
2630,10325,0.010325,[0]
2631,10405,0.010405,[1]
2632,10348,0.010348,[0]
2633,10467,0.010467,[1]
2634,10607,0.010607,[0]
2635,10559,0.010559,[1]
2636,10782,0.010782,[0]
2637,10855,0.010855,[1]
2638,10727,0.010727,[0]
2639,11031,0.011031,[1]
2640,11310,0.01131,[0]
2641,11341,0.011341,[1]
2642,11628,0.011628,[0]
2643,11707,0.011707,[1]
2644,11454,0.011454,[0]
2645,11464,0.011464,[1]
2646,11644,0.011644,[0]
2647,11419,0.011419,[1]
2648,11215,0.011215,[0]
2649,11310,0.01131,[1]
2650,11132,0.011132,[0]
2651,11205,0.011205,[1]
2652,10936,0.010936,[0]
2653,10414,0.010414,[1]
2654,10014,0.010014,[0]
2655,10170,0.01017,[1]
2656,10575,0.010575,[0]
2657,10967,0.010967,[1]
2658,10974,0.010974,[0]
2659,11227,0.011227,[1]
2660,10836,0.010836,[0]
2661,10785,0.010785,[1]
2662,11008,0.011008,[0]
2663,11139,0.011139,[1]
2664,10900,0.0109,[0]
2665,10779,0.010779,[1]
2666,10763,0.010763,[0]
2667,10679,0.010679,[1]
2668,10598,0.010598,[0]
2669,10284,0.010284,[1]
2670,10242,0.010242,[0]
2671,10189,0.010189,[1]
2672,10094,0.010094,[0]
2673,10166,0.010166,[1]
2674,10424,0.010424,[0]
2675,10531,0.010531,[1]
2676,10616,0.010616,[0]
2677,10371,0.010371,[1]
2678,10548,0.010548,[0]
2679,10690,0.01069,[1]
2680,10781,0.010781,[0]
2681,11056,0.011056,[1]
2682,11079,0.011079,[0]
2683,11223,0.011223,[1]
2684,11366,0.011366,[0]
2685,11498,0.011498,[1]
2686,12023,0.012023,[0]
2687,12353,0.012353,[1]
2688,12533,0.012533,[0]
2689,13024,0.013024,[1]
2690,12757,0.012757,[0]
2691,11930,0.01193,[1]
2692,11228,0.011228,[0]
2693,10551,0.010551,[1]
2694,9959,0.009959,[0]
2695,9605,0.009605,[1]
2696,9284,0.009284,[0]
2697,8902,0.008902,[1]
2698,8755,0.008755,[0]
2699,8684,0.008684,[1]
2700,8483,0.008483,[0]
2701,8405,0.008405,[1]
2702,8260,0.00826,[0]
2703,8089,0.008089,[1]
2704,8118,0.008118,[0]
2705,8183,0.008183,[1]
2706,8208,0.008208,[0]
2707,8357,0.008357,[1]
2708,8414,0.008414,[0]
2709,8495,0.008495,[1]
2710,8745,0.008745,[0]
2711,8936,0.008936,[1]
2712,9099,0.009099,[0]
2713,9365,0.009365,[1]
2714,9459,0.009459,[0]
2715,9704,0.009704,[1]
2716,9974,0.009974,[0]
2717,9778,0.009778,[1]
2718,10034,0.010034,[0]
2719,10144,0.010144,[1]
2720,10274,0.010274,[0]
2721,10388,0.010388,[1]
2722,10568,0.010568,[0]
2723,10304,0.010304,[1]
2724,10224,0.010224,[0]
2725,9840,0.00984,[1]
2726,9745,0.009745,[0]
2727,9503,0.009503,[1]
2728,9247,0.009247,[0]
2729,9053,0.009053,[1]
2730,8865,0.008865,[0]
2731,8652,0.008652,[1]
2732,8531,0.008531,[0]
2733,8274,0.008274,[1]
2734,8175,0.008175,[0]
2735,8130,0.00813,[1]
2736,8081,0.008081,[0]
2737,7962,0.007962,[1]
2738,8097,0.008097,[0]
2739,8050,0.00805,[1]
2740,8218,0.008218,[0]
2741,8460,0.00846,[1]
2742,8394,0.008394,[0]
2743,8572,0.008572,[1]
2744,8830,0.00883,[0]
2745,8881,0.008881,[1]
2746,9443,0.009443,[0]
2747,9600,0.0096,[1]
2748,9476,0.009476,[0]
2749,10047,0.010047,[1]
2750,10531,0.010531,[0]
2751,10510,0.01051,[1]
2752,10937,0.010937,[0]
2753,11118,0.011118,[1]
2754,10954,0.010954,[0]
2755,10969,0.010969,[1]
2756,11226,0.011226,[0]
2757,11305,0.011305,[1]
2758,11539,0.011539,[0]
2759,11461,0.011461,[1]
2760,11550,0.01155,[0]
2761,11458,0.011458,[1]
2762,11302,0.011302,[0]
2763,11146,0.011146,[1]
2764,11083,0.011083,[0]
2765,11136,0.011136,[1]
2766,11255,0.011255,[0]
2767,11157,0.011157,[1]
2768,11041,0.011041,[0]
2769,11019,0.011019,[1]
2770,10906,0.010906,[0]
2771,11110,0.01111,[1]
2772,11392,0.011392,[0]
2773,11132,0.011132,[1]
2774,11257,0.011257,[0]
2775,11221,0.011221,[1]
2776,11370,0.01137,[0]
2777,11580,0.01158,[1]
2778,11450,0.01145,[0]
2779,11413,0.011413,[1]
2780,11503,0.011503,[0]
2781,11484,0.011484,[1]
2782,11664,0.011664,[0]
2783,11471,0.011471,[1]
2784,11580,0.01158,[0]
2785,11559,0.011559,[1]
2786,11251,0.011251,[0]
2787,11175,0.011175,[1]
2788,11119,0.011119,[0]
2789,10823,0.010823,[1]
2790,10761,0.010761,[0]
2791,10738,0.010738,[1]
2792,10705,0.010705,[0]
2793,10384,0.010384,[1]
2794,10028,0.010028,[0]
2795,9830,0.00983,[1]
2796,9498,0.009498,[0]
2797,9220,0.00922,[1]
2798,9070,0.00907,[0]
2799,8953,0.008953,[1]
2800,8796,0.008796,[0]
2801,8673,0.008673,[1]
2802,8420,0.00842,[0]
2803,8239,0.008239,[1]
2804,8065,0.008065,[0]
2805,7892,0.007892,[1]
2806,7782,0.007782,[0]
2807,7678,0.007678,[1]
2808,7551,0.007551,[0]
2809,7455,0.007455,[1]
2810,7401,0.007401,[0]
2811,7316,0.007316,[1]
2812,7204,0.007204,[0]
2813,7136,0.007136,[1]
2814,7066,0.007066,[0]
2815,7067,0.007067,[1]
2816,7145,0.007145,[0]
2817,7093,0.007093,[1]
2818,7129,0.007129,[0]
2819,7242,0.007242,[1]
2820,7261,0.007261,[0]
2821,7379,0.007379,[1]
2822,7544,0.007544,[0]
2823,7541,0.007541,[1]
2824,7675,0.007675,[0]
2825,7964,0.007964,[1]
2826,8036,0.008036,[0]
2827,8235,0.008235,[1]
2828,8450,0.00845,[0]
2829,8574,0.008574,[1]
2830,9013,0.009013,[0]
2831,9175,0.009175,[1]
2832,9156,0.009156,[0]
2833,9567,0.009567,[1]
2834,9850,0.00985,[0]
2835,10056,0.010056,[1]
2836,10629,0.010629,[0]
2837,10734,0.010734,[1]
2838,10577,0.010577,[0]
2839,10804,0.010804,[1]
2840,10874,0.010874,[0]
2841,10946,0.010946,[1]
2842,11054,0.011054,[0]
2843,11033,0.011033,[1]
2844,10871,0.010871,[0]
2845,10966,0.010966,[1]
2846,10986,0.010986,[0]
2847,11106,0.011106,[1]
2848,11109,0.011109,[0]
2849,11021,0.011021,[1]
2850,11230,0.01123,[0]
2851,11407,0.011407,[1]
2852,11416,0.011416,[0]
2853,11579,0.011579,[1]
2854,11602,0.011602,[0]
2855,11523,0.011523,[1]
2856,12147,0.012147,[0]
2857,12622,0.012622,[1]
2858,12683,0.012683,[0]
2859,12784,0.012784,[1]
2860,13157,0.013157,[0]
2861,13026,0.013026,[1]
2862,13152,0.013152,[0]
2863,13160,0.01316,[1]
2864,13081,0.013081,[0]
2865,13153,0.013153,[1]
2866,13454,0.013454,[0]
2867,14367,0.014367,[1]
2868,14431,0.014431,[0]
2869,14242,0.014242,[1]
2870,13472,0.013472,[0]
2871,12877,0.012877,[1]
2872,12352,0.012352,[0]
2873,12163,0.012163,[1]
2874,11506,0.011506,[0]
2875,11220,0.01122,[1]
2876,11201,0.011201,[0]
2877,10996,0.010996,[1]
2878,11004,0.011004,[0]
2879,10995,0.010995,[1]
2880,10760,0.01076,[0]
2881,10840,0.01084,[1]
2882,10834,0.010834,[0]
2883,10914,0.010914,[1]
2884,10736,0.010736,[0]
2885,10699,0.010699,[1]
2886,10675,0.010675,[0]
2887,10699,0.010699,[1]
2888,10442,0.010442,[0]
2889,10417,0.010417,[1]
2890,10293,0.010293,[0]
2891,10585,0.010585,[1]
2892,10262,0.010262,[0]
2893,9903,0.009903,[1]
2894,9543,0.009543,[0]
2895,9224,0.009224,[1]
2896,9113,0.009113,[0]
2897,8851,0.008851,[1]
2898,8649,0.008649,[0]
2899,8435,0.008435,[1]
2900,8219,0.008219,[0]
2901,8093,0.008093,[1]
2902,8028,0.008028,[0]
2903,7811,0.007811,[1]
2904,7539,0.007539,[0]
2905,7383,0.007383,[1]
2906,7256,0.007256,[0]
2907,7209,0.007209,[1]
2908,7116,0.007116,[0]
2909,7017,0.007017,[1]
2910,6997,0.006997,[0]
2911,7037,0.007037,[1]
2912,7081,0.007081,[0]
2913,7105,0.007105,[1]
2914,7053,0.007053,[0]
2915,7362,0.007362,[1]
2916,7394,0.007394,[0]
2917,7757,0.007757,[1]
2918,7866,0.007866,[0]
2919,7962,0.007962,[1]
2920,8236,0.008236,[0]
2921,8570,0.00857,[1]
2922,8706,0.008706,[0]
2923,9035,0.009035,[1]
2924,9276,0.009276,[0]
2925,9445,0.009445,[1]
2926,10087,0.010087,[0]
2927,10109,0.010109,[1]
2928,10213,0.010213,[0]
2929,10345,0.010345,[1]
2930,10424,0.010424,[0]
2931,10408,0.010408,[1]
2932,10591,0.010591,[0]
2933,10320,0.01032,[1]
2934,10091,0.010091,[0]
2935,9929,0.009929,[1]
2936,9831,0.009831,[0]
2937,9820,0.00982,[1]
2938,9687,0.009687,[0]
2939,9721,0.009721,[1]
2940,9752,0.009752,[0]
2941,9779,0.009779,[1]
2942,9709,0.009709,[0]
2943,9600,0.0096,[1]
2944,9672,0.009672,[0]
2945,9683,0.009683,[1]
2946,9739,0.009739,[0]
2947,10106,0.010106,[1]
2948,10148,0.010148,[0]
2949,10228,0.010228,[1]
2950,10592,0.010592,[0]
2951,10887,0.010887,[1]
2952,10940,0.01094,[0]
2953,11232,0.011232,[1]
2954,11306,0.011306,[0]
2955,11203,0.011203,[1]
2956,11429,0.011429,[0]
2957,11174,0.011174,[1]
2958,10924,0.010924,[0]
2959,10810,0.01081,[1]
2960,10482,0.010482,[0]
2961,10466,0.010466,[1]
2962,10577,0.010577,[0]
2963,10334,0.010334,[1]
2964,10562,0.010562,[0]
2965,10554,0.010554,[1]
2966,10388,0.010388,[0]
2967,10562,0.010562,[1]
2968,10634,0.010634,[0]
2969,10845,0.010845,[1]
2970,10915,0.010915,[0]
2971,10883,0.010883,[1]
2972,11066,0.011066,[0]
2973,11003,0.011003,[1]
2974,11018,0.011018,[0]
2975,11552,0.011552,[1]
2976,11689,0.011689,[0]
2977,11787,0.011787,[1]
2978,11681,0.011681,[0]
2979,11577,0.011577,[1]
2980,11740,0.01174,[0]
2981,11448,0.011448,[1]
2982,11309,0.011309,[0]
2983,11264,0.011264,[1]
2984,11130,0.01113,[0]
2985,11012,0.011012,[1]
2986,11321,0.011321,[0]
2987,11206,0.011206,[1]
2988,11150,0.01115,[0]
2989,11265,0.011265,[1]
2990,11271,0.011271,[0]
2991,11173,0.011173,[1]
2992,10904,0.010904,[0]
2993,10577,0.010577,[1]
2994,10403,0.010403,[0]
2995,10197,0.010197,[1]
2996,10162,0.010162,[0]
2997,10130,0.01013,[1]
2998,9930,0.00993,[0]
2999,10013,0.010013,[1]
3000,9950,0.00995,[0]
3001,9906,0.009906,[1]
3002,9887,0.009887,[0]
3003,9825,0.009825,[1]
3004,9592,0.009592,[0]
3005,9348,0.009348,[1]
3006,9248,0.009248,[0]
3007,9126,0.009126,[1]
3008,9083,0.009083,[0]
3009,8948,0.008948,[1]
3010,8897,0.008897,[0]
3011,8869,0.008869,[1]
3012,8693,0.008693,[0]
3013,8549,0.008549,[1]
3014,8437,0.008437,[0]
3015,8317,0.008317,[1]
3016,8263,0.008263,[0]
3017,8177,0.008177,[1]
3018,8104,0.008104,[0]
3019,8071,0.008071,[1]
3020,8213,0.008213,[0]
3021,8367,0.008367,[1]
3022,8597,0.008597,[0]
3023,8738,0.008738,[1]
3024,8802,0.008802,[0]
3025,9005,0.009005,[1]
3026,9106,0.009106,[0]
3027,9161,0.009161,[1]
3028,9254,0.009254,[0]
3029,9186,0.009186,[1]
3030,9191,0.009191,[0]
3031,9304,0.009304,[1]
3032,9654,0.009654,[0]
3033,9630,0.00963,[1]
3034,9844,0.009844,[0]
3035,9991,0.009991,[1]
3036,10005,0.010005,[0]
3037,10044,0.010044,[1]
3038,10200,0.0102,[0]
3039,9922,0.009922,[1]
3040,9997,0.009997,[0]
3041,9900,0.0099,[1]
3042,9729,0.009729,[0]
3043,9633,0.009633,[1]
3044,9804,0.009804,[0]
3045,9945,0.009945,[1]
3046,10113,0.010113,[0]
3047,10254,0.010254,[1]
3048,10153,0.010153,[0]
3049,10101,0.010101,[1]
3050,10074,0.010074,[0]
3051,10111,0.010111,[1]
3052,10408,0.010408,[0]
3053,10457,0.010457,[1]
3054,10956,0.010956,[0]
3055,10981,0.010981,[1]
3056,11316,0.011316,[0]
3057,11319,0.011319,[1]
3058,11865,0.011865,[0]
3059,11613,0.011613,[1]
3060,11845,0.011845,[0]
3061,12263,0.012263,[1]
3062,12760,0.01276,[0]
3063,12818,0.012818,[1]
3064,12301,0.012301,[0]
3065,11993,0.011993,[1]
3066,11532,0.011532,[0]
3067,11520,0.01152,[1]
3068,11498,0.011498,[0]
3069,11620,0.01162,[1]
3070,11703,0.011703,[0]
3071,12268,0.012268,[1]
3072,12627,0.012627,[0]
3073,12643,0.012643,[1]
3074,12341,0.012341,[0]
3075,12299,0.012299,[1]
3076,12622,0.012622,[0]
3077,12775,0.012775,[1]
3078,12668,0.012668,[0]
3079,13111,0.013111,[1]
3080,12963,0.012963,[0]
3081,13194,0.013194,[1]
3082,13406,0.013406,[0]
3083,13257,0.013257,[1]
3084,13157,0.013157,[0]
3085,12682,0.012682,[1]
3086,12631,0.012631,[0]
3087,12526,0.012526,[1]
3088,11572,0.011572,[0]
3089,10911,0.010911,[1]
3090,10373,0.010373,[0]
3091,10169,0.010169,[1]
3092,9802,0.009802,[0]
3093,9391,0.009391,[1]
3094,9134,0.009134,[0]
3095,8749,0.008749,[1]
3096,8604,0.008604,[0]
3097,8437,0.008437,[1]
3098,8258,0.008258,[0]
3099,7928,0.007928,[1]
3100,7727,0.007727,[0]
3101,7525,0.007525,[1]
3102,7326,0.007326,[0]
3103,7176,0.007176,[1]
3104,7051,0.007051,[0]
3105,7023,0.007023,[1]
3106,6951,0.006951,[0]
3107,6922,0.006922,[1]
3108,6879,0.006879,[0]
3109,6904,0.006904,[1]
3110,6913,0.006913,[0]
3111,6947,0.006947,[1]
3112,7008,0.007008,[0]
3113,6985,0.006985,[1]
3114,6985,0.006985,[0]
3115,7210,0.00721,[1]
3116,7315,0.007315,[0]
3117,7456,0.007456,[1]
3118,7634,0.007634,[0]
3119,7710,0.00771,[1]
3120,8018,0.008018,[0]
3121,8213,0.008213,[1]
3122,8345,0.008345,[0]
3123,8472,0.008472,[1]
3124,8612,0.008612,[0]
3125,8879,0.008879,[1]
3126,9096,0.009096,[0]
3127,9231,0.009231,[1]
3128,9277,0.009277,[0]
3129,9480,0.00948,[1]
3130,9565,0.009565,[0]
3131,9495,0.009495,[1]
3132,9536,0.009536,[0]
3133,9428,0.009428,[1]
3134,9562,0.009562,[0]
3135,9694,0.009694,[1]
3136,9722,0.009722,[0]
3137,9734,0.009734,[1]
3138,9754,0.009754,[0]
3139,10130,0.01013,[1]
3140,10056,0.010056,[0]
3141,10451,0.010451,[1]
3142,10693,0.010693,[0]
3143,10630,0.01063,[1]
3144,11023,0.011023,[0]
3145,11289,0.011289,[1]
3146,11385,0.011385,[0]
3147,11708,0.011708,[1]
3148,11716,0.011716,[0]
3149,11778,0.011778,[1]
3150,12018,0.012018,[0]
3151,12124,0.012124,[1]
3152,12390,0.01239,[0]
3153,12452,0.012452,[1]
3154,12293,0.012293,[0]
3155,12446,0.012446,[1]
3156,12781,0.012781,[0]
3157,12578,0.012578,[1]
3158,12948,0.012948,[0]
3159,13125,0.013125,[1]
3160,12952,0.012952,[0]
3161,13241,0.013241,[1]
3162,13708,0.013708,[0]
3163,13506,0.013506,[1]
3164,13691,0.013691,[0]
3165,13924,0.013924,[1]
3166,13953,0.013953,[0]
3167,13321,0.013321,[1]
3168,12882,0.012882,[0]
3169,12852,0.012852,[1]
3170,12423,0.012423,[0]
3171,12166,0.012166,[1]
3172,11810,0.01181,[0]
3173,11334,0.011334,[1]
3174,10948,0.010948,[0]
3175,10724,0.010724,[1]
3176,10832,0.010832,[0]
3177,10568,0.010568,[1]
3178,10494,0.010494,[0]
3179,10396,0.010396,[1]
3180,10367,0.010367,[0]
3181,10417,0.010417,[1]
3182,10170,0.01017,[0]
3183,10103,0.010103,[1]
3184,10173,0.010173,[0]
3185,10131,0.010131,[1]
3186,10260,0.01026,[0]
3187,10092,0.010092,[1]
3188,9954,0.009954,[0]
3189,9465,0.009465,[1]
3190,9268,0.009268,[0]
3191,9165,0.009165,[1]
3192,9003,0.009003,[0]
3193,8962,0.008962,[1]
3194,8762,0.008762,[0]
3195,8620,0.00862,[1]
3196,8605,0.008605,[0]
3197,8531,0.008531,[1]
3198,8518,0.008518,[0]
3199,8363,0.008363,[1]
3200,8255,0.008255,[0]
3201,8127,0.008127,[1]
3202,8009,0.008009,[0]
3203,7907,0.007907,[1]
3204,7778,0.007778,[0]
3205,7758,0.007758,[1]
3206,7750,0.00775,[0]
3207,7653,0.007653,[1]
3208,7550,0.00755,[0]
3209,7478,0.007478,[1]
3210,7467,0.007467,[0]
3211,7459,0.007459,[1]
3212,7526,0.007526,[0]
3213,7562,0.007562,[1]
3214,7526,0.007526,[0]
3215,7663,0.007663,[1]
3216,7833,0.007833,[0]
3217,7798,0.007798,[1]
3218,8013,0.008013,[0]
3219,8249,0.008249,[1]
3220,8500,0.0085,[0]
3221,8940,0.00894,[1]
3222,9180,0.00918,[0]
3223,9366,0.009366,[1]
3224,9335,0.009335,[0]
3225,9804,0.009804,[1]
3226,9916,0.009916,[0]
3227,9866,0.009866,[1]
3228,10116,0.010116,[0]
3229,10277,0.010277,[1]
3230,10192,0.010192,[0]
3231,10344,0.010344,[1]
3232,10355,0.010355,[0]
3233,10309,0.010309,[1]
3234,10375,0.010375,[0]
3235,10272,0.010272,[1]
3236,10222,0.010222,[0]
3237,10287,0.010287,[1]
3238,10274,0.010274,[0]
3239,10419,0.010419,[1]
3240,10557,0.010557,[0]
3241,10712,0.010712,[1]
3242,11137,0.011137,[0]
3243,11269,0.011269,[1]
3244,11137,0.011137,[0]
3245,11693,0.011693,[1]
3246,11856,0.011856,[0]
3247,11750,0.01175,[1]
3248,11750,0.01175,[0]
3249,11319,0.011319,[1]
3250,11001,0.011001,[0]
3251,10930,0.01093,[1]
3252,10927,0.010927,[0]
3253,10959,0.010959,[1]
3254,10716,0.010716,[0]
3255,10502,0.010502,[1]
3256,10239,0.010239,[0]
3257,10243,0.010243,[1]
3258,9982,0.009982,[0]
3259,9999,0.009999,[1]
3260,10077,0.010077,[0]
3261,9866,0.009866,[1]
3262,9733,0.009733,[0]
3263,9880,0.00988,[1]
3264,9857,0.009857,[0]
3265,10380,0.01038,[1]
3266,10867,0.010867,[0]
3267,12011,0.012011,[1]
3268,12805,0.012805,[0]
3269,12806,0.012806,[1]
3270,13151,0.013151,[0]
3271,13081,0.013081,[1]
3272,13355,0.013355,[0]
3273,13185,0.013185,[1]
3274,13280,0.01328,[0]
3275,13348,0.013348,[1]
3276,13568,0.013568,[0]
3277,13753,0.013753,[1]
3278,13912,0.013912,[0]
3279,13532,0.013532,[1]
3280,13547,0.013547,[0]
3281,13119,0.013119,[1]
3282,13212,0.013212,[0]
3283,13166,0.013166,[1]
3284,12258,0.012258,[0]
3285,11579,0.011579,[1]
3286,10952,0.010952,[0]
3287,10713,0.010713,[1]
3288,10212,0.010212,[0]
3289,9779,0.009779,[1]
3290,9649,0.009649,[0]
3291,9564,0.009564,[1]
3292,9337,0.009337,[0]
3293,9012,0.009012,[1]
3294,8762,0.008762,[0]
3295,8906,0.008906,[1]
3296,8818,0.008818,[0]
3297,8820,0.00882,[1]
3298,8655,0.008655,[0]
3299,8584,0.008584,[1]
3300,8706,0.008706,[0]
3301,8722,0.008722,[1]
3302,8570,0.00857,[0]
3303,8430,0.00843,[1]
3304,8345,0.008345,[0]
3305,8254,0.008254,[1]
3306,8334,0.008334,[0]
3307,8088,0.008088,[1]
3308,8025,0.008025,[0]
3309,7983,0.007983,[1]
3310,7891,0.007891,[0]
3311,7939,0.007939,[1]
3312,7919,0.007919,[0]
3313,7910,0.00791,[1]
3314,7901,0.007901,[0]
3315,7933,0.007933,[1]
3316,7904,0.007904,[0]
3317,8090,0.00809,[1]
3318,8201,0.008201,[0]
3319,8245,0.008245,[1]
3320,8291,0.008291,[0]
3321,8424,0.008424,[1]
3322,8395,0.008395,[0]
3323,8545,0.008545,[1]
3324,8659,0.008659,[0]
3325,8730,0.00873,[1]
3326,8766,0.008766,[0]
3327,8897,0.008897,[1]
3328,8814,0.008814,[0]
3329,8952,0.008952,[1]
3330,9059,0.009059,[0]
3331,9048,0.009048,[1]
3332,9179,0.009179,[0]
3333,9169,0.009169,[1]
3334,9034,0.009034,[0]
3335,8878,0.008878,[1]
3336,9003,0.009003,[0]
3337,9099,0.009099,[1]
3338,9057,0.009057,[0]
3339,9183,0.009183,[1]
3340,9213,0.009213,[0]
3341,9241,0.009241,[1]
3342,9370,0.00937,[0]
3343,9271,0.009271,[1]
3344,9388,0.009388,[0]
3345,9559,0.009559,[1]
3346,9611,0.009611,[0]
3347,10022,0.010022,[1]
3348,10001,0.010001,[0]
3349,9994,0.009994,[1]
3350,10299,0.010299,[0]
3351,10416,0.010416,[1]
3352,10809,0.010809,[0]
3353,11044,0.011044,[1]
3354,11122,0.011122,[0]
3355,11413,0.011413,[1]
3356,11834,0.011834,[0]
3357,11722,0.011722,[1]
3358,11895,0.011895,[0]
3359,12067,0.012067,[1]
3360,11804,0.011804,[0]
3361,12368,0.012368,[1]
3362,12539,0.012539,[0]
3363,12913,0.012913,[1]
3364,13417,0.013417,[0]
3365,13454,0.013454,[1]
3366,13241,0.013241,[0]
3367,13090,0.01309,[1]
3368,12923,0.012923,[0]
3369,13013,0.013013,[1]
3370,12858,0.012858,[0]
3371,13133,0.013133,[1]
3372,13108,0.013108,[0]
3373,13541,0.013541,[1]
3374,13638,0.013638,[0]
3375,13680,0.01368,[1]
3376,14037,0.014037,[0]
3377,13610,0.01361,[1]
3378,13769,0.013769,[0]
3379,13540,0.01354,[1]
3380,12950,0.01295,[0]
3381,12211,0.012211,[1]
3382,11400,0.0114,[0]
3383,10772,0.010772,[1]
3384,10173,0.010173,[0]
3385,9986,0.009986,[1]
3386,9617,0.009617,[0]
3387,9279,0.009279,[1]
3388,8940,0.00894,[0]
3389,8598,0.008598,[1]
3390,8456,0.008456,[0]
3391,8213,0.008213,[1]
3392,8049,0.008049,[0]
3393,7910,0.00791,[1]
3394,7838,0.007838,[0]
3395,7793,0.007793,[1]
3396,7790,0.00779,[0]
3397,7693,0.007693,[1]
3398,7656,0.007656,[0]
3399,7569,0.007569,[1]
3400,7612,0.007612,[0]
3401,7607,0.007607,[1]
3402,7551,0.007551,[0]
3403,7506,0.007506,[1]
3404,7474,0.007474,[0]
3405,7456,0.007456,[1]
3406,7447,0.007447,[0]
3407,7383,0.007383,[1]
3408,7334,0.007334,[0]
3409,7274,0.007274,[1]
3410,7237,0.007237,[0]
3411,7226,0.007226,[1]
3412,7144,0.007144,[0]
3413,7064,0.007064,[1]
3414,7048,0.007048,[0]
3415,7139,0.007139,[1]
3416,7188,0.007188,[0]
3417,7339,0.007339,[1]
3418,7358,0.007358,[0]
3419,7349,0.007349,[1]
3420,7589,0.007589,[0]
3421,7716,0.007716,[1]
3422,7801,0.007801,[0]
3423,8101,0.008101,[1]
3424,8431,0.008431,[0]
3425,8576,0.008576,[1]
3426,8983,0.008983,[0]
3427,9392,0.009392,[1]
3428,9560,0.00956,[0]
3429,9979,0.009979,[1]
3430,10657,0.010657,[0]
3431,11253,0.011253,[1]
3432,11719,0.011719,[0]
3433,12249,0.012249,[1]
3434,12791,0.012791,[0]
3435,13049,0.013049,[1]
3436,13333,0.013333,[0]
3437,13318,0.013318,[1]
3438,13494,0.013494,[0]
3439,13300,0.0133,[1]
3440,13214,0.013214,[0]
3441,12935,0.012935,[1]
3442,12439,0.012439,[0]
3443,12132,0.012132,[1]
3444,11991,0.011991,[0]
3445,11952,0.011952,[1]
3446,12125,0.012125,[0]
3447,12131,0.012131,[1]
3448,12254,0.012254,[0]
3449,12760,0.01276,[1]
3450,13193,0.013193,[0]
3451,13400,0.0134,[1]
3452,12875,0.012875,[0]
3453,12693,0.012693,[1]
3454,12924,0.012924,[0]
3455,13001,0.013001,[1]
3456,13164,0.013164,[0]
3457,13352,0.013352,[1]
3458,13568,0.013568,[0]
3459,14031,0.014031,[1]
3460,13782,0.013782,[0]
3461,14214,0.014214,[1]
3462,14311,0.014311,[0]
3463,13816,0.013816,[1]
3464,13642,0.013642,[0]
3465,13293,0.013293,[1]
3466,12850,0.01285,[0]
3467,12657,0.012657,[1]
3468,12048,0.012048,[0]
3469,12226,0.012226,[1]
3470,12215,0.012215,[0]
3471,12118,0.012118,[1]
3472,11799,0.011799,[0]
3473,11376,0.011376,[1]
3474,11576,0.011576,[0]
3475,11012,0.011012,[1]
3476,10537,0.010537,[0]
3477,9954,0.009954,[1]
3478,9457,0.009457,[0]
3479,9115,0.009115,[1]
3480,8804,0.008804,[0]
3481,8651,0.008651,[1]
3482,8522,0.008522,[0]
3483,8407,0.008407,[1]
3484,8278,0.008278,[0]
3485,8064,0.008064,[1]
3486,7963,0.007963,[0]
3487,7888,0.007888,[1]
3488,7664,0.007664,[0]
3489,7552,0.007552,[1]
3490,7537,0.007537,[0]
3491,7460,0.00746,[1]
3492,7485,0.007485,[0]
3493,7492,0.007492,[1]
3494,7355,0.007355,[0]
3495,7276,0.007276,[1]
3496,7148,0.007148,[0]
3497,7084,0.007084,[1]
3498,7063,0.007063,[0]
3499,6951,0.006951,[1]
3500,7026,0.007026,[0]
3501,7046,0.007046,[1]
3502,7021,0.007021,[0]
3503,7190,0.00719,[1]
3504,7242,0.007242,[0]
3505,7383,0.007383,[1]
3506,7409,0.007409,[0]
3507,7789,0.007789,[1]
3508,7826,0.007826,[0]
3509,7980,0.00798,[1]
3510,8329,0.008329,[0]
3511,8386,0.008386,[1]
3512,8691,0.008691,[0]
3513,8957,0.008957,[1]
3514,9055,0.009055,[0]
3515,9400,0.0094,[1]
3516,9638,0.009638,[0]
