[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Pope,Ben,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251203_081829_Pope_Ben_100SR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
2648,9249,0.009249,[0]
2649,9238,0.009238,[1]
2650,9137,0.009137,[0]
2651,9141,0.009141,[1]
2652,9086,0.009086,[0]
2653,9121,0.009121,[1]
2654,9460,0.00946,[0]
2655,9506,0.009506,[1]
2656,9626,0.009626,[0]
2657,10071,0.010071,[1]
2658,10270,0.01027,[0]
2659,10775,0.010775,[1]
2660,11267,0.011267,[0]
2661,11190,0.01119,[1]
2662,11224,0.011224,[0]
2663,11271,0.011271,[1]
2664,11209,0.011209,[0]
2665,11120,0.01112,[1]
2666,11057,0.011057,[0]
2667,10981,0.010981,[1]
2668,10665,0.010665,[0]
2669,10315,0.010315,[1]
2670,9924,0.009924,[0]
2671,9629,0.009629,[1]
2672,9480,0.00948,[0]
2673,9365,0.009365,[1]
2674,9274,0.009274,[0]
2675,9181,0.009181,[1]
2676,9066,0.009066,[0]
2677,9066,0.009066,[1]
2678,9169,0.009169,[0]
2679,9119,0.009119,[1]
2680,9292,0.009292,[0]
2681,9455,0.009455,[1]
2682,9375,0.009375,[0]
2683,9676,0.009676,[1]
2684,9817,0.009817,[0]
2685,9750,0.00975,[1]
2686,9974,0.009974,[0]
2687,9890,0.00989,[1]
2688,9907,0.009907,[0]
2689,10202,0.010202,[1]
2690,10109,0.010109,[0]
2691,9981,0.009981,[1]
2692,9809,0.009809,[0]
2693,9606,0.009606,[1]
2694,9410,0.00941,[0]
2695,9237,0.009237,[1]
2696,9079,0.009079,[0]
2697,8981,0.008981,[1]
2698,9155,0.009155,[0]
2699,8957,0.008957,[1]
2700,8950,0.00895,[0]
2701,9134,0.009134,[1]
2702,9077,0.009077,[0]
2703,9371,0.009371,[1]
2704,9387,0.009387,[0]
2705,9103,0.009103,[1]
2706,9007,0.009007,[0]
2707,9046,0.009046,[1]
2708,9010,0.00901,[0]
2709,9068,0.009068,[1]
2710,9271,0.009271,[0]
2711,9320,0.00932,[1]
2712,9837,0.009837,[0]
2713,10348,0.010348,[1]
2714,10746,0.010746,[0]
2715,10811,0.010811,[1]
2716,11018,0.011018,[0]
2717,10909,0.010909,[1]
2718,10863,0.010863,[0]
2719,10899,0.010899,[1]
2720,10711,0.010711,[0]
2721,10524,0.010524,[1]
2722,10523,0.010523,[0]
2723,10156,0.010156,[1]
2724,9904,0.009904,[0]
2725,9736,0.009736,[1]
2726,9719,0.009719,[0]
2727,9636,0.009636,[1]
2728,9817,0.009817,[0]
2729,9786,0.009786,[1]
2730,9971,0.009971,[0]
2731,9806,0.009806,[1]
2732,9891,0.009891,[0]
2733,9888,0.009888,[1]
2734,10021,0.010021,[0]
2735,9887,0.009887,[1]
2736,9732,0.009732,[0]
2737,9731,0.009731,[1]
2738,9777,0.009777,[0]
2739,9909,0.009909,[1]
2740,9778,0.009778,[0]
2741,9432,0.009432,[1]
2742,9140,0.00914,[0]
2743,8793,0.008793,[1]
2744,8561,0.008561,[0]
2745,8264,0.008264,[1]
2746,8027,0.008027,[0]
2747,7810,0.00781,[1]
2748,7608,0.007608,[0]
2749,7464,0.007464,[1]
2750,7327,0.007327,[0]
2751,7192,0.007192,[1]
2752,7150,0.00715,[0]
2753,7057,0.007057,[1]
2754,7008,0.007008,[0]
2755,6853,0.006853,[1]
2756,6800,0.0068,[0]
2757,6952,0.006952,[1]
2758,6982,0.006982,[0]
2759,7023,0.007023,[1]
2760,7236,0.007236,[0]
2761,7329,0.007329,[1]
2762,7465,0.007465,[0]
2763,7944,0.007944,[1]
2764,8370,0.00837,[0]
2765,8428,0.008428,[1]
2766,8816,0.008816,[0]
2767,8920,0.00892,[1]
2768,9061,0.009061,[0]
2769,9619,0.009619,[1]
2770,10372,0.010372,[0]
2771,10589,0.010589,[1]
2772,11210,0.01121,[0]
2773,11552,0.011552,[1]
2774,11416,0.011416,[0]
2775,11807,0.011807,[1]
2776,11837,0.011837,[0]
2777,11790,0.01179,[1]
2778,11957,0.011957,[0]
2779,11967,0.011967,[1]
2780,11635,0.011635,[0]
2781,11471,0.011471,[1]
2782,11417,0.011417,[0]
2783,11072,0.011072,[1]
2784,10971,0.010971,[0]
2785,10926,0.010926,[1]
2786,10640,0.01064,[0]
2787,10712,0.010712,[1]
2788,10585,0.010585,[0]
2789,10537,0.010537,[1]
2790,10584,0.010584,[0]
2791,10405,0.010405,[1]
2792,10176,0.010176,[0]
2793,10078,0.010078,[1]
2794,10305,0.010305,[0]
2795,10156,0.010156,[1]
2796,10019,0.010019,[0]
2797,9767,0.009767,[1]
2798,9546,0.009546,[0]
2799,9383,0.009383,[1]
2800,9141,0.009141,[0]
2801,8988,0.008988,[1]
2802,8884,0.008884,[0]
2803,8740,0.00874,[1]
2804,8702,0.008702,[0]
2805,8528,0.008528,[1]
2806,8428,0.008428,[0]
2807,8434,0.008434,[1]
2808,8431,0.008431,[0]
2809,8534,0.008534,[1]
2810,8718,0.008718,[0]
2811,8705,0.008705,[1]
2812,8682,0.008682,[0]
2813,8650,0.00865,[1]
2814,8627,0.008627,[0]
2815,8746,0.008746,[1]
2816,8948,0.008948,[0]
2817,8994,0.008994,[1]
2818,9016,0.009016,[0]
2819,9200,0.0092,[1]
2820,9137,0.009137,[0]
2821,9283,0.009283,[1]
2822,9271,0.009271,[0]
2823,9211,0.009211,[1]
2824,9294,0.009294,[0]
2825,9211,0.009211,[1]
2826,9182,0.009182,[0]
2827,9318,0.009318,[1]
2828,9309,0.009309,[0]
2829,9445,0.009445,[1]
2830,9553,0.009553,[0]
2831,9461,0.009461,[1]
2832,9471,0.009471,[0]
2833,9472,0.009472,[1]
2834,9445,0.009445,[0]
2835,9305,0.009305,[1]
2836,9504,0.009504,[0]
2837,9568,0.009568,[1]
2838,9454,0.009454,[0]
2839,9800,0.0098,[1]
2840,10119,0.010119,[0]
2841,10531,0.010531,[1]
2842,11017,0.011017,[0]
2843,11033,0.011033,[1]
2844,10925,0.010925,[0]
2845,11067,0.011067,[1]
2846,10875,0.010875,[0]
2847,10714,0.010714,[1]
2848,10647,0.010647,[0]
2849,10267,0.010267,[1]
2850,10123,0.010123,[0]
2851,10014,0.010014,[1]
2852,9725,0.009725,[0]
2853,9532,0.009532,[1]
2854,9370,0.00937,[0]
2855,9078,0.009078,[1]
2856,8916,0.008916,[0]
2857,8773,0.008773,[1]
2858,8591,0.008591,[0]
2859,8447,0.008447,[1]
2860,8216,0.008216,[0]
2861,8083,0.008083,[1]
2862,7974,0.007974,[0]
2863,7903,0.007903,[1]
2864,7894,0.007894,[0]
2865,7826,0.007826,[1]
2866,7765,0.007765,[0]
2867,7706,0.007706,[1]
2868,7662,0.007662,[0]
2869,7660,0.00766,[1]
2870,7605,0.007605,[0]
2871,7581,0.007581,[1]
2872,7677,0.007677,[0]
2873,7716,0.007716,[1]
2874,7830,0.00783,[0]
2875,8120,0.00812,[1]
2876,8408,0.008408,[0]
2877,8446,0.008446,[1]
2878,8635,0.008635,[0]
2879,8837,0.008837,[1]
2880,8773,0.008773,[0]
2881,8943,0.008943,[1]
2882,9062,0.009062,[0]
2883,9135,0.009135,[1]
2884,9550,0.00955,[0]
2885,9902,0.009902,[1]
2886,9997,0.009997,[0]
2887,10392,0.010392,[1]
2888,10454,0.010454,[0]
2889,10666,0.010666,[1]
2890,10770,0.01077,[0]
2891,10910,0.01091,[1]
2892,10800,0.0108,[0]
2893,11194,0.011194,[1]
2894,11132,0.011132,[0]
2895,10998,0.010998,[1]
2896,11273,0.011273,[0]
2897,11282,0.011282,[1]
2898,11535,0.011535,[0]
2899,11881,0.011881,[1]
2900,11801,0.011801,[0]
2901,11770,0.01177,[1]
2902,11905,0.011905,[0]
2903,11557,0.011557,[1]
2904,11326,0.011326,[0]
2905,11120,0.01112,[1]
2906,10926,0.010926,[0]
2907,10848,0.010848,[1]
2908,10911,0.010911,[0]
2909,10702,0.010702,[1]
2910,10931,0.010931,[0]
2911,10805,0.010805,[1]
2912,10865,0.010865,[0]
2913,10592,0.010592,[1]
2914,11064,0.011064,[0]
2915,10678,0.010678,[1]
2916,10657,0.010657,[0]
2917,10607,0.010607,[1]
2918,10483,0.010483,[0]
2919,10603,0.010603,[1]
2920,10322,0.010322,[0]
2921,10200,0.0102,[1]
2922,10103,0.010103,[0]
2923,9706,0.009706,[1]
2924,9664,0.009664,[0]
2925,9496,0.009496,[1]
2926,9201,0.009201,[0]
2927,9189,0.009189,[1]
2928,9011,0.009011,[0]
2929,9132,0.009132,[1]
2930,9133,0.009133,[0]
2931,8957,0.008957,[1]
2932,8807,0.008807,[0]
2933,8779,0.008779,[1]
2934,8606,0.008606,[0]
2935,8621,0.008621,[1]
2936,8656,0.008656,[0]
2937,8622,0.008622,[1]
2938,8644,0.008644,[0]
2939,8658,0.008658,[1]
2940,8653,0.008653,[0]
2941,8500,0.0085,[1]
2942,8835,0.008835,[0]
2943,8905,0.008905,[1]
2944,9032,0.009032,[0]
2945,8908,0.008908,[1]
2946,8862,0.008862,[0]
2947,8932,0.008932,[1]
2948,8968,0.008968,[0]
2949,8866,0.008866,[1]
2950,9007,0.009007,[0]
2951,8887,0.008887,[1]
2952,8889,0.008889,[0]
2953,8782,0.008782,[1]
2954,8640,0.00864,[0]
2955,8579,0.008579,[1]
2956,8467,0.008467,[0]
2957,8423,0.008423,[1]
2958,8375,0.008375,[0]
2959,8216,0.008216,[1]
2960,8034,0.008034,[0]
2961,7966,0.007966,[1]
2962,7928,0.007928,[0]
2963,7773,0.007773,[1]
2964,7790,0.00779,[0]
2965,7714,0.007714,[1]
2966,7710,0.00771,[0]
2967,7919,0.007919,[1]
2968,7899,0.007899,[0]
2969,7998,0.007998,[1]
2970,8034,0.008034,[0]
2971,8021,0.008021,[1]
2972,8338,0.008338,[0]
2973,8501,0.008501,[1]
2974,8610,0.00861,[0]
2975,8917,0.008917,[1]
2976,9188,0.009188,[0]
2977,9088,0.009088,[1]
2978,9480,0.00948,[0]
2979,9728,0.009728,[1]
2980,9852,0.009852,[0]
2981,10175,0.010175,[1]
2982,10056,0.010056,[0]
2983,9950,0.00995,[1]
2984,10141,0.010141,[0]
2985,10002,0.010002,[1]
2986,9759,0.009759,[0]
2987,9957,0.009957,[1]
2988,9817,0.009817,[0]
2989,9718,0.009718,[1]
2990,9814,0.009814,[0]
2991,9645,0.009645,[1]
2992,9569,0.009569,[0]
2993,9580,0.00958,[1]
2994,9454,0.009454,[0]
2995,9304,0.009304,[1]
2996,9372,0.009372,[0]
2997,9187,0.009187,[1]
2998,9092,0.009092,[0]
2999,9153,0.009153,[1]
3000,9026,0.009026,[0]
3001,8853,0.008853,[1]
3002,8766,0.008766,[0]
3003,8639,0.008639,[1]
3004,8845,0.008845,[0]
3005,8862,0.008862,[1]
3006,8683,0.008683,[0]
3007,8721,0.008721,[1]
3008,9128,0.009128,[0]
3009,9187,0.009187,[1]
3010,9295,0.009295,[0]
3011,9291,0.009291,[1]
3012,9181,0.009181,[0]
3013,9393,0.009393,[1]
3014,9400,0.0094,[0]
3015,9356,0.009356,[1]
3016,9486,0.009486,[0]
3017,9505,0.009505,[1]
3018,9660,0.00966,[0]
3019,9719,0.009719,[1]
3020,9700,0.0097,[0]
3021,9713,0.009713,[1]
3022,9751,0.009751,[0]
3023,9940,0.00994,[1]
3024,10283,0.010283,[0]
3025,10402,0.010402,[1]
3026,10709,0.010709,[0]
3027,11014,0.011014,[1]
3028,11023,0.011023,[0]
3029,11412,0.011412,[1]
3030,11842,0.011842,[0]
3031,11668,0.011668,[1]
3032,12031,0.012031,[0]
3033,11853,0.011853,[1]
3034,11455,0.011455,[0]
3035,11212,0.011212,[1]
3036,11019,0.011019,[0]
3037,10634,0.010634,[1]
3038,10513,0.010513,[0]
3039,10362,0.010362,[1]
3040,10025,0.010025,[0]
3041,9947,0.009947,[1]
3042,9789,0.009789,[0]
3043,9928,0.009928,[1]
3044,9819,0.009819,[0]
3045,9472,0.009472,[1]
3046,9485,0.009485,[0]
3047,9361,0.009361,[1]
3048,9182,0.009182,[0]
3049,9018,0.009018,[1]
3050,8738,0.008738,[0]
3051,8719,0.008719,[1]
3052,8658,0.008658,[0]
3053,8409,0.008409,[1]
3054,8410,0.00841,[0]
3055,8570,0.00857,[1]
3056,8494,0.008494,[0]
3057,8479,0.008479,[1]
3058,8477,0.008477,[0]
3059,8651,0.008651,[1]
3060,8542,0.008542,[0]
3061,8663,0.008663,[1]
3062,8591,0.008591,[0]
3063,8507,0.008507,[1]
3064,8451,0.008451,[0]
3065,8421,0.008421,[1]
3066,8359,0.008359,[0]
3067,8302,0.008302,[1]
3068,8229,0.008229,[0]
3069,8181,0.008181,[1]
3070,8091,0.008091,[0]
3071,8013,0.008013,[1]
3072,8046,0.008046,[0]
3073,8044,0.008044,[1]
3074,8158,0.008158,[0]
3075,8192,0.008192,[1]
3076,8183,0.008183,[0]
3077,8171,0.008171,[1]
3078,8334,0.008334,[0]
3079,8420,0.00842,[1]
3080,8398,0.008398,[0]
3081,8611,0.008611,[1]
3082,8707,0.008707,[0]
3083,8735,0.008735,[1]
3084,8976,0.008976,[0]
3085,9041,0.009041,[1]
3086,9384,0.009384,[0]
3087,9612,0.009612,[1]
3088,9682,0.009682,[0]
3089,10099,0.010099,[1]
3090,10223,0.010223,[0]
3091,10440,0.01044,[1]
3092,10514,0.010514,[0]
3093,10673,0.010673,[1]
3094,10648,0.010648,[0]
3095,11002,0.011002,[1]
3096,10961,0.010961,[0]
3097,10842,0.010842,[1]
3098,11383,0.011383,[0]
3099,11712,0.011712,[1]
3100,11603,0.011603,[0]
3101,11814,0.011814,[1]
3102,11486,0.011486,[0]
3103,11403,0.011403,[1]
3104,11325,0.011325,[0]
3105,11042,0.011042,[1]
3106,11082,0.011082,[0]
3107,11020,0.01102,[1]
3108,10926,0.010926,[0]
3109,11350,0.01135,[1]
3110,11157,0.011157,[0]
3111,10922,0.010922,[1]
3112,10831,0.010831,[0]
3113,10532,0.010532,[1]
3114,10517,0.010517,[0]
3115,10375,0.010375,[1]
3116,9964,0.009964,[0]
3117,9679,0.009679,[1]
3118,9369,0.009369,[0]
3119,9262,0.009262,[1]
3120,9272,0.009272,[0]
3121,9285,0.009285,[1]
3122,8973,0.008973,[0]
3123,9037,0.009037,[1]
3124,8964,0.008964,[0]
3125,8764,0.008764,[1]
3126,8753,0.008753,[0]
3127,8686,0.008686,[1]
3128,8783,0.008783,[0]
3129,8904,0.008904,[1]
3130,8884,0.008884,[0]
3131,9282,0.009282,[1]
3132,9493,0.009493,[0]
3133,9743,0.009743,[1]
3134,10150,0.01015,[0]
3135,10205,0.010205,[1]
3136,10381,0.010381,[0]
3137,10518,0.010518,[1]
3138,10451,0.010451,[0]
3139,10284,0.010284,[1]
3140,10141,0.010141,[0]
3141,9999,0.009999,[1]
3142,9760,0.00976,[0]
3143,9698,0.009698,[1]
3144,9523,0.009523,[0]
3145,9522,0.009522,[1]
3146,9286,0.009286,[0]
3147,9198,0.009198,[1]
3148,8950,0.00895,[0]
3149,8817,0.008817,[1]
3150,8592,0.008592,[0]
3151,8400,0.0084,[1]
3152,8421,0.008421,[0]
3153,8213,0.008213,[1]
3154,8361,0.008361,[0]
3155,8459,0.008459,[1]
3156,8398,0.008398,[0]
3157,8554,0.008554,[1]
3158,8483,0.008483,[0]
3159,8920,0.00892,[1]
3160,9158,0.009158,[0]
3161,9473,0.009473,[1]
3162,9648,0.009648,[0]
3163,9957,0.009957,[1]
3164,9858,0.009858,[0]
3165,9985,0.009985,[1]
3166,9922,0.009922,[0]
3167,9743,0.009743,[1]
3168,9567,0.009567,[0]
3169,9449,0.009449,[1]
3170,9182,0.009182,[0]
3171,8992,0.008992,[1]
3172,9116,0.009116,[0]
3173,8977,0.008977,[1]
3174,8722,0.008722,[0]
3175,8451,0.008451,[1]
3176,8279,0.008279,[0]
3177,8194,0.008194,[1]
3178,8271,0.008271,[0]
3179,8152,0.008152,[1]
3180,8029,0.008029,[0]
3181,8124,0.008124,[1]
3182,8335,0.008335,[0]
3183,8218,0.008218,[1]
3184,8353,0.008353,[0]
3185,8414,0.008414,[1]
3186,8535,0.008535,[0]
3187,8748,0.008748,[1]
3188,8655,0.008655,[0]
3189,8937,0.008937,[1]
3190,9075,0.009075,[0]
3191,9038,0.009038,[1]
3192,9381,0.009381,[0]
3193,9438,0.009438,[1]
3194,9428,0.009428,[0]
3195,9735,0.009735,[1]
3196,9799,0.009799,[0]
3197,9679,0.009679,[1]
3198,9635,0.009635,[0]
3199,9732,0.009732,[1]
3200,9798,0.009798,[0]
3201,10016,0.010016,[1]
3202,10042,0.010042,[0]
3203,9974,0.009974,[1]
3204,10276,0.010276,[0]
3205,10393,0.010393,[1]
3206,10477,0.010477,[0]
3207,10793,0.010793,[1]
3208,10489,0.010489,[0]
3209,10806,0.010806,[1]
3210,10829,0.010829,[0]
3211,10723,0.010723,[1]
3212,10622,0.010622,[0]
3213,10779,0.010779,[1]
3214,10749,0.010749,[0]
3215,10832,0.010832,[1]
3216,10785,0.010785,[0]
3217,10779,0.010779,[1]
3218,10765,0.010765,[0]
3219,10585,0.010585,[1]
3220,10292,0.010292,[0]
3221,10139,0.010139,[1]
3222,9960,0.00996,[0]
3223,9841,0.009841,[1]
3224,9570,0.00957,[0]
3225,9319,0.009319,[1]
3226,9275,0.009275,[0]
3227,9152,0.009152,[1]
3228,9264,0.009264,[0]
3229,9224,0.009224,[1]
3230,9076,0.009076,[0]
3231,9126,0.009126,[1]
3232,9099,0.009099,[0]
3233,9071,0.009071,[1]
3234,9304,0.009304,[0]
3235,9306,0.009306,[1]
3236,9357,0.009357,[0]
3237,9444,0.009444,[1]
3238,9366,0.009366,[0]
3239,9724,0.009724,[1]
3240,9964,0.009964,[0]
3241,9767,0.009767,[1]
3242,9827,0.009827,[0]
3243,9715,0.009715,[1]
3244,9674,0.009674,[0]
3245,9271,0.009271,[1]
3246,8826,0.008826,[0]
3247,8538,0.008538,[1]
3248,8164,0.008164,[0]
3249,7922,0.007922,[1]
3250,7642,0.007642,[0]
3251,7387,0.007387,[1]
3252,7257,0.007257,[0]
3253,7154,0.007154,[1]
3254,7032,0.007032,[0]
3255,6865,0.006865,[1]
3256,6795,0.006795,[0]
3257,6801,0.006801,[1]
3258,6737,0.006737,[0]
3259,6689,0.006689,[1]
3260,6644,0.006644,[0]
3261,6731,0.006731,[1]
3262,6887,0.006887,[0]
3263,6992,0.006992,[1]
3264,7286,0.007286,[0]
3265,7450,0.00745,[1]
3266,7526,0.007526,[0]
3267,7723,0.007723,[1]
3268,7917,0.007917,[0]
3269,8092,0.008092,[1]
3270,8463,0.008463,[0]
3271,8466,0.008466,[1]
3272,8661,0.008661,[0]
3273,8858,0.008858,[1]
3274,8961,0.008961,[0]
3275,9238,0.009238,[1]
3276,9326,0.009326,[0]
3277,9382,0.009382,[1]
3278,9656,0.009656,[0]
3279,9803,0.009803,[1]
3280,9772,0.009772,[0]
3281,9855,0.009855,[1]
3282,9982,0.009982,[0]
3283,9927,0.009927,[1]
3284,10102,0.010102,[0]
3285,10259,0.010259,[1]
3286,10574,0.010574,[0]
3287,11154,0.011154,[1]
3288,11465,0.011465,[0]
3289,12057,0.012057,[1]
3290,12320,0.01232,[0]
3291,12399,0.012399,[1]
3292,12736,0.012736,[0]
3293,13236,0.013236,[1]
3294,12975,0.012975,[0]
3295,12967,0.012967,[1]
3296,12711,0.012711,[0]
3297,12320,0.01232,[1]
3298,12019,0.012019,[0]
3299,11802,0.011802,[1]
3300,11265,0.011265,[0]
3301,11265,0.011265,[1]
3302,10817,0.010817,[0]
3303,10539,0.010539,[1]
3304,10539,0.010539,[0]
3305,10289,0.010289,[1]
3306,10171,0.010171,[0]
3307,10123,0.010123,[1]
3308,9948,0.009948,[0]
3309,10070,0.01007,[1]
3310,9994,0.009994,[0]
3311,10029,0.010029,[1]
3312,10453,0.010453,[0]
3313,10593,0.010593,[1]
3314,10576,0.010576,[0]
3315,10739,0.010739,[1]
3316,10460,0.01046,[0]
3317,10751,0.010751,[1]
3318,10611,0.010611,[0]
3319,10499,0.010499,[1]
3320,10198,0.010198,[0]
3321,10149,0.010149,[1]
3322,9955,0.009955,[0]
3323,10217,0.010217,[1]
3324,10021,0.010021,[0]
3325,9597,0.009597,[1]
3326,9664,0.009664,[0]
3327,9519,0.009519,[1]
3328,9595,0.009595,[0]
3329,9448,0.009448,[1]
3330,9284,0.009284,[0]
3331,9315,0.009315,[1]
3332,9306,0.009306,[0]
3333,9324,0.009324,[1]
3334,9382,0.009382,[0]
3335,9163,0.009163,[1]
3336,9247,0.009247,[0]
3337,9175,0.009175,[1]
3338,9134,0.009134,[0]
3339,9562,0.009562,[1]
3340,9846,0.009846,[0]
3341,10081,0.010081,[1]
3342,10240,0.01024,[0]
3343,10234,0.010234,[1]
3344,10050,0.01005,[0]
3345,9787,0.009787,[1]
3346,9663,0.009663,[0]
3347,9483,0.009483,[1]
3348,9145,0.009145,[0]
3349,8922,0.008922,[1]
3350,8685,0.008685,[0]
3351,8506,0.008506,[1]
3352,8450,0.00845,[0]
3353,8328,0.008328,[1]
3354,8386,0.008386,[0]
3355,8215,0.008215,[1]
3356,8138,0.008138,[0]
3357,8022,0.008022,[1]
3358,8031,0.008031,[0]
3359,8184,0.008184,[1]
3360,8142,0.008142,[0]
3361,8158,0.008158,[1]
3362,8212,0.008212,[0]
3363,8114,0.008114,[1]
3364,8414,0.008414,[0]
3365,8470,0.00847,[1]
3366,8418,0.008418,[0]
3367,8365,0.008365,[1]
3368,8262,0.008262,[0]
3369,8243,0.008243,[1]
3370,8101,0.008101,[0]
3371,8129,0.008129,[1]
3372,8020,0.00802,[0]
3373,7847,0.007847,[1]
3374,7866,0.007866,[0]
3375,7788,0.007788,[1]
3376,7639,0.007639,[0]
3377,7631,0.007631,[1]
3378,7539,0.007539,[0]
3379,7479,0.007479,[1]
3380,7503,0.007503,[0]
3381,7510,0.00751,[1]
3382,7419,0.007419,[0]
3383,7321,0.007321,[1]
3384,7342,0.007342,[0]
3385,7375,0.007375,[1]
3386,7357,0.007357,[0]
3387,7374,0.007374,[1]
3388,7501,0.007501,[0]
3389,7845,0.007845,[1]
3390,8035,0.008035,[0]
3391,8301,0.008301,[1]
3392,8578,0.008578,[0]
3393,8868,0.008868,[1]
3394,9609,0.009609,[0]
3395,10083,0.010083,[1]
3396,10256,0.010256,[0]
3397,10897,0.010897,[1]
3398,11500,0.0115,[0]
3399,11556,0.011556,[1]
3400,11810,0.01181,[0]
3401,11747,0.011747,[1]
3402,11707,0.011707,[0]
3403,11962,0.011962,[1]
3404,11683,0.011683,[0]
3405,11381,0.011381,[1]
3406,11294,0.011294,[0]
3407,11081,0.011081,[1]
3408,11212,0.011212,[0]
3409,11103,0.011103,[1]
3410,11108,0.011108,[0]
3411,11157,0.011157,[1]
3412,11132,0.011132,[0]
3413,11224,0.011224,[1]
3414,11119,0.011119,[0]
3415,11086,0.011086,[1]
3416,11357,0.011357,[0]
3417,11721,0.011721,[1]
3418,11884,0.011884,[0]
3419,12211,0.012211,[1]
3420,11871,0.011871,[0]
3421,11737,0.011737,[1]
3422,11573,0.011573,[0]
3423,11202,0.011202,[1]
3424,11097,0.011097,[0]
3425,10929,0.010929,[1]
3426,10863,0.010863,[0]
3427,10657,0.010657,[1]
3428,10286,0.010286,[0]
3429,9971,0.009971,[1]
3430,9952,0.009952,[0]
3431,9851,0.009851,[1]
3432,9754,0.009754,[0]
3433,9599,0.009599,[1]
3434,9562,0.009562,[0]
3435,9668,0.009668,[1]
3436,9503,0.009503,[0]
3437,9424,0.009424,[1]
3438,9434,0.009434,[0]
3439,9509,0.009509,[1]
3440,9605,0.009605,[0]
3441,9654,0.009654,[1]
3442,9615,0.009615,[0]
3443,9471,0.009471,[1]
3444,9260,0.00926,[0]
3445,9082,0.009082,[1]
3446,8756,0.008756,[0]
3447,8577,0.008577,[1]
3448,8454,0.008454,[0]
3449,8271,0.008271,[1]
3450,8038,0.008038,[0]
3451,7894,0.007894,[1]
3452,7754,0.007754,[0]
3453,7598,0.007598,[1]
3454,7526,0.007526,[0]
3455,7382,0.007382,[1]
3456,7293,0.007293,[0]
3457,7231,0.007231,[1]
3458,7155,0.007155,[0]
3459,7180,0.00718,[1]
3460,7110,0.00711,[0]
3461,7268,0.007268,[1]
3462,7382,0.007382,[0]
3463,7441,0.007441,[1]
3464,7685,0.007685,[0]
3465,7934,0.007934,[1]
3466,7984,0.007984,[0]
3467,8396,0.008396,[1]
3468,8497,0.008497,[0]
3469,8658,0.008658,[1]
3470,9068,0.009068,[0]
3471,9269,0.009269,[1]
3472,9419,0.009419,[0]
3473,9633,0.009633,[1]
3474,9689,0.009689,[0]
3475,9607,0.009607,[1]
3476,9807,0.009807,[0]
3477,9957,0.009957,[1]
3478,9905,0.009905,[0]
3479,9830,0.00983,[1]
3480,9697,0.009697,[0]
3481,9708,0.009708,[1]
3482,9676,0.009676,[0]
3483,9660,0.00966,[1]
3484,9732,0.009732,[0]
3485,9650,0.00965,[1]
3486,9646,0.009646,[0]
3487,9955,0.009955,[1]
3488,10032,0.010032,[0]
3489,10597,0.010597,[1]
3490,10864,0.010864,[0]
3491,10893,0.010893,[1]
3492,11254,0.011254,[0]
3493,11445,0.011445,[1]
3494,11415,0.011415,[0]
3495,11310,0.01131,[1]
3496,11357,0.011357,[0]
3497,10925,0.010925,[1]
3498,10934,0.010934,[0]
3499,10570,0.01057,[1]
3500,10259,0.010259,[0]
3501,10074,0.010074,[1]
3502,9651,0.009651,[0]
3503,9383,0.009383,[1]
3504,9139,0.009139,[0]
3505,8945,0.008945,[1]
3506,8874,0.008874,[0]
3507,8768,0.008768,[1]
3508,8729,0.008729,[0]
3509,8734,0.008734,[1]
3510,8523,0.008523,[0]
3511,8615,0.008615,[1]
3512,8634,0.008634,[0]
3513,8862,0.008862,[1]
3514,9049,0.009049,[0]
3515,9257,0.009257,[1]
3516,9278,0.009278,[0]
3517,9787,0.009787,[1]
3518,9938,0.009938,[0]
3519,10257,0.010257,[1]
3520,10621,0.010621,[0]
3521,10586,0.010586,[1]
3522,10800,0.0108,[0]
3523,10587,0.010587,[1]
3524,10624,0.010624,[0]
3525,10910,0.01091,[1]
3526,10786,0.010786,[0]
3527,10640,0.01064,[1]
3528,10689,0.010689,[0]
3529,10875,0.010875,[1]
3530,10660,0.01066,[0]
3531,10431,0.010431,[1]
3532,10414,0.010414,[0]
3533,10470,0.01047,[1]
3534,10739,0.010739,[0]
3535,10941,0.010941,[1]
3536,11305,0.011305,[0]
3537,11593,0.011593,[1]
3538,11816,0.011816,[0]
3539,11777,0.011777,[1]
3540,11673,0.011673,[0]
3541,11750,0.01175,[1]
3542,11338,0.011338,[0]
3543,10785,0.010785,[1]
3544,10595,0.010595,[0]
3545,10174,0.010174,[1]
3546,9778,0.009778,[0]
3547,9242,0.009242,[1]
3548,8820,0.00882,[0]
3549,8595,0.008595,[1]
