[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Curtin,Dom,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_082333_Curtin_Dom_SelfSR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
743,9964,0.009964,[1]
744,10062,0.010062,[0]
745,9916,0.009916,[1]
746,10021,0.010021,[0]
747,10031,0.010031,[1]
748,9983,0.009983,[0]
749,9851,0.009851,[1]
750,9898,0.009898,[0]
751,9945,0.009945,[1]
752,9705,0.009705,[0]
753,9833,0.009833,[1]
754,9876,0.009876,[0]
755,9912,0.009912,[1]
756,9667,0.009667,[0]
757,9602,0.009602,[1]
758,9439,0.009439,[0]
759,9267,0.009267,[1]
760,9016,0.009016,[0]
761,8924,0.008924,[1]
762,8955,0.008955,[0]
763,8930,0.00893,[1]
764,8825,0.008825,[0]
765,8766,0.008766,[1]
766,8611,0.008611,[0]
767,8435,0.008435,[1]
768,8299,0.008299,[0]
769,8328,0.008328,[1]
770,8282,0.008282,[0]
771,8263,0.008263,[1]
772,8164,0.008164,[0]
773,8236,0.008236,[1]
774,8379,0.008379,[0]
775,8336,0.008336,[1]
776,8735,0.008735,[0]
777,8648,0.008648,[1]
778,8448,0.008448,[0]
779,8210,0.00821,[1]
780,8020,0.00802,[0]
781,7937,0.007937,[1]
782,7982,0.007982,[0]
783,7988,0.007988,[1]
784,7949,0.007949,[0]
785,8054,0.008054,[1]
786,8049,0.008049,[0]
787,8110,0.00811,[1]
788,8623,0.008623,[0]
789,8774,0.008774,[1]
790,8853,0.008853,[0]
791,8863,0.008863,[1]
792,8851,0.008851,[0]
793,9060,0.00906,[1]
794,9236,0.009236,[0]
795,9383,0.009383,[1]
796,9182,0.009182,[0]
797,9293,0.009293,[1]
798,9161,0.009161,[0]
799,9213,0.009213,[1]
800,9362,0.009362,[0]
801,9783,0.009783,[1]
802,9776,0.009776,[0]
803,9787,0.009787,[1]
804,9987,0.009987,[0]
805,9933,0.009933,[1]
806,9936,0.009936,[0]
807,10195,0.010195,[1]
808,10502,0.010502,[0]
809,10402,0.010402,[1]
810,10146,0.010146,[0]
811,9937,0.009937,[1]
812,9814,0.009814,[0]
813,9529,0.009529,[1]
814,9312,0.009312,[0]
815,9187,0.009187,[1]
816,9300,0.0093,[0]
817,9378,0.009378,[1]
818,9180,0.00918,[0]
819,9440,0.00944,[1]
820,9196,0.009196,[0]
821,8975,0.008975,[1]
822,9282,0.009282,[0]
823,9361,0.009361,[1]
