[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Curtin,Dom,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_090932_Curtin_Dom_pirhanaSelfSR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
728,9003,0.009003,[0]
729,9075,0.009075,[1]
730,9284,0.009284,[0]
731,9648,0.009648,[1]
732,9886,0.009886,[0]
733,9845,0.009845,[1]
734,9795,0.009795,[0]
735,9716,0.009716,[1]
736,9812,0.009812,[0]
737,9850,0.00985,[1]
738,9617,0.009617,[0]
739,9413,0.009413,[1]
740,9320,0.00932,[0]
741,9397,0.009397,[1]
742,9343,0.009343,[0]
743,9522,0.009522,[1]
744,9696,0.009696,[0]
745,9843,0.009843,[1]
746,9869,0.009869,[0]
747,9646,0.009646,[1]
748,9583,0.009583,[0]
749,9469,0.009469,[1]
750,9382,0.009382,[0]
751,9356,0.009356,[1]
752,9175,0.009175,[0]
753,9115,0.009115,[1]
754,8948,0.008948,[0]
755,8871,0.008871,[1]
756,8752,0.008752,[0]
757,8954,0.008954,[1]
758,8749,0.008749,[0]
759,8521,0.008521,[1]
760,8567,0.008567,[0]
761,8752,0.008752,[1]
762,8544,0.008544,[0]
763,8436,0.008436,[1]
764,8316,0.008316,[0]
765,8242,0.008242,[1]
766,8265,0.008265,[0]
767,8155,0.008155,[1]
768,8197,0.008197,[0]
769,8068,0.008068,[1]
770,8137,0.008137,[0]
771,8311,0.008311,[1]
772,8439,0.008439,[0]
773,8290,0.00829,[1]
774,8196,0.008196,[0]
775,8320,0.00832,[1]
776,8481,0.008481,[0]
777,8351,0.008351,[1]
778,8281,0.008281,[0]
779,8604,0.008604,[1]
780,8791,0.008791,[0]
781,8785,0.008785,[1]
782,8945,0.008945,[0]
783,8845,0.008845,[1]
784,8733,0.008733,[0]
785,8733,0.008733,[1]
786,9011,0.009011,[0]
787,9196,0.009196,[1]
788,9370,0.00937,[0]
789,9347,0.009347,[1]
790,9715,0.009715,[0]
791,9855,0.009855,[1]
792,9686,0.009686,[0]
793,10019,0.010019,[1]
794,10109,0.010109,[0]
795,10276,0.010276,[1]
796,10222,0.010222,[0]
797,10324,0.010324,[1]
798,10151,0.010151,[0]
799,9977,0.009977,[1]
800,10064,0.010064,[0]
801,10103,0.010103,[1]
802,10182,0.010182,[0]
803,9786,0.009786,[1]
804,9870,0.00987,[0]
805,9736,0.009736,[1]
806,9995,0.009995,[0]
807,9631,0.009631,[1]
808,9706,0.009706,[0]
809,9830,0.00983,[1]
810,9597,0.009597,[0]
811,9393,0.009393,[1]
812,9380,0.00938,[0]
813,9171,0.009171,[1]
814,8895,0.008895,[0]
815,8793,0.008793,[1]
816,8843,0.008843,[0]
817,9087,0.009087,[1]
818,9099,0.009099,[0]
819,9512,0.009512,[1]
820,10348,0.010348,[0]
821,9962,0.009962,[1]
822,9487,0.009487,[0]
823,9101,0.009101,[1]
824,8773,0.008773,[0]
825,8417,0.008417,[1]
826,8165,0.008165,[0]
827,7994,0.007994,[1]
828,7871,0.007871,[0]
829,7789,0.007789,[1]
830,7987,0.007987,[0]
831,8076,0.008076,[1]
832,8236,0.008236,[0]
833,8606,0.008606,[1]
834,8841,0.008841,[0]
835,8880,0.00888,[1]
836,9171,0.009171,[0]
837,9359,0.009359,[1]
838,9246,0.009246,[0]
839,9087,0.009087,[1]
840,9067,0.009067,[0]
841,9170,0.00917,[1]
842,9049,0.009049,[0]
843,9011,0.009011,[1]
844,9176,0.009176,[0]
845,9401,0.009401,[1]
846,9543,0.009543,[0]
847,9761,0.009761,[1]
848,10061,0.010061,[0]
849,10051,0.010051,[1]
850,9940,0.00994,[0]
851,10159,0.010159,[1]
852,10248,0.010248,[0]
853,9926,0.009926,[1]
854,10131,0.010131,[0]
855,10384,0.010384,[1]
856,10488,0.010488,[0]
857,10278,0.010278,[1]
858,10363,0.010363,[0]
859,10374,0.010374,[1]
860,10282,0.010282,[0]
861,10253,0.010253,[1]
862,10079,0.010079,[0]
863,9991,0.009991,[1]
864,9843,0.009843,[0]
865,9946,0.009946,[1]
866,9954,0.009954,[0]
867,9677,0.009677,[1]
868,9563,0.009563,[0]
869,9626,0.009626,[1]
870,9674,0.009674,[0]
871,9511,0.009511,[1]
872,9302,0.009302,[0]
873,9140,0.00914,[1]
874,8947,0.008947,[0]
875,8797,0.008797,[1]
876,8677,0.008677,[0]
877,8546,0.008546,[1]
878,8503,0.008503,[0]
879,8463,0.008463,[1]
880,8387,0.008387,[0]
881,8363,0.008363,[1]
882,8281,0.008281,[0]
883,8288,0.008288,[1]
884,8300,0.0083,[0]
885,8367,0.008367,[1]
886,8495,0.008495,[0]
887,8618,0.008618,[1]
888,8648,0.008648,[0]
889,8608,0.008608,[1]
890,8595,0.008595,[0]
891,8770,0.00877,[1]
892,8769,0.008769,[0]
893,8684,0.008684,[1]
894,8526,0.008526,[0]
895,8513,0.008513,[1]
896,8475,0.008475,[0]
897,8514,0.008514,[1]
898,8824,0.008824,[0]
899,8943,0.008943,[1]
900,9054,0.009054,[0]
901,9218,0.009218,[1]
902,9464,0.009464,[0]
903,10062,0.010062,[1]
904,9967,0.009967,[0]
905,10219,0.010219,[1]
906,10546,0.010546,[0]
907,10460,0.01046,[1]
908,10300,0.0103,[0]
909,10116,0.010116,[1]
910,10139,0.010139,[0]
911,10125,0.010125,[1]
912,10117,0.010117,[0]
913,10249,0.010249,[1]
914,10624,0.010624,[0]
915,10737,0.010737,[1]
916,10700,0.0107,[0]
917,10981,0.010981,[1]
918,11127,0.011127,[0]
919,11002,0.011002,[1]
920,10853,0.010853,[0]
921,10572,0.010572,[1]
922,10291,0.010291,[0]
923,10062,0.010062,[1]
924,9863,0.009863,[0]
925,9737,0.009737,[1]
926,9598,0.009598,[0]
927,9407,0.009407,[1]
928,9405,0.009405,[0]
929,9293,0.009293,[1]
930,9129,0.009129,[0]
931,8957,0.008957,[1]
932,8798,0.008798,[0]
933,8622,0.008622,[1]
934,8545,0.008545,[0]
935,8493,0.008493,[1]
936,8501,0.008501,[0]
937,8383,0.008383,[1]
938,8310,0.00831,[0]
939,8400,0.0084,[1]
940,8364,0.008364,[0]
941,8514,0.008514,[1]
942,8633,0.008633,[0]
943,8585,0.008585,[1]
944,8526,0.008526,[0]
945,8690,0.00869,[1]
946,8698,0.008698,[0]
947,8653,0.008653,[1]
948,8659,0.008659,[0]
949,8705,0.008705,[1]
950,8677,0.008677,[0]
951,8652,0.008652,[1]
952,8524,0.008524,[0]
953,8368,0.008368,[1]
954,8131,0.008131,[0]
955,7955,0.007955,[1]
956,8058,0.008058,[0]
957,8281,0.008281,[1]
958,8304,0.008304,[0]
959,8402,0.008402,[1]
960,8788,0.008788,[0]
961,9141,0.009141,[1]
962,9242,0.009242,[0]
963,9660,0.00966,[1]
964,9876,0.009876,[0]
965,10146,0.010146,[1]
966,9837,0.009837,[0]
967,9638,0.009638,[1]
968,9640,0.00964,[0]
969,9481,0.009481,[1]
970,9289,0.009289,[0]
971,9313,0.009313,[1]
972,9557,0.009557,[0]
973,9675,0.009675,[1]
974,9982,0.009982,[0]
975,10258,0.010258,[1]
976,10784,0.010784,[0]
977,10784,0.010784,[1]
978,10626,0.010626,[0]
979,10388,0.010388,[1]
980,10231,0.010231,[0]
981,9979,0.009979,[1]
982,9867,0.009867,[0]
983,9795,0.009795,[1]
984,9603,0.009603,[0]
985,9554,0.009554,[1]
986,9575,0.009575,[0]
987,9407,0.009407,[1]
988,9249,0.009249,[0]
989,9018,0.009018,[1]
990,8941,0.008941,[0]
991,9031,0.009031,[1]
992,8877,0.008877,[0]
993,8707,0.008707,[1]
994,8612,0.008612,[0]
995,8518,0.008518,[1]
996,8412,0.008412,[0]
997,8283,0.008283,[1]
998,8369,0.008369,[0]
999,8318,0.008318,[1]
1000,8253,0.008253,[0]
1001,8129,0.008129,[1]
1002,7990,0.00799,[0]
1003,7991,0.007991,[1]
1004,7961,0.007961,[0]
1005,8007,0.008007,[1]
1006,8130,0.00813,[0]
1007,8137,0.008137,[1]
1008,8160,0.00816,[0]
1009,8156,0.008156,[1]
1010,8178,0.008178,[0]
1011,8433,0.008433,[1]
1012,8585,0.008585,[0]
1013,8708,0.008708,[1]
1014,8694,0.008694,[0]
1015,8656,0.008656,[1]
1016,8669,0.008669,[0]
1017,8767,0.008767,[1]
1018,8681,0.008681,[0]
1019,8644,0.008644,[1]
1020,8708,0.008708,[0]
1021,8927,0.008927,[1]
1022,9196,0.009196,[0]
1023,9508,0.009508,[1]
1024,9727,0.009727,[0]
1025,9859,0.009859,[1]
1026,9858,0.009858,[0]
1027,9839,0.009839,[1]
1028,9975,0.009975,[0]
1029,9982,0.009982,[1]
1030,10051,0.010051,[0]
1031,10237,0.010237,[1]
1032,10440,0.01044,[0]
1033,10320,0.01032,[1]
1034,10223,0.010223,[0]
1035,10186,0.010186,[1]
1036,10266,0.010266,[0]
1037,9977,0.009977,[1]
1038,9858,0.009858,[0]
1039,10045,0.010045,[1]
1040,10092,0.010092,[0]
1041,9998,0.009998,[1]
1042,9872,0.009872,[0]
1043,9827,0.009827,[1]
1044,9570,0.00957,[0]
1045,9327,0.009327,[1]
1046,9531,0.009531,[0]
1047,9451,0.009451,[1]
1048,9094,0.009094,[0]
1049,8979,0.008979,[1]
1050,8904,0.008904,[0]
1051,8864,0.008864,[1]
1052,8681,0.008681,[0]
1053,8586,0.008586,[1]
1054,8470,0.00847,[0]
1055,8353,0.008353,[1]
1056,8296,0.008296,[0]
1057,8385,0.008385,[1]
1058,8456,0.008456,[0]
1059,8377,0.008377,[1]
1060,8368,0.008368,[0]
1061,8356,0.008356,[1]
1062,8446,0.008446,[0]
1063,8231,0.008231,[1]
1064,8356,0.008356,[0]
1065,8299,0.008299,[1]
1066,8204,0.008204,[0]
1067,8238,0.008238,[1]
1068,8352,0.008352,[0]
1069,8402,0.008402,[1]
1070,8391,0.008391,[0]
1071,8533,0.008533,[1]
1072,8747,0.008747,[0]
1073,8824,0.008824,[1]
1074,8886,0.008886,[0]
1075,9237,0.009237,[1]
1076,9582,0.009582,[0]
1077,9822,0.009822,[1]
1078,10112,0.010112,[0]
1079,10145,0.010145,[1]
1080,10059,0.010059,[0]
1081,9881,0.009881,[1]
1082,9641,0.009641,[0]
1083,9444,0.009444,[1]
1084,9211,0.009211,[0]
1085,9183,0.009183,[1]
1086,9235,0.009235,[0]
1087,9233,0.009233,[1]
1088,9452,0.009452,[0]
1089,9813,0.009813,[1]
1090,10116,0.010116,[0]
1091,10112,0.010112,[1]
1092,10213,0.010213,[0]
1093,10348,0.010348,[1]
1094,10535,0.010535,[0]
1095,10517,0.010517,[1]
1096,10363,0.010363,[0]
1097,10019,0.010019,[1]
1098,9804,0.009804,[0]
1099,9633,0.009633,[1]
1100,9540,0.00954,[0]
1101,9345,0.009345,[1]
1102,9111,0.009111,[0]
1103,9196,0.009196,[1]
1104,9080,0.00908,[0]
1105,8933,0.008933,[1]
1106,8867,0.008867,[0]
1107,9034,0.009034,[1]
1108,8916,0.008916,[0]
1109,8803,0.008803,[1]
1110,8726,0.008726,[0]
1111,8689,0.008689,[1]
1112,8529,0.008529,[0]
1113,8436,0.008436,[1]
1114,8292,0.008292,[0]
1115,8204,0.008204,[1]
1116,8119,0.008119,[0]
1117,8117,0.008117,[1]
1118,8195,0.008195,[0]
1119,8155,0.008155,[1]
1120,8128,0.008128,[0]
1121,8105,0.008105,[1]
1122,8231,0.008231,[0]
1123,8280,0.00828,[1]
1124,8378,0.008378,[0]
1125,8543,0.008543,[1]
1126,8564,0.008564,[0]
1127,8678,0.008678,[1]
1128,8655,0.008655,[0]
1129,8507,0.008507,[1]
1130,8549,0.008549,[0]
1131,8557,0.008557,[1]
1132,8619,0.008619,[0]
1133,8585,0.008585,[1]
1134,8471,0.008471,[0]
1135,8517,0.008517,[1]
1136,8538,0.008538,[0]
1137,8481,0.008481,[1]
1138,8709,0.008709,[0]
1139,8890,0.00889,[1]
1140,9070,0.00907,[0]
1141,9119,0.009119,[1]
1142,9346,0.009346,[0]
1143,9700,0.0097,[1]
1144,9647,0.009647,[0]
1145,9797,0.009797,[1]
1146,9924,0.009924,[0]
1147,10048,0.010048,[1]
1148,9946,0.009946,[0]
1149,9898,0.009898,[1]
1150,10273,0.010273,[0]
1151,10231,0.010231,[1]
1152,10285,0.010285,[0]
1153,10606,0.010606,[1]
1154,10951,0.010951,[0]
1155,10827,0.010827,[1]
1156,10608,0.010608,[0]
1157,10371,0.010371,[1]
1158,10275,0.010275,[0]
1159,10143,0.010143,[1]
1160,10038,0.010038,[0]
1161,9984,0.009984,[1]
1162,9839,0.009839,[0]
1163,9687,0.009687,[1]
1164,9551,0.009551,[0]
1165,9423,0.009423,[1]
1166,9398,0.009398,[0]
1167,9274,0.009274,[1]
1168,9062,0.009062,[0]
1169,8913,0.008913,[1]
1170,8844,0.008844,[0]
1171,8806,0.008806,[1]
1172,8681,0.008681,[0]
1173,8603,0.008603,[1]
1174,8565,0.008565,[0]
1175,8546,0.008546,[1]
1176,8509,0.008509,[0]
1177,8406,0.008406,[1]
1178,8308,0.008308,[0]
1179,8322,0.008322,[1]
1180,8330,0.00833,[0]
1181,8343,0.008343,[1]
1182,8403,0.008403,[0]
1183,8409,0.008409,[1]
1184,8345,0.008345,[0]
1185,8280,0.00828,[1]
1186,8187,0.008187,[0]
1187,8064,0.008064,[1]
1188,8116,0.008116,[0]
1189,8056,0.008056,[1]
1190,8033,0.008033,[0]
1191,8112,0.008112,[1]
1192,8286,0.008286,[0]
1193,8559,0.008559,[1]
1194,8688,0.008688,[0]
1195,8977,0.008977,[1]
1196,9238,0.009238,[0]
1197,9244,0.009244,[1]
1198,9118,0.009118,[0]
1199,9132,0.009132,[1]
1200,9292,0.009292,[0]
1201,9291,0.009291,[1]
1202,9220,0.00922,[0]
1203,9368,0.009368,[1]
1204,9733,0.009733,[0]
1205,10660,0.01066,[1]
1206,10581,0.010581,[0]
1207,10064,0.010064,[1]
1208,10035,0.010035,[0]
1209,9691,0.009691,[1]
1210,9423,0.009423,[0]
1211,9428,0.009428,[1]
1212,9228,0.009228,[0]
1213,9353,0.009353,[1]
1214,9506,0.009506,[0]
1215,9768,0.009768,[1]
1216,9709,0.009709,[0]
1217,10254,0.010254,[1]
1218,10359,0.010359,[0]
1219,10400,0.0104,[1]
1220,10082,0.010082,[0]
1221,10044,0.010044,[1]
1222,9790,0.00979,[0]
1223,9565,0.009565,[1]
1224,9359,0.009359,[0]
1225,9218,0.009218,[1]
1226,9195,0.009195,[0]
1227,8948,0.008948,[1]
1228,8942,0.008942,[0]
1229,8990,0.00899,[1]
1230,8995,0.008995,[0]
1231,8716,0.008716,[1]
1232,8495,0.008495,[0]
1233,8421,0.008421,[1]
1234,8323,0.008323,[0]
1235,8212,0.008212,[1]
1236,8163,0.008163,[0]
1237,8077,0.008077,[1]
1238,7913,0.007913,[0]
1239,7937,0.007937,[1]
1240,7965,0.007965,[0]
1241,7915,0.007915,[1]
1242,7973,0.007973,[0]
1243,8011,0.008011,[1]
1244,8078,0.008078,[0]
1245,8126,0.008126,[1]
1246,8198,0.008198,[0]
1247,8171,0.008171,[1]
1248,8199,0.008199,[0]
1249,8153,0.008153,[1]
1250,8134,0.008134,[0]
1251,8110,0.00811,[1]
1252,8014,0.008014,[0]
1253,7980,0.00798,[1]
1254,7980,0.00798,[0]
1255,8163,0.008163,[1]
1256,8109,0.008109,[0]
1257,8109,0.008109,[1]
1258,8262,0.008262,[0]
1259,8442,0.008442,[1]
1260,8557,0.008557,[0]
1261,8843,0.008843,[1]
1262,9130,0.00913,[0]
1263,9369,0.009369,[1]
1264,9427,0.009427,[0]
1265,9652,0.009652,[1]
1266,9978,0.009978,[0]
1267,10113,0.010113,[1]
1268,10131,0.010131,[0]
1269,10256,0.010256,[1]
1270,10549,0.010549,[0]
1271,10565,0.010565,[1]
1272,10469,0.010469,[0]
1273,10616,0.010616,[1]
1274,10522,0.010522,[0]
1275,10471,0.010471,[1]
1276,10451,0.010451,[0]
1277,10337,0.010337,[1]
1278,10150,0.01015,[0]
1279,9986,0.009986,[1]
1280,9844,0.009844,[0]
1281,9789,0.009789,[1]
1282,9730,0.00973,[0]
1283,9602,0.009602,[1]
1284,9446,0.009446,[0]
1285,9316,0.009316,[1]
1286,9112,0.009112,[0]
1287,8921,0.008921,[1]
1288,8943,0.008943,[0]
1289,8895,0.008895,[1]
1290,8757,0.008757,[0]
1291,8670,0.00867,[1]
1292,8618,0.008618,[0]
1293,8515,0.008515,[1]
1294,8348,0.008348,[0]
1295,8284,0.008284,[1]
1296,8244,0.008244,[0]
1297,8172,0.008172,[1]
1298,8124,0.008124,[0]
1299,8100,0.0081,[1]
1300,8026,0.008026,[0]
1301,8015,0.008015,[1]
1302,7937,0.007937,[0]
1303,7902,0.007902,[1]
1304,7912,0.007912,[0]
1305,7967,0.007967,[1]
1306,8120,0.00812,[0]
1307,8171,0.008171,[1]
1308,8134,0.008134,[0]
1309,8060,0.00806,[1]
1310,8005,0.008005,[0]
1311,8016,0.008016,[1]
1312,8071,0.008071,[0]
1313,8053,0.008053,[1]
1314,7967,0.007967,[0]
1315,7979,0.007979,[1]
1316,8181,0.008181,[0]
1317,8419,0.008419,[1]
1318,8732,0.008732,[0]
1319,8717,0.008717,[1]
1320,8993,0.008993,[0]
1321,9162,0.009162,[1]
1322,9017,0.009017,[0]
1323,9179,0.009179,[1]
1324,9246,0.009246,[0]
1325,9465,0.009465,[1]
1326,9464,0.009464,[0]
1327,9514,0.009514,[1]
1328,9476,0.009476,[0]
1329,9168,0.009168,[1]
1330,9799,0.009799,[0]
1331,9992,0.009992,[1]
1332,10447,0.010447,[0]
1333,10604,0.010604,[1]
1334,11571,0.011571,[0]
1335,11218,0.011218,[1]
1336,10728,0.010728,[0]
1337,10288,0.010288,[1]
1338,9941,0.009941,[0]
1339,9549,0.009549,[1]
1340,9315,0.009315,[0]
1341,9245,0.009245,[1]
1342,9056,0.009056,[0]
1343,8999,0.008999,[1]
1344,9013,0.009013,[0]
1345,9177,0.009177,[1]
1346,9148,0.009148,[0]
1347,9097,0.009097,[1]
1348,9137,0.009137,[0]
1349,9134,0.009134,[1]
1350,9059,0.009059,[0]
1351,8961,0.008961,[1]
1352,8806,0.008806,[0]
1353,8651,0.008651,[1]
1354,8495,0.008495,[0]
1355,8385,0.008385,[1]
1356,8288,0.008288,[0]
1357,8197,0.008197,[1]
1358,8161,0.008161,[0]
1359,8051,0.008051,[1]
1360,8009,0.008009,[0]
1361,7964,0.007964,[1]
1362,7961,0.007961,[0]
1363,7918,0.007918,[1]
1364,7897,0.007897,[0]
1365,7917,0.007917,[1]
1366,7926,0.007926,[0]
1367,7809,0.007809,[1]
1368,7751,0.007751,[0]
1369,7825,0.007825,[1]
1370,7926,0.007926,[0]
1371,7975,0.007975,[1]
1372,8003,0.008003,[0]
1373,8059,0.008059,[1]
1374,8150,0.00815,[0]
1375,8335,0.008335,[1]
1376,8465,0.008465,[0]
1377,8507,0.008507,[1]
1378,8582,0.008582,[0]
1379,8787,0.008787,[1]
1380,8768,0.008768,[0]
1381,8829,0.008829,[1]
1382,8723,0.008723,[0]
1383,8749,0.008749,[1]
1384,8679,0.008679,[0]
1385,8672,0.008672,[1]
1386,8932,0.008932,[0]
1387,8925,0.008925,[1]
1388,8962,0.008962,[0]
1389,9032,0.009032,[1]
1390,9112,0.009112,[0]
1391,9174,0.009174,[1]
1392,9449,0.009449,[0]
1393,9898,0.009898,[1]
1394,10022,0.010022,[0]
1395,10073,0.010073,[1]
1396,10302,0.010302,[0]
1397,10514,0.010514,[1]
1398,10434,0.010434,[0]
1399,10318,0.010318,[1]
1400,10178,0.010178,[0]
1401,10139,0.010139,[1]
1402,10023,0.010023,[0]
1403,10025,0.010025,[1]
1404,9936,0.009936,[0]
1405,9913,0.009913,[1]
1406,9868,0.009868,[0]
1407,9696,0.009696,[1]
1408,9596,0.009596,[0]
1409,9431,0.009431,[1]
1410,9293,0.009293,[0]
1411,9199,0.009199,[1]
1412,9134,0.009134,[0]
1413,9001,0.009001,[1]
1414,8808,0.008808,[0]
1415,8715,0.008715,[1]
1416,8702,0.008702,[0]
1417,8574,0.008574,[1]
1418,8453,0.008453,[0]
1419,8354,0.008354,[1]
1420,8289,0.008289,[0]
1421,8261,0.008261,[1]
1422,8212,0.008212,[0]
1423,8143,0.008143,[1]
1424,8113,0.008113,[0]
1425,8141,0.008141,[1]
1426,8102,0.008102,[0]
1427,7975,0.007975,[1]
1428,8105,0.008105,[0]
1429,7973,0.007973,[1]
1430,7867,0.007867,[0]
1431,8014,0.008014,[1]
1432,8173,0.008173,[0]
1433,8200,0.0082,[1]
1434,8089,0.008089,[0]
1435,8037,0.008037,[1]
1436,8147,0.008147,[0]
1437,8131,0.008131,[1]
1438,8036,0.008036,[0]
1439,8166,0.008166,[1]
1440,8347,0.008347,[0]
1441,8370,0.00837,[1]
1442,8502,0.008502,[0]
1443,8667,0.008667,[1]
1444,8822,0.008822,[0]
1445,8817,0.008817,[1]
1446,9282,0.009282,[0]
1447,9229,0.009229,[1]
1448,9115,0.009115,[0]
1449,9200,0.0092,[1]
1450,9340,0.00934,[0]
1451,9379,0.009379,[1]
1452,9235,0.009235,[0]
1453,9548,0.009548,[1]
1454,10016,0.010016,[0]
1455,10488,0.010488,[1]
1456,11041,0.011041,[0]
1457,10939,0.010939,[1]
1458,10606,0.010606,[0]
1459,10521,0.010521,[1]
1460,10388,0.010388,[0]
1461,10145,0.010145,[1]
1462,9838,0.009838,[0]
1463,9572,0.009572,[1]
1464,9353,0.009353,[0]
1465,9315,0.009315,[1]
1466,9315,0.009315,[0]
1467,9409,0.009409,[1]
1468,9558,0.009558,[0]
1469,9776,0.009776,[1]
1470,10079,0.010079,[0]
1471,10390,0.01039,[1]
1472,10014,0.010014,[0]
1473,9593,0.009593,[1]
1474,9292,0.009292,[0]
1475,9005,0.009005,[1]
1476,8811,0.008811,[0]
1477,8556,0.008556,[1]
1478,8527,0.008527,[0]
1479,8371,0.008371,[1]
1480,8279,0.008279,[0]
1481,8299,0.008299,[1]
1482,8280,0.00828,[0]
1483,8312,0.008312,[1]
1484,8175,0.008175,[0]
1485,8247,0.008247,[1]
1486,8527,0.008527,[0]
1487,8416,0.008416,[1]
1488,8324,0.008324,[0]
1489,8297,0.008297,[1]
1490,8454,0.008454,[0]
1491,8544,0.008544,[1]
1492,8418,0.008418,[0]
1493,8370,0.00837,[1]
1494,8274,0.008274,[0]
1495,8206,0.008206,[1]
1496,8443,0.008443,[0]
1497,8545,0.008545,[1]
1498,8450,0.00845,[0]
1499,8618,0.008618,[1]
1500,8976,0.008976,[0]
1501,8895,0.008895,[1]
1502,8947,0.008947,[0]
1503,9102,0.009102,[1]
1504,9152,0.009152,[0]
1505,9156,0.009156,[1]
1506,9157,0.009157,[0]
1507,9087,0.009087,[1]
1508,9046,0.009046,[0]
1509,8992,0.008992,[1]
1510,9242,0.009242,[0]
1511,9457,0.009457,[1]
1512,10037,0.010037,[0]
1513,10103,0.010103,[1]
1514,10146,0.010146,[0]
1515,10745,0.010745,[1]
1516,10962,0.010962,[0]
1517,10836,0.010836,[1]
1518,10783,0.010783,[0]
1519,10706,0.010706,[1]
1520,10620,0.01062,[0]
1521,10533,0.010533,[1]
1522,10441,0.010441,[0]
1523,10404,0.010404,[1]
1524,10222,0.010222,[0]
1525,10031,0.010031,[1]
1526,9994,0.009994,[0]
1527,9811,0.009811,[1]
1528,9617,0.009617,[0]
1529,9513,0.009513,[1]
1530,9645,0.009645,[0]
1531,9641,0.009641,[1]
1532,9690,0.00969,[0]
1533,9667,0.009667,[1]
1534,9600,0.0096,[0]
1535,9497,0.009497,[1]
1536,9339,0.009339,[0]
1537,9124,0.009124,[1]
1538,8905,0.008905,[0]
1539,8623,0.008623,[1]
1540,8546,0.008546,[0]
1541,8457,0.008457,[1]
1542,8350,0.00835,[0]
1543,8336,0.008336,[1]
1544,8304,0.008304,[0]
1545,8248,0.008248,[1]
1546,8256,0.008256,[0]
1547,8192,0.008192,[1]
1548,8132,0.008132,[0]
1549,8088,0.008088,[1]
1550,8145,0.008145,[0]
1551,8412,0.008412,[1]
1552,8302,0.008302,[0]
1553,8173,0.008173,[1]
1554,8094,0.008094,[0]
1555,8090,0.00809,[1]
1556,8062,0.008062,[0]
1557,8115,0.008115,[1]
1558,8340,0.00834,[0]
1559,8300,0.0083,[1]
1560,8426,0.008426,[0]
1561,8802,0.008802,[1]
1562,8935,0.008935,[0]
1563,8884,0.008884,[1]
1564,9030,0.00903,[0]
1565,9401,0.009401,[1]
1566,9467,0.009467,[0]
1567,9441,0.009441,[1]
1568,9695,0.009695,[0]
1569,9726,0.009726,[1]
1570,9647,0.009647,[0]
1571,9689,0.009689,[1]
1572,9923,0.009923,[0]
1573,9780,0.00978,[1]
1574,9765,0.009765,[0]
1575,10191,0.010191,[1]
1576,10457,0.010457,[0]
1577,10411,0.010411,[1]
1578,10540,0.01054,[0]
1579,10601,0.010601,[1]
1580,10641,0.010641,[0]
1581,10587,0.010587,[1]
1582,11046,0.011046,[0]
1583,11125,0.011125,[1]
1584,11173,0.011173,[0]
1585,10951,0.010951,[1]
1586,10824,0.010824,[0]
1587,10570,0.01057,[1]
1588,10131,0.010131,[0]
1589,9847,0.009847,[1]
1590,9661,0.009661,[0]
1591,9668,0.009668,[1]
1592,9549,0.009549,[0]
1593,9511,0.009511,[1]
1594,9312,0.009312,[0]
1595,9225,0.009225,[1]
1596,9243,0.009243,[0]
1597,9177,0.009177,[1]
1598,9109,0.009109,[0]
1599,9007,0.009007,[1]
1600,8911,0.008911,[0]
1601,8880,0.00888,[1]
1602,8705,0.008705,[0]
1603,8665,0.008665,[1]
1604,8646,0.008646,[0]
1605,8622,0.008622,[1]
1606,8648,0.008648,[0]
1607,8548,0.008548,[1]
1608,8501,0.008501,[0]
1609,8446,0.008446,[1]
1610,8492,0.008492,[0]
1611,8520,0.00852,[1]
1612,8432,0.008432,[0]
1613,8401,0.008401,[1]
1614,8333,0.008333,[0]
1615,8460,0.00846,[1]
1616,8473,0.008473,[0]
1617,8355,0.008355,[1]
1618,8276,0.008276,[0]
1619,8218,0.008218,[1]
1620,8281,0.008281,[0]
1621,8415,0.008415,[1]
1622,8408,0.008408,[0]
1623,8466,0.008466,[1]
1624,8649,0.008649,[0]
1625,8626,0.008626,[1]
1626,8650,0.00865,[0]
1627,9015,0.009015,[1]
1628,9091,0.009091,[0]
1629,9140,0.00914,[1]
1630,9458,0.009458,[0]
1631,9552,0.009552,[1]
1632,9487,0.009487,[0]
1633,9458,0.009458,[1]
1634,9611,0.009611,[0]
1635,9647,0.009647,[1]
1636,9614,0.009614,[0]
1637,9563,0.009563,[1]
1638,9773,0.009773,[0]
1639,9681,0.009681,[1]
1640,9685,0.009685,[0]
1641,9737,0.009737,[1]
1642,9690,0.00969,[0]
1643,9767,0.009767,[1]
1644,9971,0.009971,[0]
1645,10373,0.010373,[1]
1646,10640,0.01064,[0]
