[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Davidson,Codie,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_085918_Davidson_Codie_pirhanaMaxSR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
796,11301,0.011301,[0]
797,11415,0.011415,[1]
798,11391,0.011391,[0]
799,11217,0.011217,[1]
800,11291,0.011291,[0]
801,10826,0.010826,[1]
802,10864,0.010864,[0]
803,10900,0.0109,[1]
804,10796,0.010796,[0]
805,10504,0.010504,[1]
806,10285,0.010285,[0]
807,10395,0.010395,[1]
808,10176,0.010176,[0]
809,9901,0.009901,[1]
810,9878,0.009878,[0]
811,9760,0.00976,[1]
812,9635,0.009635,[0]
813,9406,0.009406,[1]
814,9262,0.009262,[0]
815,9181,0.009181,[1]
816,9074,0.009074,[0]
817,9046,0.009046,[1]
818,9036,0.009036,[0]
819,8974,0.008974,[1]
820,8760,0.00876,[0]
821,9015,0.009015,[1]
822,8913,0.008913,[0]
823,8786,0.008786,[1]
824,8672,0.008672,[0]
825,8911,0.008911,[1]
826,8884,0.008884,[0]
827,8892,0.008892,[1]
828,8941,0.008941,[0]
829,8860,0.00886,[1]
830,8934,0.008934,[0]
831,8768,0.008768,[1]
832,9156,0.009156,[0]
833,9269,0.009269,[1]
834,9277,0.009277,[0]
835,9164,0.009164,[1]
836,9652,0.009652,[0]
837,9574,0.009574,[1]
838,9559,0.009559,[0]
839,9536,0.009536,[1]
840,9797,0.009797,[0]
841,9952,0.009952,[1]
842,10440,0.01044,[0]
843,10846,0.010846,[1]
844,11935,0.011935,[0]
845,11455,0.011455,[1]
846,10951,0.010951,[0]
847,10634,0.010634,[1]
848,10250,0.01025,[0]
849,10017,0.010017,[1]
850,9934,0.009934,[0]
851,10239,0.010239,[1]
852,10471,0.010471,[0]
853,10577,0.010577,[1]
854,11097,0.011097,[0]
855,11492,0.011492,[1]
856,11252,0.011252,[0]
857,11148,0.011148,[1]
858,10899,0.010899,[0]
859,10630,0.01063,[1]
860,10255,0.010255,[0]
861,9927,0.009927,[1]
862,9694,0.009694,[0]
863,9461,0.009461,[1]
864,9286,0.009286,[0]
865,9547,0.009547,[1]
866,9375,0.009375,[0]
867,9273,0.009273,[1]
868,9379,0.009379,[0]
869,9241,0.009241,[1]
870,9150,0.00915,[0]
871,8882,0.008882,[1]
872,8928,0.008928,[0]
873,8859,0.008859,[1]
874,8658,0.008658,[0]
875,8712,0.008712,[1]
876,8710,0.00871,[0]
877,8698,0.008698,[1]
878,8568,0.008568,[0]
879,8569,0.008569,[1]
880,8513,0.008513,[0]
881,8403,0.008403,[1]
882,8477,0.008477,[0]
883,8619,0.008619,[1]
884,8740,0.00874,[0]
885,8685,0.008685,[1]
886,8638,0.008638,[0]
887,8760,0.00876,[1]
888,8611,0.008611,[0]
889,8938,0.008938,[1]
890,9182,0.009182,[0]
891,9321,0.009321,[1]
892,9525,0.009525,[0]
893,9625,0.009625,[1]
894,9701,0.009701,[0]
895,9629,0.009629,[1]
896,9510,0.00951,[0]
897,9465,0.009465,[1]
898,9498,0.009498,[0]
899,9320,0.00932,[1]
900,9359,0.009359,[0]
901,9467,0.009467,[1]
902,9647,0.009647,[0]
903,10014,0.010014,[1]
904,10338,0.010338,[0]
905,10700,0.0107,[1]
906,11042,0.011042,[0]
907,11352,0.011352,[1]
908,11357,0.011357,[0]
909,11604,0.011604,[1]
910,11312,0.011312,[0]
911,11182,0.011182,[1]
912,11348,0.011348,[0]
913,11506,0.011506,[1]
914,11368,0.011368,[0]
915,11215,0.011215,[1]
916,11281,0.011281,[0]
917,11128,0.011128,[1]
918,10734,0.010734,[0]
919,10603,0.010603,[1]
920,10659,0.010659,[0]
921,10665,0.010665,[1]
922,10476,0.010476,[0]
923,10199,0.010199,[1]
924,10122,0.010122,[0]
925,9785,0.009785,[1]
926,9631,0.009631,[0]
927,9451,0.009451,[1]
928,9498,0.009498,[0]
929,9366,0.009366,[1]
930,9316,0.009316,[0]
931,9156,0.009156,[1]
932,8975,0.008975,[0]
933,8683,0.008683,[1]
934,8611,0.008611,[0]
935,8791,0.008791,[1]
936,8639,0.008639,[0]
937,8745,0.008745,[1]
938,8908,0.008908,[0]
939,8896,0.008896,[1]
940,8860,0.00886,[0]
941,9087,0.009087,[1]
942,9168,0.009168,[0]
943,9166,0.009166,[1]
944,8907,0.008907,[0]
945,8959,0.008959,[1]
946,8903,0.008903,[0]
947,8957,0.008957,[1]
948,8905,0.008905,[0]
949,9100,0.0091,[1]
950,9186,0.009186,[0]
951,9228,0.009228,[1]
952,9491,0.009491,[0]
953,9725,0.009725,[1]
954,9827,0.009827,[0]
955,9994,0.009994,[1]
956,10051,0.010051,[0]
957,10232,0.010232,[1]
958,10147,0.010147,[0]
959,10325,0.010325,[1]
960,10401,0.010401,[0]
961,10718,0.010718,[1]
962,10547,0.010547,[0]
963,10497,0.010497,[1]
964,10744,0.010744,[0]
965,10704,0.010704,[1]
966,10495,0.010495,[0]
967,10744,0.010744,[1]
968,10555,0.010555,[0]
969,10368,0.010368,[1]
970,10345,0.010345,[0]
971,10493,0.010493,[1]
972,10674,0.010674,[0]
973,11359,0.011359,[1]
974,11383,0.011383,[0]
975,11220,0.01122,[1]
976,11039,0.011039,[0]
977,10560,0.01056,[1]
978,10121,0.010121,[0]
979,9732,0.009732,[1]
980,9369,0.009369,[0]
981,9100,0.0091,[1]
982,9059,0.009059,[0]
983,8985,0.008985,[1]
984,8940,0.00894,[0]
985,9320,0.00932,[1]
986,9328,0.009328,[0]
987,9348,0.009348,[1]
988,9024,0.009024,[0]
989,8842,0.008842,[1]
990,8763,0.008763,[0]
991,8463,0.008463,[1]
992,8408,0.008408,[0]
993,8374,0.008374,[1]
994,8364,0.008364,[0]
995,8261,0.008261,[1]
996,8284,0.008284,[0]
997,8334,0.008334,[1]
998,8312,0.008312,[0]
999,8366,0.008366,[1]
1000,8823,0.008823,[0]
1001,8969,0.008969,[1]
1002,8896,0.008896,[0]
1003,8897,0.008897,[1]
1004,9029,0.009029,[0]
1005,8928,0.008928,[1]
1006,8869,0.008869,[0]
1007,9052,0.009052,[1]
1008,9281,0.009281,[0]
1009,9103,0.009103,[1]
1010,9106,0.009106,[0]
1011,9335,0.009335,[1]
1012,9702,0.009702,[0]
1013,9735,0.009735,[1]
1014,10010,0.01001,[0]
1015,10391,0.010391,[1]
1016,10556,0.010556,[0]
1017,10613,0.010613,[1]
1018,11066,0.011066,[0]
1019,11340,0.01134,[1]
1020,11148,0.011148,[0]
1021,11014,0.011014,[1]
1022,10825,0.010825,[0]
1023,10859,0.010859,[1]
1024,10900,0.0109,[0]
1025,10811,0.010811,[1]
1026,11076,0.011076,[0]
1027,11157,0.011157,[1]
1028,11030,0.01103,[0]
1029,11260,0.01126,[1]
1030,11478,0.011478,[0]
1031,11485,0.011485,[1]
1032,11033,0.011033,[0]
1033,10646,0.010646,[1]
1034,10385,0.010385,[0]
1035,10198,0.010198,[1]
1036,9859,0.009859,[0]
1037,9655,0.009655,[1]
1038,9539,0.009539,[0]
1039,9485,0.009485,[1]
1040,9278,0.009278,[0]
1041,9164,0.009164,[1]
1042,9373,0.009373,[0]
1043,9190,0.00919,[1]
1044,9223,0.009223,[0]
1045,9166,0.009166,[1]
1046,9262,0.009262,[0]
1047,9337,0.009337,[1]
1048,9333,0.009333,[0]
1049,9261,0.009261,[1]
1050,9307,0.009307,[0]
1051,9144,0.009144,[1]
1052,9038,0.009038,[0]
1053,8987,0.008987,[1]
1054,9018,0.009018,[0]
1055,8939,0.008939,[1]
1056,8849,0.008849,[0]
1057,8825,0.008825,[1]
1058,8715,0.008715,[0]
1059,8654,0.008654,[1]
1060,8837,0.008837,[0]
1061,9125,0.009125,[1]
1062,9272,0.009272,[0]
1063,9211,0.009211,[1]
1064,9214,0.009214,[0]
1065,9312,0.009312,[1]
1066,9565,0.009565,[0]
1067,9526,0.009526,[1]
1068,9493,0.009493,[0]
1069,9692,0.009692,[1]
1070,9620,0.00962,[0]
1071,9689,0.009689,[1]
1072,9771,0.009771,[0]
1073,9896,0.009896,[1]
1074,9763,0.009763,[0]
1075,9834,0.009834,[1]
1076,9927,0.009927,[0]
1077,9956,0.009956,[1]
1078,10093,0.010093,[0]
1079,10284,0.010284,[1]
1080,10683,0.010683,[0]
1081,10637,0.010637,[1]
1082,10786,0.010786,[0]
1083,10779,0.010779,[1]
1084,10641,0.010641,[0]
1085,10727,0.010727,[1]
1086,10801,0.010801,[0]
1087,10696,0.010696,[1]
1088,10397,0.010397,[0]
1089,10318,0.010318,[1]
1090,10354,0.010354,[0]
1091,10245,0.010245,[1]
1092,10306,0.010306,[0]
1093,10240,0.01024,[1]
1094,10245,0.010245,[0]
1095,10082,0.010082,[1]
1096,9830,0.00983,[0]
1097,10042,0.010042,[1]
1098,10472,0.010472,[0]
1099,9941,0.009941,[1]
1100,10089,0.010089,[0]
1101,10847,0.010847,[1]
1102,10675,0.010675,[0]
1103,10075,0.010075,[1]
1104,9599,0.009599,[0]
1105,9101,0.009101,[1]
1106,8646,0.008646,[0]
1107,8337,0.008337,[1]
1108,8114,0.008114,[0]
1109,7929,0.007929,[1]
1110,7829,0.007829,[0]
1111,7845,0.007845,[1]
1112,8095,0.008095,[0]
1113,8323,0.008323,[1]
1114,8858,0.008858,[0]
1115,9010,0.00901,[1]
1116,9009,0.009009,[0]
1117,9420,0.00942,[1]
1118,9271,0.009271,[0]
1119,9207,0.009207,[1]
1120,9029,0.009029,[0]
1121,8821,0.008821,[1]
1122,8861,0.008861,[0]
1123,8647,0.008647,[1]
1124,8753,0.008753,[0]
1125,8969,0.008969,[1]
1126,9108,0.009108,[0]
1127,9190,0.00919,[1]
1128,9510,0.00951,[0]
1129,9893,0.009893,[1]
1130,10172,0.010172,[0]
1131,10243,0.010243,[1]
1132,10487,0.010487,[0]
1133,10577,0.010577,[1]
1134,10439,0.010439,[0]
1135,10511,0.010511,[1]
1136,10678,0.010678,[0]
1137,10765,0.010765,[1]
1138,10835,0.010835,[0]
1139,11043,0.011043,[1]
1140,11235,0.011235,[0]
1141,10894,0.010894,[1]
1142,11230,0.01123,[0]
1143,11301,0.011301,[1]
1144,11376,0.011376,[0]
1145,11033,0.011033,[1]
1146,10949,0.010949,[0]
1147,10922,0.010922,[1]
1148,10581,0.010581,[0]
1149,10342,0.010342,[1]
1150,10194,0.010194,[0]
1151,10088,0.010088,[1]
1152,9849,0.009849,[0]
1153,9754,0.009754,[1]
1154,9721,0.009721,[0]
1155,9678,0.009678,[1]
1156,9580,0.00958,[0]
1157,9551,0.009551,[1]
1158,9449,0.009449,[0]
1159,9331,0.009331,[1]
1160,9187,0.009187,[0]
1161,9148,0.009148,[1]
1162,9097,0.009097,[0]
1163,8916,0.008916,[1]
1164,8924,0.008924,[0]
1165,9235,0.009235,[1]
1166,9133,0.009133,[0]
1167,9358,0.009358,[1]
1168,9357,0.009357,[0]
1169,9309,0.009309,[1]
1170,9180,0.00918,[0]
1171,9040,0.00904,[1]
1172,9110,0.00911,[0]
1173,8847,0.008847,[1]
1174,8666,0.008666,[0]
1175,8622,0.008622,[1]
1176,8731,0.008731,[0]
1177,8663,0.008663,[1]
1178,8608,0.008608,[0]
1179,8681,0.008681,[1]
1180,8786,0.008786,[0]
1181,8693,0.008693,[1]
1182,8808,0.008808,[0]
1183,8962,0.008962,[1]
1184,9204,0.009204,[0]
1185,9497,0.009497,[1]
1186,9924,0.009924,[0]
1187,10080,0.01008,[1]
1188,9857,0.009857,[0]
1189,9889,0.009889,[1]
1190,9858,0.009858,[0]
1191,9630,0.00963,[1]
1192,9542,0.009542,[0]
1193,9784,0.009784,[1]
1194,9775,0.009775,[0]
1195,9898,0.009898,[1]
1196,10009,0.010009,[0]
1197,10381,0.010381,[1]
1198,10680,0.01068,[0]
1199,10580,0.01058,[1]
1200,10918,0.010918,[0]
1201,10949,0.010949,[1]
1202,10972,0.010972,[0]
1203,10780,0.01078,[1]
1204,10763,0.010763,[0]
1205,10766,0.010766,[1]
1206,10409,0.010409,[0]
1207,10379,0.010379,[1]
1208,10208,0.010208,[0]
1209,10026,0.010026,[1]
1210,9858,0.009858,[0]
1211,9769,0.009769,[1]
1212,9717,0.009717,[0]
1213,9447,0.009447,[1]
1214,9360,0.00936,[0]
1215,9341,0.009341,[1]
1216,9288,0.009288,[0]
1217,9202,0.009202,[1]
1218,9235,0.009235,[0]
1219,9155,0.009155,[1]
1220,9127,0.009127,[0]
1221,8953,0.008953,[1]
1222,8935,0.008935,[0]
1223,8840,0.00884,[1]
1224,8559,0.008559,[0]
1225,8417,0.008417,[1]
1226,8508,0.008508,[0]
1227,8684,0.008684,[1]
1228,9016,0.009016,[0]
1229,9377,0.009377,[1]
1230,9503,0.009503,[0]
1231,9359,0.009359,[1]
1232,9252,0.009252,[0]
1233,9312,0.009312,[1]
1234,9081,0.009081,[0]
1235,8860,0.00886,[1]
1236,8643,0.008643,[0]
1237,8511,0.008511,[1]
1238,8423,0.008423,[0]
1239,8345,0.008345,[1]
1240,8368,0.008368,[0]
1241,8597,0.008597,[1]
1242,8825,0.008825,[0]
1243,9189,0.009189,[1]
1244,9330,0.00933,[0]
1245,9588,0.009588,[1]
1246,9689,0.009689,[0]
1247,10138,0.010138,[1]
1248,10171,0.010171,[0]
1249,10048,0.010048,[1]
1250,10142,0.010142,[0]
1251,10279,0.010279,[1]
1252,10409,0.010409,[0]
1253,10198,0.010198,[1]
1254,10483,0.010483,[0]
1255,10680,0.01068,[1]
1256,10605,0.010605,[0]
1257,10510,0.01051,[1]
1258,10965,0.010965,[0]
1259,10947,0.010947,[1]
1260,10842,0.010842,[0]
1261,11085,0.011085,[1]
1262,11229,0.011229,[0]
1263,11251,0.011251,[1]
1264,10996,0.010996,[0]
1265,11027,0.011027,[1]
1266,10925,0.010925,[0]
1267,10767,0.010767,[1]
1268,10518,0.010518,[0]
1269,10289,0.010289,[1]
1270,10176,0.010176,[0]
1271,9791,0.009791,[1]
1272,9696,0.009696,[0]
1273,9600,0.0096,[1]
1274,9446,0.009446,[0]
1275,9380,0.00938,[1]
1276,9431,0.009431,[0]
1277,9394,0.009394,[1]
1278,9229,0.009229,[0]
1279,9040,0.00904,[1]
1280,8958,0.008958,[0]
1281,9072,0.009072,[1]
1282,8857,0.008857,[0]
1283,8813,0.008813,[1]
1284,8957,0.008957,[0]
1285,8904,0.008904,[1]
1286,8765,0.008765,[0]
1287,8957,0.008957,[1]
1288,8924,0.008924,[0]
1289,8960,0.00896,[1]
1290,8805,0.008805,[0]
1291,8739,0.008739,[1]
1292,8912,0.008912,[0]
1293,8995,0.008995,[1]
1294,8937,0.008937,[0]
1295,9039,0.009039,[1]
1296,9275,0.009275,[0]
1297,9222,0.009222,[1]
1298,9142,0.009142,[0]
1299,9161,0.009161,[1]
1300,9360,0.00936,[0]
1301,9736,0.009736,[1]
1302,9952,0.009952,[0]
1303,10212,0.010212,[1]
1304,10129,0.010129,[0]
1305,9989,0.009989,[1]
1306,10159,0.010159,[0]
1307,10608,0.010608,[1]
1308,10885,0.010885,[0]
1309,10878,0.010878,[1]
1310,10790,0.01079,[0]
1311,10992,0.010992,[1]
1312,11037,0.011037,[0]
1313,10851,0.010851,[1]
1314,10712,0.010712,[0]
1315,10846,0.010846,[1]
1316,10892,0.010892,[0]
1317,10945,0.010945,[1]
1318,10739,0.010739,[0]
1319,10686,0.010686,[1]
1320,10575,0.010575,[0]
1321,10517,0.010517,[1]
1322,10551,0.010551,[0]
1323,10566,0.010566,[1]
1324,10374,0.010374,[0]
1325,10346,0.010346,[1]
1326,10212,0.010212,[0]
1327,10037,0.010037,[1]
1328,9782,0.009782,[0]
1329,9647,0.009647,[1]
1330,9516,0.009516,[0]
1331,9406,0.009406,[1]
1332,9491,0.009491,[0]
1333,9433,0.009433,[1]
1334,9268,0.009268,[0]
1335,9197,0.009197,[1]
1336,9066,0.009066,[0]
1337,9098,0.009098,[1]
1338,8933,0.008933,[0]
1339,8959,0.008959,[1]
1340,9123,0.009123,[0]
1341,8984,0.008984,[1]
1342,8924,0.008924,[0]
1343,9218,0.009218,[1]
1344,9151,0.009151,[0]
1345,8981,0.008981,[1]
1346,8986,0.008986,[0]
1347,9168,0.009168,[1]
1348,9132,0.009132,[0]
1349,8989,0.008989,[1]
1350,8920,0.00892,[0]
1351,8901,0.008901,[1]
1352,8744,0.008744,[0]
1353,8606,0.008606,[1]
1354,8767,0.008767,[0]
1355,8854,0.008854,[1]
1356,9466,0.009466,[0]
1357,9967,0.009967,[1]
1358,10579,0.010579,[0]
1359,10706,0.010706,[1]
1360,10590,0.01059,[0]
1361,10792,0.010792,[1]
1362,10717,0.010717,[0]
1363,10422,0.010422,[1]
1364,10153,0.010153,[0]
1365,10050,0.01005,[1]
1366,10255,0.010255,[0]
1367,10088,0.010088,[1]
1368,10582,0.010582,[0]
1369,10749,0.010749,[1]
1370,10967,0.010967,[0]
1371,11454,0.011454,[1]
1372,11938,0.011938,[0]
1373,12102,0.012102,[1]
1374,11779,0.011779,[0]
1375,11914,0.011914,[1]
1376,11829,0.011829,[0]
1377,11600,0.0116,[1]
1378,11340,0.01134,[0]
1379,11084,0.011084,[1]
1380,10726,0.010726,[0]
1381,10537,0.010537,[1]
1382,10790,0.01079,[0]
1383,10643,0.010643,[1]
1384,10403,0.010403,[0]
1385,10348,0.010348,[1]
1386,10208,0.010208,[0]
1387,10053,0.010053,[1]
1388,9882,0.009882,[0]
1389,9880,0.00988,[1]
1390,9643,0.009643,[0]
1391,9528,0.009528,[1]
1392,9372,0.009372,[0]
1393,9161,0.009161,[1]
1394,8948,0.008948,[0]
1395,8751,0.008751,[1]
1396,8769,0.008769,[0]
1397,8699,0.008699,[1]
1398,8545,0.008545,[0]
1399,8547,0.008547,[1]
1400,8687,0.008687,[0]
1401,8793,0.008793,[1]
1402,8814,0.008814,[0]
1403,9180,0.00918,[1]
1404,9196,0.009196,[0]
1405,9483,0.009483,[1]
1406,9479,0.009479,[0]
1407,9597,0.009597,[1]
1408,9605,0.009605,[0]
1409,9316,0.009316,[1]
1410,9281,0.009281,[0]
1411,9141,0.009141,[1]
1412,8957,0.008957,[0]
1413,8952,0.008952,[1]
1414,8949,0.008949,[0]
1415,9101,0.009101,[1]
1416,9229,0.009229,[0]
1417,9580,0.00958,[1]
1418,9839,0.009839,[0]
1419,9989,0.009989,[1]
1420,10466,0.010466,[0]
1421,10898,0.010898,[1]
1422,11287,0.011287,[0]
1423,11243,0.011243,[1]
1424,11159,0.011159,[0]
1425,10971,0.010971,[1]
1426,10840,0.01084,[0]
1427,10643,0.010643,[1]
1428,10549,0.010549,[0]
1429,10489,0.010489,[1]
1430,10623,0.010623,[0]
1431,11190,0.01119,[1]
1432,11510,0.01151,[0]
1433,11719,0.011719,[1]
1434,11385,0.011385,[0]
1435,11349,0.011349,[1]
1436,11383,0.011383,[0]
1437,11196,0.011196,[1]
1438,10928,0.010928,[0]
1439,10586,0.010586,[1]
1440,10483,0.010483,[0]
1441,10201,0.010201,[1]
1442,10303,0.010303,[0]
1443,10007,0.010007,[1]
1444,9704,0.009704,[0]
1445,9665,0.009665,[1]
1446,9671,0.009671,[0]
1447,9605,0.009605,[1]
1448,9512,0.009512,[0]
1449,9387,0.009387,[1]
1450,9384,0.009384,[0]
1451,9262,0.009262,[1]
1452,9249,0.009249,[0]
1453,9251,0.009251,[1]
1454,9245,0.009245,[0]
1455,9005,0.009005,[1]
1456,9048,0.009048,[0]
1457,9019,0.009019,[1]
1458,8783,0.008783,[0]
1459,8707,0.008707,[1]
1460,8670,0.00867,[0]
1461,8537,0.008537,[1]
1462,8438,0.008438,[0]
1463,8490,0.00849,[1]
1464,8638,0.008638,[0]
1465,8664,0.008664,[1]
1466,8657,0.008657,[0]
1467,8975,0.008975,[1]
1468,9213,0.009213,[0]
1469,9262,0.009262,[1]
1470,9618,0.009618,[0]
1471,9754,0.009754,[1]
1472,9879,0.009879,[0]
1473,10157,0.010157,[1]
1474,10283,0.010283,[0]
1475,10708,0.010708,[1]
1476,11017,0.011017,[0]
1477,11381,0.011381,[1]
1478,11565,0.011565,[0]
1479,11320,0.01132,[1]
1480,11109,0.011109,[0]
1481,11202,0.011202,[1]
1482,12107,0.012107,[0]
1483,12703,0.012703,[1]
1484,12586,0.012586,[0]
1485,12461,0.012461,[1]
1486,11834,0.011834,[0]
1487,11216,0.011216,[1]
1488,10851,0.010851,[0]
1489,10441,0.010441,[1]
1490,10120,0.01012,[0]
1491,9994,0.009994,[1]
1492,10476,0.010476,[0]
1493,10596,0.010596,[1]
1494,10423,0.010423,[0]
1495,10778,0.010778,[1]
1496,10744,0.010744,[0]
1497,10670,0.01067,[1]
1498,10332,0.010332,[0]
1499,10297,0.010297,[1]
1500,10144,0.010144,[0]
1501,9854,0.009854,[1]
1502,9617,0.009617,[0]
1503,9423,0.009423,[1]
1504,9214,0.009214,[0]
1505,9108,0.009108,[1]
1506,9006,0.009006,[0]
1507,9068,0.009068,[1]
1508,9064,0.009064,[0]
1509,8915,0.008915,[1]
1510,8991,0.008991,[0]
1511,9123,0.009123,[1]
1512,9109,0.009109,[0]
1513,9026,0.009026,[1]
1514,9103,0.009103,[0]
1515,9091,0.009091,[1]
1516,8918,0.008918,[0]
1517,8951,0.008951,[1]
1518,9007,0.009007,[0]
1519,8799,0.008799,[1]
1520,8663,0.008663,[0]
1521,8683,0.008683,[1]
1522,8751,0.008751,[0]
1523,8681,0.008681,[1]
1524,8718,0.008718,[0]
1525,9214,0.009214,[1]
1526,9273,0.009273,[0]
1527,9236,0.009236,[1]
1528,9430,0.00943,[0]
1529,9710,0.00971,[1]
1530,9609,0.009609,[0]
1531,9451,0.009451,[1]
1532,9581,0.009581,[0]
1533,9529,0.009529,[1]
1534,9503,0.009503,[0]
1535,9536,0.009536,[1]
1536,9901,0.009901,[0]
1537,10001,0.010001,[1]
1538,10178,0.010178,[0]
1539,10434,0.010434,[1]
1540,10658,0.010658,[0]
1541,10655,0.010655,[1]
1542,10611,0.010611,[0]
1543,10769,0.010769,[1]
1544,10819,0.010819,[0]
1545,10890,0.01089,[1]
1546,10675,0.010675,[0]
1547,10886,0.010886,[1]
1548,10739,0.010739,[0]
1549,10896,0.010896,[1]
1550,10860,0.01086,[0]
1551,10848,0.010848,[1]
1552,10797,0.010797,[0]
1553,10761,0.010761,[1]
1554,10700,0.0107,[0]
1555,10520,0.01052,[1]
1556,10294,0.010294,[0]
1557,10105,0.010105,[1]
1558,9995,0.009995,[0]
1559,10200,0.0102,[1]
1560,9885,0.009885,[0]
1561,9645,0.009645,[1]
1562,9592,0.009592,[0]
1563,9543,0.009543,[1]
1564,9370,0.00937,[0]
1565,9292,0.009292,[1]
1566,9275,0.009275,[0]
1567,9220,0.00922,[1]
1568,9084,0.009084,[0]
1569,8984,0.008984,[1]
1570,8959,0.008959,[0]
1571,8935,0.008935,[1]
1572,8901,0.008901,[0]
1573,8983,0.008983,[1]
1574,8984,0.008984,[0]
1575,8954,0.008954,[1]
1576,9093,0.009093,[0]
1577,9237,0.009237,[1]
1578,9418,0.009418,[0]
1579,9419,0.009419,[1]
1580,9534,0.009534,[0]
1581,9524,0.009524,[1]
1582,9569,0.009569,[0]
1583,9799,0.009799,[1]
1584,9902,0.009902,[0]
1585,10170,0.01017,[1]
1586,10154,0.010154,[0]
1587,10426,0.010426,[1]
1588,10466,0.010466,[0]
1589,10307,0.010307,[1]
1590,10665,0.010665,[0]
1591,10745,0.010745,[1]
1592,10679,0.010679,[0]
1593,10851,0.010851,[1]
1594,10937,0.010937,[0]
1595,11227,0.011227,[1]
1596,11171,0.011171,[0]
1597,11587,0.011587,[1]
1598,11561,0.011561,[0]
1599,11589,0.011589,[1]
1600,11274,0.011274,[0]
1601,11475,0.011475,[1]
1602,11513,0.011513,[0]
1603,11420,0.01142,[1]
1604,11439,0.011439,[0]
1605,11368,0.011368,[1]
1606,11292,0.011292,[0]
1607,11146,0.011146,[1]
1608,10894,0.010894,[0]
1609,10808,0.010808,[1]
1610,10722,0.010722,[0]
1611,10696,0.010696,[1]
1612,10923,0.010923,[0]
1613,10493,0.010493,[1]
1614,10182,0.010182,[0]
1615,9887,0.009887,[1]
1616,9580,0.00958,[0]
1617,9446,0.009446,[1]
1618,9268,0.009268,[0]
1619,9124,0.009124,[1]
1620,8959,0.008959,[0]
1621,8865,0.008865,[1]
1622,9027,0.009027,[0]
1623,8983,0.008983,[1]
1624,8856,0.008856,[0]
1625,8977,0.008977,[1]
1626,9037,0.009037,[0]
1627,9079,0.009079,[1]
1628,9006,0.009006,[0]
1629,9102,0.009102,[1]
1630,9133,0.009133,[0]
1631,9020,0.00902,[1]
1632,8973,0.008973,[0]
1633,8869,0.008869,[1]
1634,8822,0.008822,[0]
1635,8878,0.008878,[1]
1636,8863,0.008863,[0]
1637,8864,0.008864,[1]
1638,8707,0.008707,[0]
1639,8752,0.008752,[1]
1640,8809,0.008809,[0]
1641,8844,0.008844,[1]
1642,8985,0.008985,[0]
1643,9107,0.009107,[1]
1644,9267,0.009267,[0]
1645,9408,0.009408,[1]
1646,9601,0.009601,[0]
1647,9795,0.009795,[1]
1648,9811,0.009811,[0]
1649,10007,0.010007,[1]
1650,10208,0.010208,[0]
1651,10417,0.010417,[1]
1652,10431,0.010431,[0]
1653,10440,0.01044,[1]
1654,10361,0.010361,[0]
1655,10135,0.010135,[1]
1656,10099,0.010099,[0]
1657,10329,0.010329,[1]
1658,10456,0.010456,[0]
1659,10448,0.010448,[1]
1660,10523,0.010523,[0]
1661,10615,0.010615,[1]
1662,10402,0.010402,[0]
1663,10266,0.010266,[1]
1664,10095,0.010095,[0]
1665,10182,0.010182,[1]
1666,10053,0.010053,[0]
1667,10034,0.010034,[1]
1668,9938,0.009938,[0]
1669,9922,0.009922,[1]
1670,9966,0.009966,[0]
1671,10272,0.010272,[1]
1672,10254,0.010254,[0]
1673,10224,0.010224,[1]
1674,10274,0.010274,[0]
1675,10189,0.010189,[1]
1676,10080,0.01008,[0]
1677,9936,0.009936,[1]
1678,9798,0.009798,[0]
1679,9695,0.009695,[1]
1680,9524,0.009524,[0]
1681,9333,0.009333,[1]
1682,9211,0.009211,[0]
1683,9094,0.009094,[1]
1684,9113,0.009113,[0]
1685,9127,0.009127,[1]
1686,9047,0.009047,[0]
1687,8980,0.00898,[1]
1688,9014,0.009014,[0]
1689,9169,0.009169,[1]
1690,9138,0.009138,[0]
1691,9296,0.009296,[1]
1692,9342,0.009342,[0]
1693,9275,0.009275,[1]
1694,9207,0.009207,[0]
1695,9252,0.009252,[1]
1696,9321,0.009321,[0]
1697,9256,0.009256,[1]
1698,9259,0.009259,[0]
1699,9325,0.009325,[1]
1700,9398,0.009398,[0]
1701,9459,0.009459,[1]
1702,9811,0.009811,[0]
1703,10044,0.010044,[1]
1704,10101,0.010101,[0]
1705,10280,0.01028,[1]
1706,10601,0.010601,[0]
1707,10577,0.010577,[1]
1708,10749,0.010749,[0]
1709,10879,0.010879,[1]
1710,10890,0.01089,[0]
