[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Davidson,Codie,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_075103_Davidson_Codie_80SR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
499,9093,0.009093,[1]
500,9204,0.009204,[0]
501,9016,0.009016,[1]
502,9162,0.009162,[0]
503,9211,0.009211,[1]
504,9080,0.00908,[0]
505,8914,0.008914,[1]
506,9057,0.009057,[0]
507,9201,0.009201,[1]
508,9120,0.00912,[0]
509,8873,0.008873,[1]
510,9375,0.009375,[0]
511,9969,0.009969,[1]
512,10252,0.010252,[0]
513,11426,0.011426,[1]
514,11883,0.011883,[0]
515,12115,0.012115,[1]
516,11540,0.01154,[0]
517,11111,0.011111,[1]
518,10606,0.010606,[0]
519,10047,0.010047,[1]
520,9950,0.00995,[0]
521,10452,0.010452,[1]
522,10569,0.010569,[0]
523,10642,0.010642,[1]
524,10837,0.010837,[0]
525,11489,0.011489,[1]
526,11846,0.011846,[0]
527,11965,0.011965,[1]
528,11885,0.011885,[0]
529,11783,0.011783,[1]
530,11424,0.011424,[0]
531,11061,0.011061,[1]
532,11066,0.011066,[0]
533,11189,0.011189,[1]
534,11076,0.011076,[0]
535,10691,0.010691,[1]
536,11038,0.011038,[0]
537,10901,0.010901,[1]
538,10511,0.010511,[0]
539,10069,0.010069,[1]
540,10069,0.010069,[0]
541,9889,0.009889,[1]
542,9666,0.009666,[0]
543,9393,0.009393,[1]
544,9402,0.009402,[0]
545,9584,0.009584,[1]
546,9726,0.009726,[0]
547,9498,0.009498,[1]
548,9386,0.009386,[0]
549,9257,0.009257,[1]
550,8942,0.008942,[0]
551,9120,0.00912,[1]
552,8864,0.008864,[0]
553,8682,0.008682,[1]
554,8949,0.008949,[0]
555,8725,0.008725,[1]
556,8716,0.008716,[0]
557,8704,0.008704,[1]
558,8533,0.008533,[0]
559,8684,0.008684,[1]
560,8685,0.008685,[0]
561,9035,0.009035,[1]
562,9081,0.009081,[0]
563,8882,0.008882,[1]
564,8950,0.00895,[0]
565,8654,0.008654,[1]
566,8439,0.008439,[0]
567,8496,0.008496,[1]
568,8514,0.008514,[0]
569,8479,0.008479,[1]
570,8647,0.008647,[0]
571,8609,0.008609,[1]
572,8644,0.008644,[0]
573,8821,0.008821,[1]
574,8941,0.008941,[0]
575,9065,0.009065,[1]
576,9220,0.00922,[0]
577,9329,0.009329,[1]
578,9284,0.009284,[0]
579,9495,0.009495,[1]
580,9416,0.009416,[0]
581,9243,0.009243,[1]
582,9528,0.009528,[0]
583,9909,0.009909,[1]
584,9546,0.009546,[0]
585,9654,0.009654,[1]
586,9870,0.00987,[0]
587,10189,0.010189,[1]
588,10184,0.010184,[0]
589,10100,0.0101,[1]
590,10438,0.010438,[0]
591,10373,0.010373,[1]
592,10747,0.010747,[0]
593,10896,0.010896,[1]
594,11155,0.011155,[0]
595,11345,0.011345,[1]
596,11252,0.011252,[0]
597,11762,0.011762,[1]
598,11507,0.011507,[0]
599,11656,0.011656,[1]
600,11317,0.011317,[0]
601,11220,0.01122,[1]
602,11600,0.0116,[0]
603,11649,0.011649,[1]
604,11533,0.011533,[0]
605,11511,0.011511,[1]
606,11317,0.011317,[0]
607,11591,0.011591,[1]
608,11387,0.011387,[0]
609,11112,0.011112,[1]
610,10900,0.0109,[0]
611,10886,0.010886,[1]
612,10523,0.010523,[0]
613,10363,0.010363,[1]
614,10214,0.010214,[0]
615,10089,0.010089,[1]
616,9826,0.009826,[0]
617,9718,0.009718,[1]
618,9808,0.009808,[0]
619,9592,0.009592,[1]
620,9425,0.009425,[0]
621,9474,0.009474,[1]
622,9389,0.009389,[0]
623,9105,0.009105,[1]
624,9118,0.009118,[0]
625,9252,0.009252,[1]
626,9191,0.009191,[0]
627,8981,0.008981,[1]
628,9165,0.009165,[0]
629,9027,0.009027,[1]
630,8832,0.008832,[0]
631,8611,0.008611,[1]
632,8806,0.008806,[0]
633,9033,0.009033,[1]
634,8708,0.008708,[0]
635,8457,0.008457,[1]
636,8574,0.008574,[0]
637,8760,0.00876,[1]
638,8436,0.008436,[0]
639,8716,0.008716,[1]
640,8806,0.008806,[0]
641,9093,0.009093,[1]
642,8759,0.008759,[0]
643,8731,0.008731,[1]
644,8673,0.008673,[0]
645,8552,0.008552,[1]
646,8694,0.008694,[0]
647,9144,0.009144,[1]
648,9463,0.009463,[0]
649,9693,0.009693,[1]
650,10176,0.010176,[0]
